omega,alpha,beta,t
1,0.12027,7.7027e-06,1.54166e+06
1,0.12027,7.83784e-06,1.50007e+06
1,0.12027,7.97297e-06,1.45162e+06
1,0.12027,8.10811e-06,1.44647e+06
1,0.12027,8.24324e-06,1.41305e+06
1,0.12027,8.37838e-06,1.43008e+06
1,0.12027,8.51351e-06,1.38236e+06
1,0.12027,8.64865e-06,1.427e+06
1,0.12027,8.78378e-06,1.37133e+06
1,0.12027,8.91892e-06,1.34006e+06
1,0.12027,9.05405e-06,1.37137e+06
1,0.12027,9.18919e-06,1.30296e+06
1,0.12027,9.32432e-06,1.30562e+06
1,0.12027,9.45946e-06,1.34792e+06
1,0.12027,9.59459e-06,1.2279e+06
1,0.12027,9.72973e-06,1.2693e+06
1,0.12027,9.86486e-06,1.23879e+06
1,0.12027,1e-05,1.24517e+06
1,0.12027,1.01351e-05,1.25401e+06
1,0.12027,1.02703e-05,1.24241e+06
1,0.12027,1.04054e-05,1.22521e+06
1,0.12027,1.05405e-05,1.21299e+06
1,0.12027,1.06757e-05,1.15955e+06
1,0.12027,1.08108e-05,1.17969e+06
1,0.12027,1.09459e-05,1.16205e+06
1,0.12027,1.10811e-05,1.15055e+06
1,0.12027,1.12162e-05,1.13912e+06
1,0.12027,1.13514e-05,1.14812e+06
1,0.12027,1.14865e-05,1.11418e+06
1,0.12027,1.16216e-05,1.12067e+06
1,0.12027,1.17568e-05,1.08021e+06
1,0.12027,1.18919e-05,1.04176e+06
1,0.12027,1.2027e-05,1.05908e+06
1,0.12027,1.21622e-05,1.06598e+06
1,0.12027,1.22973e-05,1.02797e+06
1,0.12027,1.24324e-05,1.07846e+06
1,0.12027,1.25676e-05,1.01803e+06
1,0.12027,1.27027e-05,1.06239e+06
1,0.12027,1.28378e-05,1.01398e+06
1,0.12027,1.2973e-05,1.05018e+06
1,0.12027,1.31081e-05,1.00918e+06
1,0.12027,1.32432e-05,1.06533e+06
1,0.12027,1.33784e-05,955410
1,0.12027,1.35135e-05,1.06021e+06
1,0.12027,1.36486e-05,1.01915e+06
1,0.12027,1.37838e-05,952574
1,0.12027,1.39189e-05,972601
1,0.12027,1.40541e-05,970080
1,0.12027,1.41892e-05,959359
1,0.12027,1.43243e-05,961570
1,0.12027,1.44595e-05,974379
1,0.12027,1.45946e-05,959031
1,0.12027,1.47297e-05,938760
1,0.12027,1.48649e-05,947056
1,0.12027,1.5e-05,912754
1,0.122973,5e-06,2.16974e+06
1,0.122973,5.13514e-06,2.17011e+06
1,0.122973,5.27027e-06,2.13475e+06
1,0.122973,5.40541e-06,2.03164e+06
1,0.122973,5.54054e-06,2.0184e+06
1,0.122973,5.67568e-06,1.97797e+06
1,0.122973,5.81081e-06,1.89002e+06
1,0.122973,5.94595e-06,1.91722e+06
1,0.122973,6.08108e-06,1.82036e+06
1,0.122973,6.21622e-06,1.8388e+06
1,0.122973,6.35135e-06,1.78094e+06
1,0.122973,6.48649e-06,1.7235e+06
1,0.122973,6.62162e-06,1.6861e+06
1,0.122973,6.75676e-06,1.72223e+06
1,0.122973,6.89189e-06,1.68882e+06
1,0.122973,7.02703e-06,1.65275e+06
1,0.122973,7.16216e-06,1.62241e+06
1,0.122973,7.2973e-06,1.57443e+06
1,0.122973,7.43243e-06,1.57277e+06
1,0.122973,7.56757e-06,1.51842e+06
1,0.122973,7.7027e-06,1.50228e+06
1,0.122973,7.83784e-06,1.49732e+06
1,0.122973,7.97297e-06,1.50912e+06
1,0.122973,8.10811e-06,1.46228e+06
1,0.122973,8.24324e-06,1.45557e+06
1,0.122973,8.37838e-06,1.39132e+06
1,0.122973,8.51351e-06,1.40719e+06
1,0.122973,8.64865e-06,1.36441e+06
1,0.122973,8.78378e-06,1.3342e+06
1,0.122973,8.91892e-06,1.34798e+06
1,0.122973,9.05405e-06,1.33644e+06
1,0.122973,9.18919e-06,1.30014e+06
1,0.122973,9.32432e-06,1.33004e+06
1,0.122973,9.45946e-06,1.28501e+06
1,0.122973,9.59459e-06,1.30682e+06
1,0.122973,9.72973e-06,1.24402e+06
1,0.122973,9.86486e-06,1.27574e+06
1,0.122973,1e-05,1.20116e+06
1,0.122973,1.01351e-05,1.23771e+06
1,0.122973,1.02703e-05,1.2108e+06
1,0.122973,1.04054e-05,1.19916e+06
1,0.122973,1.05405e-05,1.21642e+06
1,0.122973,1.06757e-05,1.17646e+06
1,0.122973,1.08108e-05,1.20828e+06
1,0.122973,1.09459e-05,1.16467e+06
1,0.122973,1.10811e-05,1.12455e+06
1,0.122973,1.12162e-05,1.1135e+06
1,0.122973,1.13514e-05,1.15372e+06
1,0.122973,1.14865e-05,1.13272e+06
1,0.122973,1.16216e-05,1.07021e+06
1,0.122973,1.17568e-05,1.12855e+06
1,0.122973,1.18919e-05,1.10284e+06
1,0.122973,1.2027e-05,1.08386e+06
1,0.122973,1.21622e-05,1.06891e+06
1,0.122973,1.22973e-05,1.03593e+06
1,0.122973,1.24324e-05,1.07536e+06
1,0.122973,1.25676e-05,1.0816e+06
1,0.122973,1.27027e-05,1.0321e+06
1,0.122973,1.28378e-05,1.07708e+06
1,0.122973,1.2973e-05,999646
1,0.122973,1.31081e-05,1.01521e+06
1,0.122973,1.32432e-05,1.0453e+06
1,0.122973,1.33784e-05,1.00443e+06
1,0.122973,1.35135e-05,994844
1,0.122973,1.36486e-05,967800
1,0.122973,1.37838e-05,955133
1,0.122973,1.39189e-05,970053
1,0.122973,1.40541e-05,953461
1,0.122973,1.41892e-05,953734
1,0.122973,1.43243e-05,967031
1,0.122973,1.44595e-05,929276
1,0.122973,1.45946e-05,975501
1,0.122973,1.47297e-05,977897
1,0.122973,1.48649e-05,914946
1,0.122973,1.5e-05,884467
1,0.125676,5e-06,2.21879e+06
1,0.125676,5.13514e-06,2.10745e+06
1,0.125676,5.27027e-06,2.1392e+06
1,0.125676,5.40541e-06,2.06428e+06
1,0.125676,5.54054e-06,2.0031e+06
1,0.125676,5.67568e-06,1.99113e+06
1,0.125676,5.81081e-06,1.94618e+06
1,0.125676,5.94595e-06,1.85937e+06
1,0.125676,6.08108e-06,1.86141e+06
1,0.125676,6.21622e-06,1.83482e+06
1,0.125676,6.35135e-06,1.81695e+06
1,0.125676,6.48649e-06,1.77611e+06
1,0.125676,6.62162e-06,1.74566e+06
1,0.125676,6.75676e-06,1.65857e+06
1,0.125676,6.89189e-06,1.62999e+06
1,0.125676,7.02703e-06,1.62068e+06
1,0.125676,7.16216e-06,1.58097e+06
1,0.125676,7.2973e-06,1.57121e+06
1,0.125676,7.43243e-06,1.56824e+06
1,0.125676,7.56757e-06,1.50093e+06
1,0.125676,7.7027e-06,1.50136e+06
1,0.125676,7.83784e-06,1.46614e+06
1,0.125676,7.97297e-06,1.46764e+06
1,0.125676,8.10811e-06,1.43722e+06
1,0.125676,8.24324e-06,1.45551e+06
1,0.125676,8.37838e-06,1.46024e+06
1,0.125676,8.51351e-06,1.41418e+06
1,0.125676,8.64865e-06,1.43077e+06
1,0.125676,8.78378e-06,1.4544e+06
1,0.125676,8.91892e-06,1.32151e+06
1,0.125676,9.05405e-06,1.34474e+06
1,0.125676,9.18919e-06,1.32388e+06
1,0.125676,9.32432e-06,1.33344e+06
1,0.125676,9.45946e-06,1.28408e+06
1,0.125676,9.59459e-06,1.27386e+06
1,0.125676,9.72973e-06,1.28144e+06
1,0.125676,9.86486e-06,1.25691e+06
1,0.125676,1e-05,1.23644e+06
1,0.125676,1.01351e-05,1.22039e+06
1,0.125676,1.02703e-05,1.19196e+06
1,0.125676,1.04054e-05,1.1808e+06
1,0.125676,1.05405e-05,1.19291e+06
1,0.125676,1.06757e-05,1.18646e+06
1,0.125676,1.08108e-05,1.15066e+06
1,0.125676,1.09459e-05,1.12576e+06
1,0.125676,1.10811e-05,1.13147e+06
1,0.125676,1.12162e-05,1.16311e+06
1,0.125676,1.13514e-05,1.08818e+06
1,0.125676,1.14865e-05,1.16203e+06
1,0.125676,1.16216e-05,1.11302e+06
1,0.125676,1.17568e-05,1.10696e+06
1,0.125676,1.18919e-05,1.10377e+06
1,0.125676,1.2027e-05,1.12347e+06
1,0.125676,1.21622e-05,1.06704e+06
1,0.125676,1.22973e-05,1.03388e+06
1,0.125676,1.24324e-05,1.08628e+06
1,0.125676,1.25676e-05,1.02541e+06
1,0.125676,1.27027e-05,999402
1,0.125676,1.28378e-05,1.01502e+06
1,0.125676,1.2973e-05,1.03954e+06
1,0.125676,1.31081e-05,1.04769e+06
1,0.125676,1.32432e-05,1.0388e+06
1,0.125676,1.33784e-05,1.01019e+06
1,0.125676,1.35135e-05,1.01503e+06
1,0.125676,1.36486e-05,974817
1,0.125676,1.37838e-05,987592
1,0.125676,1.39189e-05,1.00601e+06
1,0.125676,1.40541e-05,1.01018e+06
1,0.125676,1.41892e-05,923716
1,0.125676,1.43243e-05,979954
1,0.125676,1.44595e-05,1.02208e+06
1,0.125676,1.45946e-05,928474
1,0.125676,1.47297e-05,900307
1,0.125676,1.48649e-05,921767
1,0.125676,1.5e-05,917719
1,0.128378,5e-06,2.18424e+06
1,0.128378,5.13514e-06,2.15119e+06
1,0.128378,5.27027e-06,2.13124e+06
1,0.128378,5.40541e-06,2.02834e+06
1,0.128378,5.54054e-06,1.97724e+06
1,0.128378,5.67568e-06,1.97828e+06
1,0.128378,5.81081e-06,1.90302e+06
1,0.128378,5.94595e-06,1.91227e+06
1,0.128378,6.08108e-06,1.8974e+06
1,0.128378,6.21622e-06,1.82336e+06
1,0.128378,6.35135e-06,1.80512e+06
1,0.128378,6.48649e-06,1.75301e+06
1,0.128378,6.62162e-06,1.71277e+06
1,0.128378,6.75676e-06,1.6941e+06
1,0.128378,6.89189e-06,1.69192e+06
1,0.128378,7.02703e-06,1.6405e+06
1,0.128378,7.16216e-06,1.61369e+06
1,0.128378,7.2973e-06,1.61519e+06
1,0.128378,7.43243e-06,1.55616e+06
1,0.128378,7.56757e-06,1.49943e+06
1,0.128378,7.7027e-06,1.51822e+06
1,0.128378,7.83784e-06,1.49083e+06
1,0.128378,7.97297e-06,1.51657e+06
1,0.128378,8.10811e-06,1.46656e+06
1,0.128378,8.24324e-06,1.49198e+06
1,0.128378,8.37838e-06,1.40827e+06
1,0.128378,8.51351e-06,1.37757e+06
1,0.128378,8.64865e-06,1.36693e+06
1,0.128378,8.78378e-06,1.40026e+06
1,0.128378,8.91892e-06,1.34404e+06
1,0.128378,9.05405e-06,1.33144e+06
1,0.128378,9.18919e-06,1.34571e+06
1,0.128378,9.32432e-06,1.30451e+06
1,0.128378,9.45946e-06,1.25557e+06
1,0.128378,9.59459e-06,1.33698e+06
1,0.128378,9.72973e-06,1.2535e+06
1,0.128378,9.86486e-06,1.23388e+06
1,0.128378,1e-05,1.26048e+06
1,0.128378,1.01351e-05,1.23958e+06
1,0.128378,1.02703e-05,1.20925e+06
1,0.128378,1.04054e-05,1.2143e+06
1,0.128378,1.05405e-05,1.17066e+06
1,0.128378,1.06757e-05,1.17023e+06
1,0.128378,1.08108e-05,1.18147e+06
1,0.128378,1.09459e-05,1.14687e+06
1,0.128378,1.10811e-05,1.17819e+06
1,0.128378,1.12162e-05,1.14162e+06
1,0.128378,1.13514e-05,1.12231e+06
1,0.128378,1.14865e-05,1.08702e+06
1,0.128378,1.16216e-05,1.13158e+06
1,0.128378,1.17568e-05,1.13563e+06
1,0.128378,1.18919e-05,1.0872e+06
1,0.128378,1.2027e-05,1.08123e+06
1,0.128378,1.21622e-05,1.04801e+06
1,0.128378,1.22973e-05,1.07612e+06
1,0.128378,1.24324e-05,1.09046e+06
1,0.128378,1.25676e-05,1.06675e+06
1,0.128378,1.27027e-05,1.04303e+06
1,0.128378,1.28378e-05,1.05136e+06
1,0.128378,1.2973e-05,1.01441e+06
1,0.128378,1.31081e-05,1.01807e+06
1,0.128378,1.32432e-05,985813
1,0.128378,1.33784e-05,971041
1,0.128378,1.35135e-05,976295
1,0.128378,1.36486e-05,1.03341e+06
1,0.128378,1.37838e-05,987527
1,0.128378,1.39189e-05,954768
1,0.128378,1.40541e-05,993442
1,0.128378,1.41892e-05,988964
1,0.128378,1.43243e-05,926604
1,0.128378,1.44595e-05,971097
1,0.128378,1.45946e-05,936686
1,0.128378,1.47297e-05,967367
1,0.128378,1.48649e-05,949428
1,0.128378,1.5e-05,938763
1,0.131081,5e-06,2.2233e+06
1,0.131081,5.13514e-06,2.14789e+06
1,0.131081,5.27027e-06,2.07061e+06
1,0.131081,5.40541e-06,2.08601e+06
1,0.131081,5.54054e-06,1.99633e+06
1,0.131081,5.67568e-06,1.97708e+06
1,0.131081,5.81081e-06,1.96884e+06
1,0.131081,5.94595e-06,1.90568e+06
1,0.131081,6.08108e-06,1.85092e+06
1,0.131081,6.21622e-06,1.84958e+06
1,0.131081,6.35135e-06,1.807e+06
1,0.131081,6.48649e-06,1.74294e+06
1,0.131081,6.62162e-06,1.73497e+06
1,0.131081,6.75676e-06,1.67617e+06
1,0.131081,6.89189e-06,1.68123e+06
1,0.131081,7.02703e-06,1.69109e+06
1,0.131081,7.16216e-06,1.62704e+06
1,0.131081,7.2973e-06,1.58373e+06
1,0.131081,7.43243e-06,1.55899e+06
1,0.131081,7.56757e-06,1.54871e+06
1,0.131081,7.7027e-06,1.51824e+06
1,0.131081,7.83784e-06,1.54386e+06
1,0.131081,7.97297e-06,1.45031e+06
1,0.131081,8.10811e-06,1.46124e+06
1,0.131081,8.24324e-06,1.43261e+06
1,0.131081,8.37838e-06,1.4247e+06
1,0.131081,8.51351e-06,1.42146e+06
1,0.131081,8.64865e-06,1.39574e+06
1,0.131081,8.78378e-06,1.3507e+06
1,0.131081,8.91892e-06,1.36346e+06
1,0.131081,9.05405e-06,1.38619e+06
1,0.131081,9.18919e-06,1.29483e+06
1,0.131081,9.32432e-06,1.32555e+06
1,0.131081,9.45946e-06,1.30983e+06
1,0.131081,9.59459e-06,1.32589e+06
1,0.131081,9.72973e-06,1.26637e+06
1,0.131081,9.86486e-06,1.2998e+06
1,0.131081,1e-05,1.22732e+06
1,0.131081,1.01351e-05,1.18956e+06
1,0.131081,1.02703e-05,1.21486e+06
1,0.131081,1.04054e-05,1.2131e+06
1,0.131081,1.05405e-05,1.14516e+06
1,0.131081,1.06757e-05,1.16844e+06
1,0.131081,1.08108e-05,1.19069e+06
1,0.131081,1.09459e-05,1.15403e+06
1,0.131081,1.10811e-05,1.12684e+06
1,0.131081,1.12162e-05,1.10956e+06
1,0.131081,1.13514e-05,1.09581e+06
1,0.131081,1.14865e-05,1.15579e+06
1,0.131081,1.16216e-05,1.1501e+06
1,0.131081,1.17568e-05,1.08781e+06
1,0.131081,1.18919e-05,1.07404e+06
1,0.131081,1.2027e-05,1.08612e+06
1,0.131081,1.21622e-05,1.02493e+06
1,0.131081,1.22973e-05,1.05478e+06
1,0.131081,1.24324e-05,1.02256e+06
1,0.131081,1.25676e-05,1.06249e+06
1,0.131081,1.27027e-05,1.01542e+06
1,0.131081,1.28378e-05,1.03017e+06
1,0.131081,1.2973e-05,983748
1,0.131081,1.31081e-05,991108
1,0.131081,1.32432e-05,1.01648e+06
1,0.131081,1.33784e-05,976543
1,0.131081,1.35135e-05,1.02256e+06
1,0.131081,1.36486e-05,972679
1,0.131081,1.37838e-05,992251
1,0.131081,1.39189e-05,968602
1,0.131081,1.40541e-05,984387
1,0.131081,1.41892e-05,931552
1,0.131081,1.43243e-05,966257
1,0.131081,1.44595e-05,928931
1,0.131081,1.45946e-05,932358
1,0.131081,1.47297e-05,949776
1,0.131081,1.48649e-05,951115
1,0.131081,1.5e-05,976891
1,0.133784,5e-06,2.23424e+06
1,0.133784,5.13514e-06,2.13435e+06
1,0.133784,5.27027e-06,2.12947e+06
1,0.133784,5.40541e-06,2.09493e+06
1,0.133784,5.54054e-06,1.98871e+06
1,0.133784,5.67568e-06,1.99523e+06
1,0.133784,5.81081e-06,1.94809e+06
1,0.133784,5.94595e-06,1.90565e+06
1,0.133784,6.08108e-06,1.85256e+06
1,0.133784,6.21622e-06,1.82669e+06
1,0.133784,6.35135e-06,1.80951e+06
1,0.133784,6.48649e-06,1.75594e+06
1,0.133784,6.62162e-06,1.7265e+06
1,0.133784,6.75676e-06,1.71479e+06
1,0.133784,6.89189e-06,1.66641e+06
1,0.133784,7.02703e-06,1.63564e+06
1,0.133784,7.16216e-06,1.59652e+06
1,0.133784,7.2973e-06,1.59141e+06
1,0.133784,7.43243e-06,1.59284e+06
1,0.133784,7.56757e-06,1.5438e+06
1,0.133784,7.7027e-06,1.50414e+06
1,0.133784,7.83784e-06,1.4689e+06
1,0.133784,7.97297e-06,1.47991e+06
1,0.133784,8.10811e-06,1.4722e+06
1,0.133784,8.24324e-06,1.45191e+06
1,0.133784,8.37838e-06,1.4551e+06
1,0.133784,8.51351e-06,1.39995e+06
1,0.133784,8.64865e-06,1.35893e+06
1,0.133784,8.78378e-06,1.39626e+06
1,0.133784,8.91892e-06,1.36531e+06
1,0.133784,9.05405e-06,1.33642e+06
1,0.133784,9.18919e-06,1.3596e+06
1,0.133784,9.32432e-06,1.33644e+06
1,0.133784,9.45946e-06,1.27886e+06
1,0.133784,9.59459e-06,1.28899e+06
1,0.133784,9.72973e-06,1.28727e+06
1,0.133784,9.86486e-06,1.2738e+06
1,0.133784,1e-05,1.22854e+06
1,0.133784,1.01351e-05,1.22603e+06
1,0.133784,1.02703e-05,1.23453e+06
1,0.133784,1.04054e-05,1.23313e+06
1,0.133784,1.05405e-05,1.20768e+06
1,0.133784,1.06757e-05,1.2291e+06
1,0.133784,1.08108e-05,1.18292e+06
1,0.133784,1.09459e-05,1.15284e+06
1,0.133784,1.10811e-05,1.12064e+06
1,0.133784,1.12162e-05,1.17795e+06
1,0.133784,1.13514e-05,1.14364e+06
1,0.133784,1.14865e-05,1.16278e+06
1,0.133784,1.16216e-05,1.06772e+06
1,0.133784,1.17568e-05,1.11245e+06
1,0.133784,1.18919e-05,1.08956e+06
1,0.133784,1.2027e-05,1.08096e+06
1,0.133784,1.21622e-05,1.12346e+06
1,0.133784,1.22973e-05,1.06706e+06
1,0.133784,1.24324e-05,1.08303e+06
1,0.133784,1.25676e-05,1.04187e+06
1,0.133784,1.27027e-05,999863
1,0.133784,1.28378e-05,1.03844e+06
1,0.133784,1.2973e-05,1.0411e+06
1,0.133784,1.31081e-05,1.01575e+06
1,0.133784,1.32432e-05,1.01919e+06
1,0.133784,1.33784e-05,994892
1,0.133784,1.35135e-05,983411
1,0.133784,1.36486e-05,944024
1,0.133784,1.37838e-05,975758
1,0.133784,1.39189e-05,989616
1,0.133784,1.40541e-05,969601
1,0.133784,1.41892e-05,985128
1,0.133784,1.43243e-05,914155
1,0.133784,1.44595e-05,968377
1,0.133784,1.45946e-05,977801
1,0.133784,1.47297e-05,905589
1,0.133784,1.48649e-05,968644
1,0.133784,1.5e-05,955333
1,0.136486,5e-06,2.22598e+06
1,0.136486,5.13514e-06,2.16925e+06
1,0.136486,5.27027e-06,2.13694e+06
1,0.136486,5.40541e-06,2.08316e+06
1,0.136486,5.54054e-06,2.04399e+06
1,0.136486,5.67568e-06,1.97457e+06
1,0.136486,5.81081e-06,1.93787e+06
1,0.136486,5.94595e-06,1.89878e+06
1,0.136486,6.08108e-06,1.85338e+06
1,0.136486,6.21622e-06,1.83276e+06
1,0.136486,6.35135e-06,1.82152e+06
1,0.136486,6.48649e-06,1.75384e+06
1,0.136486,6.62162e-06,1.76549e+06
1,0.136486,6.75676e-06,1.69174e+06
1,0.136486,6.89189e-06,1.65201e+06
1,0.136486,7.02703e-06,1.6307e+06
1,0.136486,7.16216e-06,1.68208e+06
1,0.136486,7.2973e-06,1.58442e+06
1,0.136486,7.43243e-06,1.59912e+06
1,0.136486,7.56757e-06,1.57748e+06
1,0.136486,7.7027e-06,1.53236e+06
1,0.136486,7.83784e-06,1.51312e+06
1,0.136486,7.97297e-06,1.46601e+06
1,0.136486,8.10811e-06,1.47067e+06
1,0.136486,8.24324e-06,1.46299e+06
1,0.136486,8.37838e-06,1.38845e+06
1,0.136486,8.51351e-06,1.44024e+06
1,0.136486,8.64865e-06,1.36881e+06
1,0.136486,8.78378e-06,1.34774e+06
1,0.136486,8.91892e-06,1.33332e+06
1,0.136486,9.05405e-06,1.32311e+06
1,0.136486,9.18919e-06,1.30714e+06
1,0.136486,9.32432e-06,1.29069e+06
1,0.136486,9.45946e-06,1.29792e+06
1,0.136486,9.59459e-06,1.28561e+06
1,0.136486,9.72973e-06,1.3007e+06
1,0.136486,9.86486e-06,1.26924e+06
1,0.136486,1e-05,1.21059e+06
1,0.136486,1.01351e-05,1.21799e+06
1,0.136486,1.02703e-05,1.21452e+06
1,0.136486,1.04054e-05,1.24946e+06
1,0.136486,1.05405e-05,1.21897e+06
1,0.136486,1.06757e-05,1.15818e+06
1,0.136486,1.08108e-05,1.17458e+06
1,0.136486,1.09459e-05,1.15233e+06
1,0.136486,1.10811e-05,1.15256e+06
1,0.136486,1.12162e-05,1.20214e+06
1,0.136486,1.13514e-05,1.15695e+06
1,0.136486,1.14865e-05,1.11901e+06
1,0.136486,1.16216e-05,1.10734e+06
1,0.136486,1.17568e-05,1.09251e+06
1,0.136486,1.18919e-05,1.05486e+06
1,0.136486,1.2027e-05,1.09611e+06
1,0.136486,1.21622e-05,1.09725e+06
1,0.136486,1.22973e-05,1.05418e+06
1,0.136486,1.24324e-05,1.04943e+06
1,0.136486,1.25676e-05,1.06117e+06
1,0.136486,1.27027e-05,1.04145e+06
1,0.136486,1.28378e-05,1.04796e+06
1,0.136486,1.2973e-05,998741
1,0.136486,1.31081e-05,1.01828e+06
1,0.136486,1.32432e-05,998914
1,0.136486,1.33784e-05,997431
1,0.136486,1.35135e-05,1.02326e+06
1,0.136486,1.36486e-05,993147
1,0.136486,1.37838e-05,960752
1,0.136486,1.39189e-05,956647
1,0.136486,1.40541e-05,931550
1,0.136486,1.41892e-05,982611
1,0.136486,1.43243e-05,956405
1,0.136486,1.44595e-05,990165
1,0.136486,1.45946e-05,981419
1,0.136486,1.47297e-05,946659
1,0.136486,1.48649e-05,936233
1,0.136486,1.5e-05,953622
1,0.139189,5e-06,2.20915e+06
1,0.139189,5.13514e-06,2.20495e+06
1,0.139189,5.27027e-06,2.1121e+06
1,0.139189,5.40541e-06,2.05301e+06
1,0.139189,5.54054e-06,1.98198e+06
1,0.139189,5.67568e-06,2.01677e+06
1,0.139189,5.81081e-06,1.98507e+06
1,0.139189,5.94595e-06,1.89084e+06
1,0.139189,6.08108e-06,1.89919e+06
1,0.139189,6.21622e-06,1.8151e+06
1,0.139189,6.35135e-06,1.7911e+06
1,0.139189,6.48649e-06,1.75392e+06
1,0.139189,6.62162e-06,1.75343e+06
1,0.139189,6.75676e-06,1.74712e+06
1,0.139189,6.89189e-06,1.68169e+06
1,0.139189,7.02703e-06,1.66896e+06
1,0.139189,7.16216e-06,1.59573e+06
1,0.139189,7.2973e-06,1.56399e+06
1,0.139189,7.43243e-06,1.57502e+06
1,0.139189,7.56757e-06,1.53703e+06
1,0.139189,7.7027e-06,1.47895e+06
1,0.139189,7.83784e-06,1.46544e+06
1,0.139189,7.97297e-06,1.49129e+06
1,0.139189,8.10811e-06,1.46126e+06
1,0.139189,8.24324e-06,1.47684e+06
1,0.139189,8.37838e-06,1.42658e+06
1,0.139189,8.51351e-06,1.45291e+06
1,0.139189,8.64865e-06,1.41079e+06
1,0.139189,8.78378e-06,1.35003e+06
1,0.139189,8.91892e-06,1.34487e+06
1,0.139189,9.05405e-06,1.29841e+06
1,0.139189,9.18919e-06,1.35348e+06
1,0.139189,9.32432e-06,1.32318e+06
1,0.139189,9.45946e-06,1.28639e+06
1,0.139189,9.59459e-06,1.31374e+06
1,0.139189,9.72973e-06,1.28909e+06
1,0.139189,9.86486e-06,1.2463e+06
1,0.139189,1e-05,1.23049e+06
1,0.139189,1.01351e-05,1.24468e+06
1,0.139189,1.02703e-05,1.22969e+06
1,0.139189,1.04054e-05,1.21544e+06
1,0.139189,1.05405e-05,1.16819e+06
1,0.139189,1.06757e-05,1.20241e+06
1,0.139189,1.08108e-05,1.18416e+06
1,0.139189,1.09459e-05,1.11887e+06
1,0.139189,1.10811e-05,1.1381e+06
1,0.139189,1.12162e-05,1.14632e+06
1,0.139189,1.13514e-05,1.11073e+06
1,0.139189,1.14865e-05,1.14177e+06
1,0.139189,1.16216e-05,1.09333e+06
1,0.139189,1.17568e-05,1.1086e+06
1,0.139189,1.18919e-05,1.0624e+06
1,0.139189,1.2027e-05,1.15414e+06
1,0.139189,1.21622e-05,1.03613e+06
1,0.139189,1.22973e-05,1.07916e+06
1,0.139189,1.24324e-05,1.06154e+06
1,0.139189,1.25676e-05,1.04942e+06
1,0.139189,1.27027e-05,1.09308e+06
1,0.139189,1.28378e-05,1.01158e+06
1,0.139189,1.2973e-05,1.01252e+06
1,0.139189,1.31081e-05,1.05246e+06
1,0.139189,1.32432e-05,1.02147e+06
1,0.139189,1.33784e-05,972338
1,0.139189,1.35135e-05,1.00598e+06
1,0.139189,1.36486e-05,979345
1,0.139189,1.37838e-05,980315
1,0.139189,1.39189e-05,980293
1,0.139189,1.40541e-05,964199
1,0.139189,1.41892e-05,934033
1,0.139189,1.43243e-05,950096
1,0.139189,1.44595e-05,1.00026e+06
1,0.139189,1.45946e-05,933725
1,0.139189,1.47297e-05,924521
1,0.139189,1.48649e-05,941843
1,0.139189,1.5e-05,948413
1,0.141892,5e-06,2.24182e+06
1,0.141892,5.13514e-06,2.1669e+06
1,0.141892,5.27027e-06,2.09344e+06
1,0.141892,5.40541e-06,2.05204e+06
1,0.141892,5.54054e-06,2.06478e+06
1,0.141892,5.67568e-06,2.03478e+06
1,0.141892,5.81081e-06,1.92256e+06
1,0.141892,5.94595e-06,1.89521e+06
1,0.141892,6.08108e-06,1.86228e+06
1,0.141892,6.21622e-06,1.82992e+06
1,0.141892,6.35135e-06,1.82587e+06
1,0.141892,6.48649e-06,1.80737e+06
1,0.141892,6.62162e-06,1.73003e+06
1,0.141892,6.75676e-06,1.71098e+06
1,0.141892,6.89189e-06,1.6713e+06
1,0.141892,7.02703e-06,1.65907e+06
1,0.141892,7.16216e-06,1.63904e+06
1,0.141892,7.2973e-06,1.60724e+06
1,0.141892,7.43243e-06,1.58399e+06
1,0.141892,7.56757e-06,1.547e+06
1,0.141892,7.7027e-06,1.53937e+06
1,0.141892,7.83784e-06,1.53001e+06
1,0.141892,7.97297e-06,1.48804e+06
1,0.141892,8.10811e-06,1.48785e+06
1,0.141892,8.24324e-06,1.42959e+06
1,0.141892,8.37838e-06,1.43171e+06
1,0.141892,8.51351e-06,1.41304e+06
1,0.141892,8.64865e-06,1.37984e+06
1,0.141892,8.78378e-06,1.39184e+06
1,0.141892,8.91892e-06,1.35001e+06
1,0.141892,9.05405e-06,1.38513e+06
1,0.141892,9.18919e-06,1.37277e+06
1,0.141892,9.32432e-06,1.3075e+06
1,0.141892,9.45946e-06,1.27513e+06
1,0.141892,9.59459e-06,1.25274e+06
1,0.141892,9.72973e-06,1.29854e+06
1,0.141892,9.86486e-06,1.25305e+06
1,0.141892,1e-05,1.24862e+06
1,0.141892,1.01351e-05,1.24823e+06
1,0.141892,1.02703e-05,1.21758e+06
1,0.141892,1.04054e-05,1.1994e+06
1,0.141892,1.05405e-05,1.22449e+06
1,0.141892,1.06757e-05,1.19188e+06
1,0.141892,1.08108e-05,1.16552e+06
1,0.141892,1.09459e-05,1.16032e+06
1,0.141892,1.10811e-05,1.10875e+06
1,0.141892,1.12162e-05,1.12469e+06
1,0.141892,1.13514e-05,1.11878e+06
1,0.141892,1.14865e-05,1.1256e+06
1,0.141892,1.16216e-05,1.07714e+06
1,0.141892,1.17568e-05,1.04757e+06
1,0.141892,1.18919e-05,1.14669e+06
