omega,alpha,beta,cs
1,0.122973,7.43243e-06,0.310996
1,0.122973,7.56757e-06,0.313474
1,0.122973,7.7027e-06,0.313696
1,0.122973,7.83784e-06,0.318836
1,0.122973,7.97297e-06,0.314747
1,0.122973,8.10811e-06,0.322753
1,0.122973,8.24324e-06,0.316211
1,0.122973,8.37838e-06,0.311517
1,0.122973,8.51351e-06,0.316379
1,0.122973,8.64865e-06,0.31498
1,0.122973,8.78378e-06,0.312094
1,0.122973,8.91892e-06,0.32402
1,0.122973,9.05405e-06,0.318769
1,0.122973,9.18919e-06,0.314178
1,0.122973,9.32432e-06,0.320037
1,0.122973,9.45946e-06,0.315744
1,0.122973,9.59459e-06,0.320122
1,0.122973,9.72973e-06,0.316553
1,0.122973,9.86486e-06,0.319322
1,0.122973,1e-05,0.320467
1,0.122973,1.01351e-05,0.317512
1,0.122973,1.02703e-05,0.31964
1,0.122973,1.04054e-05,0.317875
1,0.122973,1.05405e-05,0.318539
1,0.122973,1.06757e-05,0.317704
1,0.122973,1.08108e-05,0.321917
1,0.122973,1.09459e-05,0.319691
1,0.122973,1.10811e-05,0.319438
1,0.122973,1.12162e-05,0.32081
1,0.122973,1.13514e-05,0.319627
1,0.122973,1.14865e-05,0.323249
1,0.122973,1.16216e-05,0.322552
1,0.122973,1.17568e-05,0.315996
1,0.122973,1.18919e-05,0.322582
1,0.122973,1.2027e-05,0.328504
1,0.122973,1.21622e-05,0.32392
1,0.122973,1.22973e-05,0.316875
1,0.122973,1.24324e-05,0.322329
1,0.122973,1.25676e-05,0.325629
1,0.122973,1.27027e-05,0.319292
1,0.122973,1.28378e-05,0.320688
1,0.122973,1.2973e-05,0.322042
1,0.122973,1.31081e-05,0.327707
1,0.122973,1.32432e-05,0.324169
1,0.122973,1.33784e-05,0.327375
1,0.122973,1.35135e-05,0.324166
1,0.122973,1.36486e-05,0.319013
1,0.122973,1.37838e-05,0.324979
1,0.122973,1.39189e-05,0.327341
1,0.122973,1.40541e-05,0.324058
1,0.122973,1.41892e-05,0.323523
1,0.122973,1.43243e-05,0.325009
1,0.122973,1.44595e-05,0.32664
1,0.122973,1.45946e-05,0.324808
1,0.122973,1.47297e-05,0.328356
1,0.122973,1.48649e-05,0.325829
1,0.122973,1.5e-05,0.324693
1,0.125676,5e-06,0.310066
1,0.125676,5.13514e-06,0.309131
1,0.125676,5.27027e-06,0.313815
1,0.125676,5.40541e-06,0.311136
1,0.125676,5.54054e-06,0.313878
1,0.125676,5.67568e-06,0.310457
1,0.125676,5.81081e-06,0.311517
1,0.125676,5.94595e-06,0.312503
1,0.125676,6.08108e-06,0.317742
1,0.125676,6.21622e-06,0.313417
1,0.125676,6.35135e-06,0.312666
1,0.125676,6.48649e-06,0.314696
1,0.125676,6.62162e-06,0.314805
1,0.125676,6.75676e-06,0.309381
1,0.125676,6.89189e-06,0.312855
1,0.125676,7.02703e-06,0.316819
1,0.125676,7.16216e-06,0.315546
1,0.125676,7.2973e-06,0.313414
1,0.125676,7.43243e-06,0.314879
1,0.125676,7.56757e-06,0.312726
1,0.125676,7.7027e-06,0.314832
1,0.125676,7.83784e-06,0.30846
1,0.125676,7.97297e-06,0.313998
1,0.125676,8.10811e-06,0.314042
1,0.125676,8.24324e-06,0.31558
1,0.125676,8.37838e-06,0.316875
1,0.125676,8.51351e-06,0.318821
1,0.125676,8.64865e-06,0.318854
1,0.125676,8.78378e-06,0.322486
1,0.125676,8.91892e-06,0.316586
1,0.125676,9.05405e-06,0.322757
1,0.125676,9.18919e-06,0.319098
1,0.125676,9.32432e-06,0.318927
1,0.125676,9.45946e-06,0.319811
1,0.125676,9.59459e-06,0.320859
1,0.125676,9.72973e-06,0.31956
1,0.125676,9.86486e-06,0.319757
1,0.125676,1e-05,0.319867
1,0.125676,1.01351e-05,0.318874
1,0.125676,1.02703e-05,0.318588
1,0.125676,1.04054e-05,0.315049
1,0.125676,1.05405e-05,0.315727
1,0.125676,1.06757e-05,0.319694
1,0.125676,1.08108e-05,0.319194
1,0.125676,1.09459e-05,0.320495
1,0.125676,1.10811e-05,0.317455
1,0.125676,1.12162e-05,0.322567
1,0.125676,1.13514e-05,0.31875
1,0.125676,1.14865e-05,0.321774
1,0.125676,1.16216e-05,0.324378
1,0.125676,1.17568e-05,0.320145
1,0.125676,1.18919e-05,0.32276
1,0.125676,1.2027e-05,0.319181
1,0.125676,1.21622e-05,0.32804
1,0.125676,1.22973e-05,0.324216
1,0.125676,1.24324e-05,0.314916
1,0.125676,1.25676e-05,0.320872
1,0.125676,1.27027e-05,0.320985
1,0.125676,1.28378e-05,0.323313
1,0.125676,1.2973e-05,0.328664
1,0.125676,1.31081e-05,0.324642
1,0.125676,1.32432e-05,0.325725
1,0.125676,1.33784e-05,0.324987
1,0.125676,1.35135e-05,0.325023
1,0.125676,1.36486e-05,0.323913
1,0.125676,1.37838e-05,0.320789
1,0.125676,1.39189e-05,0.32417
1,0.125676,1.40541e-05,0.320282
1,0.125676,1.41892e-05,0.325181
1,0.125676,1.43243e-05,0.326744
1,0.125676,1.44595e-05,0.323403
1,0.125676,1.45946e-05,0.330088
1,0.125676,1.47297e-05,0.317469
1,0.125676,1.48649e-05,0.324889
1,0.125676,1.5e-05,0.32564
1,0.128378,5e-06,0.313436
1,0.128378,5.13514e-06,0.316683
1,0.128378,5.27027e-06,0.313479
1,0.128378,5.40541e-06,0.314294
1,0.128378,5.54054e-06,0.310084
1,0.128378,5.67568e-06,0.313727
1,0.128378,5.81081e-06,0.313948
1,0.128378,5.94595e-06,0.315091
1,0.128378,6.08108e-06,0.31371
1,0.128378,6.21622e-06,0.316784
1,0.128378,6.35135e-06,0.318205
1,0.128378,6.48649e-06,0.315331
1,0.128378,6.62162e-06,0.31515
1,0.128378,6.75676e-06,0.316779
1,0.128378,6.89189e-06,0.315978
1,0.128378,7.02703e-06,0.315528
1,0.128378,7.16216e-06,0.315948
1,0.128378,7.2973e-06,0.315147
1,0.128378,7.43243e-06,0.315043
1,0.128378,7.56757e-06,0.316274
1,0.128378,7.7027e-06,0.316518
1,0.128378,7.83784e-06,0.316677
1,0.128378,7.97297e-06,0.319159
1,0.128378,8.10811e-06,0.313727
1,0.128378,8.24324e-06,0.318262
1,0.128378,8.37838e-06,0.316187
1,0.128378,8.51351e-06,0.316517
1,0.128378,8.64865e-06,0.319702
1,0.128378,8.78378e-06,0.321653
1,0.128378,8.91892e-06,0.317307
1,0.128378,9.05405e-06,0.32148
1,0.128378,9.18919e-06,0.321076
1,0.128378,9.32432e-06,0.321534
1,0.128378,9.45946e-06,0.312665
1,0.128378,9.59459e-06,0.316878
1,0.128378,9.72973e-06,0.319789
1,0.128378,9.86486e-06,0.318597
1,0.128378,1e-05,0.31796
1,0.128378,1.01351e-05,0.322895
1,0.128378,1.02703e-05,0.317238
1,0.128378,1.04054e-05,0.320898
1,0.128378,1.05405e-05,0.322449
1,0.128378,1.06757e-05,0.318902
1,0.128378,1.08108e-05,0.324565
1,0.128378,1.09459e-05,0.324581
1,0.128378,1.10811e-05,0.318907
1,0.128378,1.12162e-05,0.323797
1,0.128378,1.13514e-05,0.319227
1,0.128378,1.14865e-05,0.323746
1,0.128378,1.16216e-05,0.318733
1,0.128378,1.17568e-05,0.3185
1,0.128378,1.18919e-05,0.322038
1,0.128378,1.2027e-05,0.324246
1,0.128378,1.21622e-05,0.322376
1,0.128378,1.22973e-05,0.323315
1,0.128378,1.24324e-05,0.3225
1,0.128378,1.25676e-05,0.323828
1,0.128378,1.27027e-05,0.318865
1,0.128378,1.28378e-05,0.319169
1,0.128378,1.2973e-05,0.323224
1,0.128378,1.31081e-05,0.323341
1,0.128378,1.32432e-05,0.325149
1,0.128378,1.33784e-05,0.320212
1,0.128378,1.35135e-05,0.320781
1,0.128378,1.36486e-05,0.322306
1,0.128378,1.37838e-05,0.322571
1,0.128378,1.39189e-05,0.320737
1,0.128378,1.40541e-05,0.325853
1,0.128378,1.41892e-05,0.325028
1,0.128378,1.43243e-05,0.324575
1,0.128378,1.44595e-05,0.324437
1,0.128378,1.45946e-05,0.322818
1,0.128378,1.47297e-05,0.327661
1,0.128378,1.48649e-05,0.32394
1,0.128378,1.5e-05,0.328611
1,0.131081,5e-06,0.313283
1,0.131081,5.13514e-06,0.315093
1,0.131081,5.27027e-06,0.311063
1,0.131081,5.40541e-06,0.31319
1,0.131081,5.54054e-06,0.30644
1,0.131081,5.67568e-06,0.311698
1,0.131081,5.81081e-06,0.313512
1,0.131081,5.94595e-06,0.315681
1,0.131081,6.08108e-06,0.314148
1,0.131081,6.21622e-06,0.315349
1,0.131081,6.35135e-06,0.312222
1,0.131081,6.48649e-06,0.310375
1,0.131081,6.62162e-06,0.313567
1,0.131081,6.75676e-06,0.31862
1,0.131081,6.89189e-06,0.314871
1,0.131081,7.02703e-06,0.316973
1,0.131081,7.16216e-06,0.315326
1,0.131081,7.2973e-06,0.313376
1,0.131081,7.43243e-06,0.312696
1,0.131081,7.56757e-06,0.3132
1,0.131081,7.7027e-06,0.314504
1,0.131081,7.83784e-06,0.320262
1,0.131081,7.97297e-06,0.316605
1,0.131081,8.10811e-06,0.313615
1,0.131081,8.24324e-06,0.316599
1,0.131081,8.37838e-06,0.315747
1,0.131081,8.51351e-06,0.319732
1,0.131081,8.64865e-06,0.319955
1,0.131081,8.78378e-06,0.318456
1,0.131081,8.91892e-06,0.320609
1,0.131081,9.05405e-06,0.317879
1,0.131081,9.18919e-06,0.317552
1,0.131081,9.32432e-06,0.317645
1,0.131081,9.45946e-06,0.316341
1,0.131081,9.59459e-06,0.319406
1,0.131081,9.72973e-06,0.319259
1,0.131081,9.86486e-06,0.323265
1,0.131081,1e-05,0.319758
1,0.131081,1.01351e-05,0.315528
1,0.131081,1.02703e-05,0.319101
1,0.131081,1.04054e-05,0.320669
1,0.131081,1.05405e-05,0.319505
1,0.131081,1.06757e-05,0.319061
1,0.131081,1.08108e-05,0.316671
1,0.131081,1.09459e-05,0.319047
1,0.131081,1.10811e-05,0.32196
1,0.131081,1.12162e-05,0.325856
1,0.131081,1.13514e-05,0.320803
1,0.131081,1.14865e-05,0.321133
1,0.131081,1.16216e-05,0.318352
1,0.131081,1.17568e-05,0.321259
1,0.131081,1.18919e-05,0.321447
1,0.131081,1.2027e-05,0.317909
1,0.131081,1.21622e-05,0.320895
1,0.131081,1.22973e-05,0.317794
1,0.131081,1.24324e-05,0.316445
1,0.131081,1.25676e-05,0.318849
1,0.131081,1.27027e-05,0.325166
1,0.131081,1.28378e-05,0.319907
1,0.131081,1.2973e-05,0.317565
1,0.131081,1.31081e-05,0.317699
1,0.131081,1.32432e-05,0.325357
1,0.131081,1.33784e-05,0.32093
1,0.131081,1.35135e-05,0.325653
1,0.131081,1.36486e-05,0.323483
1,0.131081,1.37838e-05,0.321673
1,0.131081,1.39189e-05,0.323841
1,0.131081,1.40541e-05,0.322033
1,0.131081,1.41892e-05,0.324823
1,0.131081,1.43243e-05,0.319656
1,0.131081,1.44595e-05,0.321313
1,0.131081,1.45946e-05,0.32452
1,0.131081,1.47297e-05,0.325144
1,0.131081,1.48649e-05,0.324616
1,0.131081,1.5e-05,0.327251
1,0.133784,5e-06,0.31403
1,0.133784,5.13514e-06,0.31169
1,0.133784,5.27027e-06,0.310056
1,0.133784,5.40541e-06,0.314393
1,0.133784,5.54054e-06,0.310183
1,0.133784,5.67568e-06,0.316345
1,0.133784,5.81081e-06,0.314125
1,0.133784,5.94595e-06,0.318551
1,0.133784,6.08108e-06,0.31601
1,0.133784,6.21622e-06,0.314015
1,0.133784,6.35135e-06,0.31466
1,0.133784,6.48649e-06,0.312674
1,0.133784,6.62162e-06,0.315112
1,0.133784,6.75676e-06,0.317482
1,0.133784,6.89189e-06,0.312742
1,0.133784,7.02703e-06,0.317191
1,0.133784,7.16216e-06,0.313924
1,0.133784,7.2973e-06,0.314859
1,0.133784,7.43243e-06,0.315296
1,0.133784,7.56757e-06,0.313522
1,0.133784,7.7027e-06,0.3135
1,0.133784,7.83784e-06,0.313269
1,0.133784,7.97297e-06,0.319834
1,0.133784,8.10811e-06,0.322873
1,0.133784,8.24324e-06,0.315685
1,0.133784,8.37838e-06,0.319298
1,0.133784,8.51351e-06,0.315008
1,0.133784,8.64865e-06,0.316422
1,0.133784,8.78378e-06,0.318724
1,0.133784,8.91892e-06,0.316167
1,0.133784,9.05405e-06,0.315571
1,0.133784,9.18919e-06,0.321161
1,0.133784,9.32432e-06,0.325531
1,0.133784,9.45946e-06,0.316432
1,0.133784,9.59459e-06,0.318255
1,0.133784,9.72973e-06,0.320483
1,0.133784,9.86486e-06,0.316317
1,0.133784,1e-05,0.323892
1,0.133784,1.01351e-05,0.322237
1,0.133784,1.02703e-05,0.316193
1,0.133784,1.04054e-05,0.321268
1,0.133784,1.05405e-05,0.318553
1,0.133784,1.06757e-05,0.317649
1,0.133784,1.08108e-05,0.318403
1,0.133784,1.09459e-05,0.322248
1,0.133784,1.10811e-05,0.323386
1,0.133784,1.12162e-05,0.321155
1,0.133784,1.13514e-05,0.32252
1,0.133784,1.14865e-05,0.322668
1,0.133784,1.16216e-05,0.315324
1,0.133784,1.17568e-05,0.318177
1,0.133784,1.18919e-05,0.324606
1,0.133784,1.2027e-05,0.325172
1,0.133784,1.21622e-05,0.32283
1,0.133784,1.22973e-05,0.322915
1,0.133784,1.24324e-05,0.323613
1,0.133784,1.25676e-05,0.319525
1,0.133784,1.27027e-05,0.326905
1,0.133784,1.28378e-05,0.325397
1,0.133784,1.2973e-05,0.324087
1,0.133784,1.31081e-05,0.326775
1,0.133784,1.32432e-05,0.322018
1,0.133784,1.33784e-05,0.324787
1,0.133784,1.35135e-05,0.322137
1,0.133784,1.36486e-05,0.317985
1,0.133784,1.37838e-05,0.329469
1,0.133784,1.39189e-05,0.324952
1,0.133784,1.40541e-05,0.3238
1,0.133784,1.41892e-05,0.327938
1,0.133784,1.43243e-05,0.324607
1,0.133784,1.44595e-05,0.325571
1,0.133784,1.45946e-05,0.325117
1,0.133784,1.47297e-05,0.326922
1,0.133784,1.48649e-05,0.326991
1,0.133784,1.5e-05,0.326075
1,0.136486,5e-06,0.310377
1,0.136486,5.13514e-06,0.316652
1,0.136486,5.27027e-06,0.314885
1,0.136486,5.40541e-06,0.318832
1,0.136486,5.54054e-06,0.317599
1,0.136486,5.67568e-06,0.309568
1,0.136486,5.81081e-06,0.312035
1,0.136486,5.94595e-06,0.316141
1,0.136486,6.08108e-06,0.313096
1,0.136486,6.21622e-06,0.314928
1,0.136486,6.35135e-06,0.317481
1,0.136486,6.48649e-06,0.315243
1,0.136486,6.62162e-06,0.317247
1,0.136486,6.75676e-06,0.313015
1,0.136486,6.89189e-06,0.315244
1,0.136486,7.02703e-06,0.317098
1,0.136486,7.16216e-06,0.317712
1,0.136486,7.2973e-06,0.317128
1,0.136486,7.43243e-06,0.318225
1,0.136486,7.56757e-06,0.318509
1,0.136486,7.7027e-06,0.31541
1,0.136486,7.83784e-06,0.31621
1,0.136486,7.97297e-06,0.312884
1,0.136486,8.10811e-06,0.31629
1,0.136486,8.24324e-06,0.314744
1,0.136486,8.37838e-06,0.316468
1,0.136486,8.51351e-06,0.323299
1,0.136486,8.64865e-06,0.314115
1,0.136486,8.78378e-06,0.318285
1,0.136486,8.91892e-06,0.31201
1,0.136486,9.05405e-06,0.316213
1,0.136486,9.18919e-06,0.316559
1,0.136486,9.32432e-06,0.316407
1,0.136486,9.45946e-06,0.318624
1,0.136486,9.59459e-06,0.318085
1,0.136486,9.72973e-06,0.319088
1,0.136486,9.86486e-06,0.321471
1,0.136486,1e-05,0.31875
1,0.136486,1.01351e-05,0.321604
1,0.136486,1.02703e-05,0.320401
1,0.136486,1.04054e-05,0.317381
1,0.136486,1.05405e-05,0.319329
1,0.136486,1.06757e-05,0.318873
1,0.136486,1.08108e-05,0.313674
1,0.136486,1.09459e-05,0.319217
1,0.136486,1.10811e-05,0.318509
1,0.136486,1.12162e-05,0.324706
1,0.136486,1.13514e-05,0.323951
1,0.136486,1.14865e-05,0.321077
1,0.136486,1.16216e-05,0.318754
1,0.136486,1.17568e-05,0.31914
1,0.136486,1.18919e-05,0.319389
1,0.136486,1.2027e-05,0.320471
1,0.136486,1.21622e-05,0.3197
1,0.136486,1.22973e-05,0.322847
1,0.136486,1.24324e-05,0.325308
1,0.136486,1.25676e-05,0.322294
1,0.136486,1.27027e-05,0.322633
1,0.136486,1.28378e-05,0.321927
1,0.136486,1.2973e-05,0.31959
1,0.136486,1.31081e-05,0.326173
1,0.136486,1.32432e-05,0.324243
1,0.136486,1.33784e-05,0.316606
1,0.136486,1.35135e-05,0.327643
1,0.136486,1.36486e-05,0.324894
1,0.136486,1.37838e-05,0.324775
1,0.136486,1.39189e-05,0.324431
1,0.136486,1.40541e-05,0.326622
1,0.136486,1.41892e-05,0.323535
1,0.136486,1.43243e-05,0.322838
1,0.136486,1.44595e-05,0.324323
1,0.136486,1.45946e-05,0.323445
1,0.136486,1.47297e-05,0.32335
1,0.136486,1.48649e-05,0.32423
1,0.136486,1.5e-05,0.330012
1,0.139189,5e-06,0.316753
1,0.139189,5.13514e-06,0.311032
1,0.139189,5.27027e-06,0.314104
1,0.139189,5.40541e-06,0.31264
1,0.139189,5.54054e-06,0.311863
1,0.139189,5.67568e-06,0.31598
1,0.139189,5.81081e-06,0.316922
1,0.139189,5.94595e-06,0.313351
1,0.139189,6.08108e-06,0.31597
1,0.139189,6.21622e-06,0.316717
1,0.139189,6.35135e-06,0.315318
1,0.139189,6.48649e-06,0.315008
1,0.139189,6.62162e-06,0.31753
1,0.139189,6.75676e-06,0.318122
1,0.139189,6.89189e-06,0.317294
1,0.139189,7.02703e-06,0.318204
1,0.139189,7.16216e-06,0.313934
1,0.139189,7.2973e-06,0.312108
1,0.139189,7.43243e-06,0.317505
1,0.139189,7.56757e-06,0.315312
1,0.139189,7.7027e-06,0.314487
1,0.139189,7.83784e-06,0.31653
1,0.139189,7.97297e-06,0.319546
1,0.139189,8.10811e-06,0.317432
1,0.139189,8.24324e-06,0.324268
1,0.139189,8.37838e-06,0.315754
1,0.139189,8.51351e-06,0.325443
1,0.139189,8.64865e-06,0.32113
1,0.139189,8.78378e-06,0.315751
1,0.139189,8.91892e-06,0.318654
1,0.139189,9.05405e-06,0.321512
1,0.139189,9.18919e-06,0.315795
1,0.139189,9.32432e-06,0.322172
1,0.139189,9.45946e-06,0.313472
1,0.139189,9.59459e-06,0.323679
1,0.139189,9.72973e-06,0.320728
1,0.139189,9.86486e-06,0.317845
1,0.139189,1e-05,0.318219
1,0.139189,1.01351e-05,0.32022
1,0.139189,1.02703e-05,0.31655
1,0.139189,1.04054e-05,0.32291
1,0.139189,1.05405e-05,0.322898
1,0.139189,1.06757e-05,0.321729
1,0.139189,1.08108e-05,0.321547
1,0.139189,1.09459e-05,0.317126
1,0.139189,1.10811e-05,0.32114
1,0.139189,1.12162e-05,0.323078
1,0.139189,1.13514e-05,0.316255
1,0.139189,1.14865e-05,0.324498
1,0.139189,1.16216e-05,0.322398
1,0.139189,1.17568e-05,0.317848
1,0.139189,1.18919e-05,0.322899
1,0.139189,1.2027e-05,0.321179
1,0.139189,1.21622e-05,0.31966
1,0.139189,1.22973e-05,0.325249
1,0.139189,1.24324e-05,0.321047
1,0.139189,1.25676e-05,0.31803
1,0.139189,1.27027e-05,0.323011
1,0.139189,1.28378e-05,0.324561
1,0.139189,1.2973e-05,0.323839
1,0.139189,1.31081e-05,0.325226
1,0.139189,1.32432e-05,0.323506
1,0.139189,1.33784e-05,0.325865
1,0.139189,1.35135e-05,0.327244
1,0.139189,1.36486e-05,0.318806
1,0.139189,1.37838e-05,0.322475
1,0.139189,1.39189e-05,0.324189
1,0.139189,1.40541e-05,0.323585
1,0.139189,1.41892e-05,0.325265
1,0.139189,1.43243e-05,0.324836
1,0.139189,1.44595e-05,0.326211
1,0.139189,1.45946e-05,0.323927
1,0.139189,1.47297e-05,0.321967
1,0.139189,1.48649e-05,0.324781
1,0.139189,1.5e-05,0.324915
1,0.141892,5e-06,0.311366
1,0.141892,5.13514e-06,0.318517
1,0.141892,5.27027e-06,0.313762
1,0.141892,5.40541e-06,0.315887
1,0.141892,5.54054e-06,0.317395
1,0.141892,5.67568e-06,0.31718
1,0.141892,5.81081e-06,0.31206
1,0.141892,5.94595e-06,0.313366
1,0.141892,6.08108e-06,0.314845
1,0.141892,6.21622e-06,0.314394
1,0.141892,6.35135e-06,0.30527
1,0.141892,6.48649e-06,0.319857
1,0.141892,6.62162e-06,0.320303
1,0.141892,6.75676e-06,0.316956
1,0.141892,6.89189e-06,0.315109
1,0.141892,7.02703e-06,0.317117
1,0.141892,7.16216e-06,0.320385
1,0.141892,7.2973e-06,0.314973
1,0.141892,7.43243e-06,0.315566
1,0.141892,7.56757e-06,0.316775
1,0.141892,7.7027e-06,0.319561
1,0.141892,7.83784e-06,0.319247
1,0.141892,7.97297e-06,0.320564
1,0.141892,8.10811e-06,0.319341
1,0.141892,8.24324e-06,0.318384
1,0.141892,8.37838e-06,0.320512
1,0.141892,8.51351e-06,0.319204
1,0.141892,8.64865e-06,0.318116
1,0.141892,8.78378e-06,0.322928
1,0.141892,8.91892e-06,0.316757
1,0.141892,9.05405e-06,0.318783
1,0.141892,9.18919e-06,0.315778
1,0.141892,9.32432e-06,0.317914
1,0.141892,9.45946e-06,0.31928
1,0.141892,9.59459e-06,0.312161
1,0.141892,9.72973e-06,0.317208
1,0.141892,9.86486e-06,0.315509
1,0.141892,1e-05,0.320979
1,0.141892,1.01351e-05,0.323285
1,0.141892,1.02703e-05,0.319077
1,0.141892,1.04054e-05,0.315149
1,0.141892,1.05405e-05,0.320684
1,0.141892,1.06757e-05,0.320777
1,0.141892,1.08108e-05,0.316593
1,0.141892,1.09459e-05,0.318958
1,0.141892,1.10811e-05,0.318304
1,0.141892,1.12162e-05,0.321204
1,0.141892,1.13514e-05,0.320823
1,0.141892,1.14865e-05,0.31972
1,0.141892,1.16216e-05,0.318626
1,0.141892,1.17568e-05,0.319469
1,0.141892,1.18919e-05,0.324325
1,0.141892,1.2027e-05,0.323106
1,0.141892,1.21622e-05,0.318897
1,0.141892,1.22973e-05,0.318837
1,0.141892,1.24324e-05,0.322806
1,0.141892,1.25676e-05,0.325038
1,0.141892,1.27027e-05,0.325945
1,0.141892,1.28378e-05,0.320574
1,0.141892,1.2973e-05,0.321799
1,0.141892,1.31081e-05,0.327316
1,0.141892,1.32432e-05,0.325007
1,0.141892,1.33784e-05,0.324742
1,0.141892,1.35135e-05,0.323137
1,0.141892,1.36486e-05,0.32044
1,0.141892,1.37838e-05,0.320549
1,0.141892,1.39189e-05,0.324294
1,0.141892,1.40541e-05,0.322214
1,0.141892,1.41892e-05,0.327678
1,0.141892,1.43243e-05,0.322612
1,0.141892,1.44595e-05,0.324694
1,0.141892,1.45946e-05,0.323535
1,0.141892,1.47297e-05,0.324697
1,0.141892,1.48649e-05,0.323037
1,0.141892,1.5e-05,0.323146
1,0.144595,5e-06,0.313558
1,0.144595,5.13514e-06,0.315896
1,0.144595,5.27027e-06,0.316272
1,0.144595,5.40541e-06,0.313483
1,0.144595,5.54054e-06,0.313271
1,0.144595,5.67568e-06,0.319403
1,0.144595,5.81081e-06,0.314163
1,0.144595,5.94595e-06,0.316674
1,0.144595,6.08108e-06,0.311866
1,0.144595,6.21622e-06,0.313778
1,0.144595,6.35135e-06,0.314074
1,0.144595,6.48649e-06,0.318933
1,0.144595,6.62162e-06,0.317016
1,0.144595,6.75676e-06,0.314596
1,0.144595,6.89189e-06,0.314278
1,0.144595,7.02703e-06,0.318397
1,0.144595,7.16216e-06,0.317865
1,0.144595,7.2973e-06,0.323112
1,0.144595,7.43243e-06,0.314796
1,0.144595,7.56757e-06,0.31453
1,0.144595,7.7027e-06,0.318125
1,0.144595,7.83784e-06,0.315529
1,0.144595,7.97297e-06,0.311902
1,0.144595,8.10811e-06,0.31875
1,0.144595,8.24324e-06,0.321918
1,0.144595,8.37838e-06,0.319173
1,0.144595,8.51351e-06,0.315772
1,0.144595,8.64865e-06,0.320259
1,0.144595,8.78378e-06,0.319226
1,0.144595,8.91892e-06,0.317407
1,0.144595,9.05405e-06,0.317424
1,0.144595,9.18919e-06,0.318778
1,0.144595,9.32432e-06,0.317944
1,0.144595,9.45946e-06,0.316786
1,0.144595,9.59459e-06,0.32226
1,0.144595,9.72973e-06,0.322299
1,0.144595,9.86486e-06,0.323257
1,0.144595,1e-05,0.318963
1,0.144595,1.01351e-05,0.319025
1,0.144595,1.02703e-05,0.32195
1,0.144595,1.04054e-05,0.320441
1,0.144595,1.05405e-05,0.322049
1,0.144595,1.06757e-05,0.326997
1,0.144595,1.08108e-05,0.317798
1,0.144595,1.09459e-05,0.323085
1,0.144595,1.10811e-05,0.31946
1,0.144595,1.12162e-05,0.321261
1,0.144595,1.13514e-05,0.321776
1,0.144595,1.14865e-05,0.319374
1,0.144595,1.16216e-05,0.317509
1,0.144595,1.17568e-05,0.323572
1,0.144595,1.18919e-05,0.32459
1,0.144595,1.2027e-05,0.318139
1,0.144595,1.21622e-05,0.319117
1,0.144595,1.22973e-05,0.31974
1,0.144595,1.24324e-05,0.324124
1,0.144595,1.25676e-05,0.326944
1,0.144595,1.27027e-05,0.323046
1,0.144595,1.28378e-05,0.320991
1,0.144595,1.2973e-05,0.324513
1,0.144595,1.31081e-05,0.323423
1,0.144595,1.32432e-05,0.322897
1,0.144595,1.33784e-05,0.318354
1,0.144595,1.35135e-05,0.323037
1,0.144595,1.36486e-05,0.319924
1,0.144595,1.37838e-05,0.325463
1,0.144595,1.39189e-05,0.322111
1,0.144595,1.40541e-05,0.318252
1,0.144595,1.41892e-05,0.323017
1,0.144595,1.43243e-05,0.327263
1,0.144595,1.44595e-05,0.325311
1,0.144595,1.45946e-05,0.32526
1,0.144595,1.47297e-05,0.321056
1,0.144595,1.48649e-05,0.325255
1,0.144595,1.5e-05,0.325371
1,0.147297,5e-06,0.312638
1,0.147297,5.13514e-06,0.313507
1,0.147297,5.27027e-06,0.317721
1,0.147297,5.40541e-06,0.312047
1,0.147297,5.54054e-06,0.314265
1,0.147297,5.67568e-06,0.313182
1,0.147297,5.81081e-06,0.318985
1,0.147297,5.94595e-06,0.314198
1,0.147297,6.08108e-06,0.315138
1,0.147297,6.21622e-06,0.317892
1,0.147297,6.35135e-06,0.310507
1,0.147297,6.48649e-06,0.318086
1,0.147297,6.62162e-06,0.314149
1,0.147297,6.75676e-06,0.316938
1,0.147297,6.89189e-06,0.317515
1,0.147297,7.02703e-06,0.315682
1,0.147297,7.16216e-06,0.3152
1,0.147297,7.2973e-06,0.3207
1,0.147297,7.43243e-06,0.31073
1,0.147297,7.56757e-06,0.318246
1,0.147297,7.7027e-06,0.318491
1,0.147297,7.83784e-06,0.317822
1,0.147297,7.97297e-06,0.316536
1,0.147297,8.10811e-06,0.319549
1,0.147297,8.24324e-06,0.318423
1,0.147297,8.37838e-06,0.317148
1,0.147297,8.51351e-06,0.322605
1,0.147297,8.64865e-06,0.318963
1,0.147297,8.78378e-06,0.31202
1,0.147297,8.91892e-06,0.316884
1,0.147297,9.05405e-06,0.317224
1,0.147297,9.18919e-06,0.320528
1,0.147297,9.32432e-06,0.315019
1,0.147297,9.45946e-06,0.316468
1,0.147297,9.59459e-06,0.31932
1,0.147297,9.72973e-06,0.318801
1,0.147297,9.86486e-06,0.31974
1,0.147297,1e-05,0.315136
1,0.147297,1.01351e-05,0.318793
1,0.147297,1.02703e-05,0.315451
1,0.147297,1.04054e-05,0.320044
1,0.147297,1.05405e-05,0.316739
1,0.147297,1.06757e-05,0.31745
1,0.147297,1.08108e-05,0.320624
1,0.147297,1.09459e-05,0.321732
