omega,gamma,beta,firm,profit
1,0.156465,6.94951e-06,2,0.132083
1,0.156465,7.14143e-06,1,0.136129
1,0.156465,7.14143e-06,2,0.135291
1,0.156465,7.33335e-06,1,0.134556
1,0.156465,7.33335e-06,2,0.134913
1,0.156465,7.52527e-06,1,0.135604
1,0.156465,7.52527e-06,2,0.135336
1,0.156465,7.71718e-06,1,0.134376
1,0.156465,7.71718e-06,2,0.134467
1,0.156465,7.9091e-06,1,0.135611
1,0.156465,7.9091e-06,2,0.135088
1,0.156465,8.10102e-06,1,0.134512
1,0.156465,8.10102e-06,2,0.134656
1,0.156465,8.29294e-06,1,0.136295
1,0.156465,8.29294e-06,2,0.13661
1,0.156465,8.48486e-06,1,0.135404
1,0.156465,8.48486e-06,2,0.134694
1,0.156465,8.67678e-06,1,0.133687
1,0.156465,8.67678e-06,2,0.134088
1,0.156465,8.86869e-06,1,0.134871
1,0.156465,8.86869e-06,2,0.13516
1,0.156465,9.06061e-06,1,0.133704
1,0.156465,9.06061e-06,2,0.13419
1,0.156465,9.25253e-06,1,0.135288
1,0.156465,9.25253e-06,2,0.134631
1,0.156465,9.44445e-06,1,0.134913
1,0.156465,9.44445e-06,2,0.135494
1,0.156465,9.63637e-06,1,0.134824
1,0.156465,9.63637e-06,2,0.135261
1,0.156465,9.82829e-06,1,0.136774
1,0.156465,9.82829e-06,2,0.136769
1,0.156465,1.00202e-05,1,0.13728
1,0.156465,1.00202e-05,2,0.136781
1,0.156465,1.02121e-05,1,0.136927
1,0.156465,1.02121e-05,2,0.135571
1,0.156465,1.0404e-05,1,0.134527
1,0.156465,1.0404e-05,2,0.135446
1,0.156465,1.0596e-05,1,0.135476
1,0.156465,1.0596e-05,2,0.135387
1,0.156465,1.07879e-05,1,0.135153
1,0.156465,1.07879e-05,2,0.135496
1,0.156465,1.09798e-05,1,0.136078
1,0.156465,1.09798e-05,2,0.136138
1,0.156465,1.11717e-05,1,0.134824
1,0.156465,1.11717e-05,2,0.13491
1,0.156465,1.13636e-05,1,0.135566
1,0.156465,1.13636e-05,2,0.136279
1,0.156465,1.15556e-05,1,0.1344
1,0.156465,1.15556e-05,2,0.134525
1,0.156465,1.17475e-05,1,0.135451
1,0.156465,1.17475e-05,2,0.13556
1,0.156465,1.19394e-05,1,0.135593
1,0.156465,1.19394e-05,2,0.136002
1,0.156465,1.21313e-05,1,0.136142
1,0.156465,1.21313e-05,2,0.136371
1,0.156465,1.23232e-05,1,0.135816
1,0.156465,1.23232e-05,2,0.135297
1,0.156465,1.25151e-05,1,0.135964
1,0.156465,1.25151e-05,2,0.134494
1,0.156465,1.27071e-05,1,0.136044
1,0.156465,1.27071e-05,2,0.135444
1,0.156465,1.2899e-05,1,0.136331
1,0.156465,1.2899e-05,2,0.136434
1,0.156465,1.30909e-05,1,0.134103
1,0.156465,1.30909e-05,2,0.134259
1,0.156465,1.32828e-05,1,0.136366
1,0.156465,1.32828e-05,2,0.13503
1,0.156465,1.34747e-05,1,0.134571
1,0.156465,1.34747e-05,2,0.134461
1,0.156465,1.36667e-05,1,0.135355
1,0.156465,1.36667e-05,2,0.135582
1,0.156465,1.38586e-05,1,0.135618
1,0.156465,1.38586e-05,2,0.133901
1,0.156465,1.40505e-05,1,0.134598
1,0.156465,1.40505e-05,2,0.134273
1,0.156465,1.42424e-05,1,0.135446
1,0.156465,1.42424e-05,2,0.134671
1,0.156465,1.44343e-05,1,0.133368
1,0.156465,1.44343e-05,2,0.133727
1,0.156465,1.46262e-05,1,0.133636
1,0.156465,1.46262e-05,2,0.134702
1,0.156465,1.48182e-05,1,0.13301
1,0.156465,1.48182e-05,2,0.133137
1,0.156465,1.50101e-05,1,0.135512
1,0.156465,1.50101e-05,2,0.136155
1,0.156465,1.5202e-05,1,0.135011
1,0.156465,1.5202e-05,2,0.133329
1,0.159394,5.798e-06,1,0.134322
1,0.159394,5.798e-06,2,0.13376
1,0.159394,5.98992e-06,1,0.133203
1,0.159394,5.98992e-06,2,0.133964
1,0.159394,6.18184e-06,1,0.133698
1,0.159394,6.18184e-06,2,0.133967
1,0.159394,6.37376e-06,1,0.135437
1,0.159394,6.37376e-06,2,0.134435
1,0.159394,6.56567e-06,1,0.134862
1,0.159394,6.56567e-06,2,0.134787
1,0.159394,6.75759e-06,1,0.134334
1,0.159394,6.75759e-06,2,0.13575
1,0.159394,6.94951e-06,1,0.134094
1,0.159394,6.94951e-06,2,0.133468
1,0.159394,7.14143e-06,1,0.135615
1,0.159394,7.14143e-06,2,0.135641
1,0.159394,7.33335e-06,1,0.134243
1,0.159394,7.33335e-06,2,0.133711
1,0.159394,7.52527e-06,1,0.135617
1,0.159394,7.52527e-06,2,0.13527
1,0.159394,7.71718e-06,1,0.134166
1,0.159394,7.71718e-06,2,0.135444
1,0.159394,7.9091e-06,1,0.135221
1,0.159394,7.9091e-06,2,0.134648
1,0.159394,8.10102e-06,1,0.134586
1,0.159394,8.10102e-06,2,0.134636
1,0.159394,8.29294e-06,1,0.135181
1,0.159394,8.29294e-06,2,0.135608
1,0.159394,8.48486e-06,1,0.134212
1,0.159394,8.48486e-06,2,0.132967
1,0.159394,8.67678e-06,1,0.13464
1,0.159394,8.67678e-06,2,0.134983
1,0.159394,8.86869e-06,1,0.135203
1,0.159394,8.86869e-06,2,0.134772
1,0.159394,9.06061e-06,1,0.134307
1,0.159394,9.06061e-06,2,0.133223
1,0.159394,9.25253e-06,1,0.133973
1,0.159394,9.25253e-06,2,0.134845
1,0.159394,9.44445e-06,1,0.135628
1,0.159394,9.44445e-06,2,0.133824
1,0.159394,9.63637e-06,1,0.136507
1,0.159394,9.63637e-06,2,0.134335
1,0.159394,9.82829e-06,1,0.133428
1,0.159394,9.82829e-06,2,0.13398
1,0.159394,1.00202e-05,1,0.135493
1,0.159394,1.00202e-05,2,0.134764
1,0.159394,1.02121e-05,1,0.133977
1,0.159394,1.02121e-05,2,0.13453
1,0.159394,1.0404e-05,1,0.133946
1,0.159394,1.0404e-05,2,0.133875
1,0.159394,1.0596e-05,1,0.135052
1,0.159394,1.0596e-05,2,0.134838
1,0.159394,1.07879e-05,1,0.133727
1,0.159394,1.07879e-05,2,0.134373
1,0.159394,1.09798e-05,1,0.13525
1,0.159394,1.09798e-05,2,0.135136
1,0.159394,1.11717e-05,1,0.133552
1,0.159394,1.11717e-05,2,0.133781
1,0.159394,1.13636e-05,1,0.134874
1,0.159394,1.13636e-05,2,0.134925
1,0.159394,1.15556e-05,1,0.136527
1,0.159394,1.15556e-05,2,0.135415
1,0.159394,1.17475e-05,1,0.134566
1,0.159394,1.17475e-05,2,0.134393
1,0.159394,1.19394e-05,1,0.135577
1,0.159394,1.19394e-05,2,0.134492
1,0.159394,1.21313e-05,1,0.133684
1,0.159394,1.21313e-05,2,0.134861
1,0.159394,1.23232e-05,1,0.134685
1,0.159394,1.23232e-05,2,0.134239
1,0.159394,1.25151e-05,1,0.135549
1,0.159394,1.25151e-05,2,0.13554
1,0.159394,1.27071e-05,1,0.13453
1,0.159394,1.27071e-05,2,0.133415
1,0.159394,1.2899e-05,1,0.134814
1,0.159394,1.2899e-05,2,0.134972
1,0.159394,1.30909e-05,1,0.13594
1,0.159394,1.30909e-05,2,0.135353
1,0.159394,1.32828e-05,1,0.135224
1,0.159394,1.32828e-05,2,0.135846
1,0.159394,1.34747e-05,1,0.135647
1,0.159394,1.34747e-05,2,0.134719
1,0.159394,1.36667e-05,1,0.133484
1,0.159394,1.36667e-05,2,0.134015
1,0.159394,1.38586e-05,1,0.134991
1,0.159394,1.38586e-05,2,0.135301
1,0.159394,1.40505e-05,1,0.134507
1,0.159394,1.40505e-05,2,0.135304
1,0.159394,1.42424e-05,1,0.135772
1,0.159394,1.42424e-05,2,0.135371
1,0.159394,1.44343e-05,1,0.133579
1,0.159394,1.44343e-05,2,0.13375
1,0.159394,1.46262e-05,1,0.134513
1,0.159394,1.46262e-05,2,0.135036
1,0.159394,1.48182e-05,1,0.134581
1,0.159394,1.48182e-05,2,0.134515
1,0.159394,1.50101e-05,1,0.134525
1,0.159394,1.50101e-05,2,0.133933
1,0.159394,1.5202e-05,1,0.135517
1,0.159394,1.5202e-05,2,0.134329
1,0.162323,5.798e-06,1,0.133797
1,0.162323,5.798e-06,2,0.134683
1,0.162323,5.98992e-06,1,0.13494
1,0.162323,5.98992e-06,2,0.133369
1,0.162323,6.18184e-06,1,0.134132
1,0.162323,6.18184e-06,2,0.133894
1,0.162323,6.37376e-06,1,0.134168
1,0.162323,6.37376e-06,2,0.133233
1,0.162323,6.56567e-06,1,0.134333
1,0.162323,6.56567e-06,2,0.134754
1,0.162323,6.75759e-06,1,0.133823
1,0.162323,6.75759e-06,2,0.134042
1,0.162323,6.94951e-06,1,0.134642
1,0.162323,6.94951e-06,2,0.133057
1,0.162323,7.14143e-06,1,0.133862
1,0.162323,7.14143e-06,2,0.13384
1,0.162323,7.33335e-06,1,0.133831
1,0.162323,7.33335e-06,2,0.134458
1,0.162323,7.52527e-06,1,0.134501
1,0.162323,7.52527e-06,2,0.134365
1,0.162323,7.71718e-06,1,0.133828
1,0.162323,7.71718e-06,2,0.135144
1,0.162323,7.9091e-06,1,0.135721
1,0.162323,7.9091e-06,2,0.133664
1,0.162323,8.10102e-06,1,0.134032
1,0.162323,8.10102e-06,2,0.13413
1,0.162323,8.29294e-06,1,0.134184
1,0.162323,8.29294e-06,2,0.133867
1,0.162323,8.48486e-06,1,0.13423
1,0.162323,8.48486e-06,2,0.133807
1,0.162323,8.67678e-06,1,0.136287
1,0.162323,8.67678e-06,2,0.136116
1,0.162323,8.86869e-06,1,0.134095
1,0.162323,8.86869e-06,2,0.134338
1,0.162323,9.06061e-06,1,0.135142
1,0.162323,9.06061e-06,2,0.134824
1,0.162323,9.25253e-06,1,0.134503
1,0.162323,9.25253e-06,2,0.134855
1,0.162323,9.44445e-06,1,0.133625
1,0.162323,9.44445e-06,2,0.134131
1,0.162323,9.63637e-06,1,0.135357
1,0.162323,9.63637e-06,2,0.135131
1,0.162323,9.82829e-06,1,0.136524
1,0.162323,9.82829e-06,2,0.136026
1,0.162323,1.00202e-05,1,0.134104
1,0.162323,1.00202e-05,2,0.134264
1,0.162323,1.02121e-05,1,0.13556
1,0.162323,1.02121e-05,2,0.135089
1,0.162323,1.0404e-05,1,0.134903
1,0.162323,1.0404e-05,2,0.135201
1,0.162323,1.0596e-05,1,0.13445
1,0.162323,1.0596e-05,2,0.134146
1,0.162323,1.07879e-05,1,0.135201
1,0.162323,1.07879e-05,2,0.136117
1,0.162323,1.09798e-05,1,0.135434
1,0.162323,1.09798e-05,2,0.135419
1,0.162323,1.11717e-05,1,0.134048
1,0.162323,1.11717e-05,2,0.134762
1,0.162323,1.13636e-05,1,0.134555
1,0.162323,1.13636e-05,2,0.134639
1,0.162323,1.15556e-05,1,0.134428
1,0.162323,1.15556e-05,2,0.134525
1,0.162323,1.17475e-05,1,0.135968
1,0.162323,1.17475e-05,2,0.135487
1,0.162323,1.19394e-05,1,0.135913
1,0.162323,1.19394e-05,2,0.135248
1,0.162323,1.21313e-05,1,0.135176
1,0.162323,1.21313e-05,2,0.134367
1,0.162323,1.23232e-05,1,0.136163
1,0.162323,1.23232e-05,2,0.136669
1,0.162323,1.25151e-05,1,0.132101
1,0.162323,1.25151e-05,2,0.132349
1,0.162323,1.27071e-05,1,0.134682
1,0.162323,1.27071e-05,2,0.134427
1,0.162323,1.2899e-05,1,0.135555
1,0.162323,1.2899e-05,2,0.135621
1,0.162323,1.30909e-05,1,0.136432
1,0.162323,1.30909e-05,2,0.135415
1,0.162323,1.32828e-05,1,0.135231
1,0.162323,1.32828e-05,2,0.135914
1,0.162323,1.34747e-05,1,0.135701
1,0.162323,1.34747e-05,2,0.134534
1,0.162323,1.36667e-05,1,0.134958
1,0.162323,1.36667e-05,2,0.134076
1,0.162323,1.38586e-05,1,0.135398
1,0.162323,1.38586e-05,2,0.135997
1,0.162323,1.40505e-05,1,0.134436
1,0.162323,1.40505e-05,2,0.13421
1,0.162323,1.42424e-05,1,0.134645
1,0.162323,1.42424e-05,2,0.134493
1,0.162323,1.44343e-05,1,0.133724
1,0.162323,1.44343e-05,2,0.133835
1,0.162323,1.46262e-05,1,0.13495
1,0.162323,1.46262e-05,2,0.135309
1,0.162323,1.48182e-05,1,0.13424
1,0.162323,1.48182e-05,2,0.134567
1,0.162323,1.50101e-05,1,0.135259
1,0.162323,1.50101e-05,2,0.13499
1,0.162323,1.5202e-05,1,0.13233
1,0.162323,1.5202e-05,2,0.132498
1,0.165252,5.798e-06,1,0.133538
1,0.165252,5.798e-06,2,0.132405
1,0.165252,5.98992e-06,1,0.134307
1,0.165252,5.98992e-06,2,0.13351
1,0.165252,6.18184e-06,1,0.13422
1,0.165252,6.18184e-06,2,0.133225
1,0.165252,6.37376e-06,1,0.13381
1,0.165252,6.37376e-06,2,0.134428
1,0.165252,6.56567e-06,1,0.135401
1,0.165252,6.56567e-06,2,0.13569
1,0.165252,6.75759e-06,1,0.135191
1,0.165252,6.75759e-06,2,0.134214
1,0.165252,6.94951e-06,1,0.133458
1,0.165252,6.94951e-06,2,0.133552
1,0.165252,7.14143e-06,1,0.135031
1,0.165252,7.14143e-06,2,0.135122
1,0.165252,7.33335e-06,1,0.134248
1,0.165252,7.33335e-06,2,0.134828
1,0.165252,7.52527e-06,1,0.135446
1,0.165252,7.52527e-06,2,0.134374
1,0.165252,7.71718e-06,1,0.135665
1,0.165252,7.71718e-06,2,0.136235
1,0.165252,7.9091e-06,1,0.134086
1,0.165252,7.9091e-06,2,0.133686
1,0.165252,8.10102e-06,1,0.133068
1,0.165252,8.10102e-06,2,0.131758
1,0.165252,8.29294e-06,1,0.134424
1,0.165252,8.29294e-06,2,0.135582
1,0.165252,8.48486e-06,1,0.134321
1,0.165252,8.48486e-06,2,0.13389
1,0.165252,8.67678e-06,1,0.135093
1,0.165252,8.67678e-06,2,0.134878
1,0.165252,8.86869e-06,1,0.136131
1,0.165252,8.86869e-06,2,0.135311
1,0.165252,9.06061e-06,1,0.134114
1,0.165252,9.06061e-06,2,0.135116
1,0.165252,9.25253e-06,1,0.134012
1,0.165252,9.25253e-06,2,0.13409
1,0.165252,9.44445e-06,1,0.134589
1,0.165252,9.44445e-06,2,0.134082
1,0.165252,9.63637e-06,1,0.135577
1,0.165252,9.63637e-06,2,0.135876
1,0.165252,9.82829e-06,1,0.135193
1,0.165252,9.82829e-06,2,0.135295
1,0.165252,1.00202e-05,1,0.13526
1,0.165252,1.00202e-05,2,0.134913
1,0.165252,1.02121e-05,1,0.134905
1,0.165252,1.02121e-05,2,0.136315
1,0.165252,1.0404e-05,1,0.134374
1,0.165252,1.0404e-05,2,0.134219
1,0.165252,1.0596e-05,1,0.134761
1,0.165252,1.0596e-05,2,0.134278
1,0.165252,1.07879e-05,1,0.135312
1,0.165252,1.07879e-05,2,0.134769
1,0.165252,1.09798e-05,1,0.136178
1,0.165252,1.09798e-05,2,0.13585
1,0.165252,1.11717e-05,1,0.134797
1,0.165252,1.11717e-05,2,0.135188
1,0.165252,1.13636e-05,1,0.134349
1,0.165252,1.13636e-05,2,0.134105
1,0.165252,1.15556e-05,1,0.135284
1,0.165252,1.15556e-05,2,0.134653
1,0.165252,1.17475e-05,1,0.13537
1,0.165252,1.17475e-05,2,0.133876
1,0.165252,1.19394e-05,1,0.135029
1,0.165252,1.19394e-05,2,0.134431
1,0.165252,1.21313e-05,1,0.13618
1,0.165252,1.21313e-05,2,0.136391
1,0.165252,1.23232e-05,1,0.134585
1,0.165252,1.23232e-05,2,0.134382
1,0.165252,1.25151e-05,1,0.135409
1,0.165252,1.25151e-05,2,0.135005
1,0.165252,1.27071e-05,1,0.134325
1,0.165252,1.27071e-05,2,0.134532
1,0.165252,1.2899e-05,1,0.135517
1,0.165252,1.2899e-05,2,0.13631
1,0.165252,1.30909e-05,1,0.135898
1,0.165252,1.30909e-05,2,0.135921
1,0.165252,1.32828e-05,1,0.135485
1,0.165252,1.32828e-05,2,0.135025
1,0.165252,1.34747e-05,1,0.135243
1,0.165252,1.34747e-05,2,0.134959
1,0.165252,1.36667e-05,1,0.134328
1,0.165252,1.36667e-05,2,0.13483
1,0.165252,1.38586e-05,1,0.134421
1,0.165252,1.38586e-05,2,0.133785
1,0.165252,1.40505e-05,1,0.134336
1,0.165252,1.40505e-05,2,0.133627
1,0.165252,1.42424e-05,1,0.13406
1,0.165252,1.42424e-05,2,0.135296
1,0.165252,1.44343e-05,1,0.135563
1,0.165252,1.44343e-05,2,0.13601
1,0.165252,1.46262e-05,1,0.133081
1,0.165252,1.46262e-05,2,0.133575
1,0.165252,1.48182e-05,1,0.134296
1,0.165252,1.48182e-05,2,0.136028
1,0.165252,1.50101e-05,1,0.13451
1,0.165252,1.50101e-05,2,0.134678
1,0.165252,1.5202e-05,1,0.134171
1,0.165252,1.5202e-05,2,0.134853
1,0.168181,5.798e-06,1,0.134873
1,0.168181,5.798e-06,2,0.133536
1,0.168181,5.98992e-06,1,0.133512
1,0.168181,5.98992e-06,2,0.133476
1,0.168181,6.18184e-06,1,0.134362
1,0.168181,6.18184e-06,2,0.134115
1,0.168181,6.37376e-06,1,0.133225
1,0.168181,6.37376e-06,2,0.133514
1,0.168181,6.56567e-06,1,0.133881
1,0.168181,6.56567e-06,2,0.133437
1,0.168181,6.75759e-06,1,0.134581
1,0.168181,6.75759e-06,2,0.133459
1,0.168181,6.94951e-06,1,0.134516
1,0.168181,6.94951e-06,2,0.135526
1,0.168181,7.14143e-06,1,0.134194
1,0.168181,7.14143e-06,2,0.134107
1,0.168181,7.33335e-06,1,0.133736
1,0.168181,7.33335e-06,2,0.133888
1,0.168181,7.52527e-06,1,0.135767
1,0.168181,7.52527e-06,2,0.13522
1,0.168181,7.71718e-06,1,0.13565
1,0.168181,7.71718e-06,2,0.135583
1,0.168181,7.9091e-06,1,0.134661
1,0.168181,7.9091e-06,2,0.135106
1,0.168181,8.10102e-06,1,0.134552
1,0.168181,8.10102e-06,2,0.135228
1,0.168181,8.29294e-06,1,0.13312
1,0.168181,8.29294e-06,2,0.133897
1,0.168181,8.48486e-06,1,0.134604
1,0.168181,8.48486e-06,2,0.133302
1,0.168181,8.67678e-06,1,0.135294
1,0.168181,8.67678e-06,2,0.134939
1,0.168181,8.86869e-06,1,0.134254
1,0.168181,8.86869e-06,2,0.134603
1,0.168181,9.06061e-06,1,0.136419
1,0.168181,9.06061e-06,2,0.136078
1,0.168181,9.25253e-06,1,0.135114
1,0.168181,9.25253e-06,2,0.134769
1,0.168181,9.44445e-06,1,0.135568
1,0.168181,9.44445e-06,2,0.134802
1,0.168181,9.63637e-06,1,0.136199
1,0.168181,9.63637e-06,2,0.134298
1,0.168181,9.82829e-06,1,0.134611
1,0.168181,9.82829e-06,2,0.135015
1,0.168181,1.00202e-05,1,0.134772
1,0.168181,1.00202e-05,2,0.134928
1,0.168181,1.02121e-05,1,0.134934
1,0.168181,1.02121e-05,2,0.135367
1,0.168181,1.0404e-05,1,0.137067
1,0.168181,1.0404e-05,2,0.13639
1,0.168181,1.0596e-05,1,0.136169
1,0.168181,1.0596e-05,2,0.13549
1,0.168181,1.07879e-05,1,0.135161
1,0.168181,1.07879e-05,2,0.136525
1,0.168181,1.09798e-05,1,0.135067
1,0.168181,1.09798e-05,2,0.134568
1,0.168181,1.11717e-05,1,0.136127
1,0.168181,1.11717e-05,2,0.135807
1,0.168181,1.13636e-05,1,0.135257
1,0.168181,1.13636e-05,2,0.134298
1,0.168181,1.15556e-05,1,0.135504
1,0.168181,1.15556e-05,2,0.135955
1,0.168181,1.17475e-05,1,0.135665
1,0.168181,1.17475e-05,2,0.136038
1,0.168181,1.19394e-05,1,0.134272
1,0.168181,1.19394e-05,2,0.134707
1,0.168181,1.21313e-05,1,0.135268
1,0.168181,1.21313e-05,2,0.136163
1,0.168181,1.23232e-05,1,0.134189
1,0.168181,1.23232e-05,2,0.134774
1,0.168181,1.25151e-05,1,0.132667
1,0.168181,1.25151e-05,2,0.132435
1,0.168181,1.27071e-05,1,0.134039
1,0.168181,1.27071e-05,2,0.135086
1,0.168181,1.2899e-05,1,0.135549
1,0.168181,1.2899e-05,2,0.135492
1,0.168181,1.30909e-05,1,0.134758
1,0.168181,1.30909e-05,2,0.134815
1,0.168181,1.32828e-05,1,0.134347
1,0.168181,1.32828e-05,2,0.134237
1,0.168181,1.34747e-05,1,0.135288
1,0.168181,1.34747e-05,2,0.135161
1,0.168181,1.36667e-05,1,0.134894
1,0.168181,1.36667e-05,2,0.134167
1,0.168181,1.38586e-05,1,0.135033
1,0.168181,1.38586e-05,2,0.135188
1,0.168181,1.40505e-05,1,0.133538
1,0.168181,1.40505e-05,2,0.134941
1,0.168181,1.42424e-05,1,0.135024
1,0.168181,1.42424e-05,2,0.135948
1,0.168181,1.44343e-05,1,0.134189
1,0.168181,1.44343e-05,2,0.134574
1,0.168181,1.46262e-05,1,0.134171
1,0.168181,1.46262e-05,2,0.135107
1,0.168181,1.48182e-05,1,0.135671
1,0.168181,1.48182e-05,2,0.135075
1,0.168181,1.50101e-05,1,0.134568
1,0.168181,1.50101e-05,2,0.134995
1,0.168181,1.5202e-05,1,0.135916
1,0.168181,1.5202e-05,2,0.135413
1,0.17111,5.798e-06,1,0.133619
1,0.17111,5.798e-06,2,0.133712
1,0.17111,5.98992e-06,1,0.134474
1,0.17111,5.98992e-06,2,0.134915
1,0.17111,6.18184e-06,1,0.13356
1,0.17111,6.18184e-06,2,0.133312
1,0.17111,6.37376e-06,1,0.133046
1,0.17111,6.37376e-06,2,0.134283
1,0.17111,6.56567e-06,1,0.134518
1,0.17111,6.56567e-06,2,0.13364
1,0.17111,6.75759e-06,1,0.135655
1,0.17111,6.75759e-06,2,0.134834
1,0.17111,6.94951e-06,1,0.133115
1,0.17111,6.94951e-06,2,0.133044
1,0.17111,7.14143e-06,1,0.134863
1,0.17111,7.14143e-06,2,0.134955
1,0.17111,7.33335e-06,1,0.133326
1,0.17111,7.33335e-06,2,0.135142
1,0.17111,7.52527e-06,1,0.134287
1,0.17111,7.52527e-06,2,0.134044
1,0.17111,7.71718e-06,1,0.134297
1,0.17111,7.71718e-06,2,0.135056
1,0.17111,7.9091e-06,1,0.134198
1,0.17111,7.9091e-06,2,0.134671
1,0.17111,8.10102e-06,1,0.136012
1,0.17111,8.10102e-06,2,0.136143
1,0.17111,8.29294e-06,1,0.135415
1,0.17111,8.29294e-06,2,0.135297
1,0.17111,8.48486e-06,1,0.135089
1,0.17111,8.48486e-06,2,0.135387
1,0.17111,8.67678e-06,1,0.13477
1,0.17111,8.67678e-06,2,0.135299
1,0.17111,8.86869e-06,1,0.134724
1,0.17111,8.86869e-06,2,0.134854
1,0.17111,9.06061e-06,1,0.135616
1,0.17111,9.06061e-06,2,0.13487
1,0.17111,9.25253e-06,1,0.13469
1,0.17111,9.25253e-06,2,0.135186
1,0.17111,9.44445e-06,1,0.135723
1,0.17111,9.44445e-06,2,0.134708
1,0.17111,9.63637e-06,1,0.13445
1,0.17111,9.63637e-06,2,0.135573
1,0.17111,9.82829e-06,1,0.136184
1,0.17111,9.82829e-06,2,0.134894
1,0.17111,1.00202e-05,1,0.135772
1,0.17111,1.00202e-05,2,0.134752
1,0.17111,1.02121e-05,1,0.135424
1,0.17111,1.02121e-05,2,0.13414
1,0.17111,1.0404e-05,1,0.133669
1,0.17111,1.0404e-05,2,0.132669
1,0.17111,1.0596e-05,1,0.13543
1,0.17111,1.0596e-05,2,0.135218
1,0.17111,1.07879e-05,1,0.134352
1,0.17111,1.07879e-05,2,0.135559
1,0.17111,1.09798e-05,1,0.135973
1,0.17111,1.09798e-05,2,0.135112
1,0.17111,1.11717e-05,1,0.134914
1,0.17111,1.11717e-05,2,0.134587
1,0.17111,1.13636e-05,1,0.135116
1,0.17111,1.13636e-05,2,0.135102
1,0.17111,1.15556e-05,1,0.135589
1,0.17111,1.15556e-05,2,0.135277
1,0.17111,1.17475e-05,1,0.134327
1,0.17111,1.17475e-05,2,0.134441
1,0.17111,1.19394e-05,1,0.134439
1,0.17111,1.19394e-05,2,0.135158
1,0.17111,1.21313e-05,1,0.134975
1,0.17111,1.21313e-05,2,0.135092
1,0.17111,1.23232e-05,1,0.135945
1,0.17111,1.23232e-05,2,0.135858
1,0.17111,1.25151e-05,1,0.13383
1,0.17111,1.25151e-05,2,0.134245
1,0.17111,1.27071e-05,1,0.132211
1,0.17111,1.27071e-05,2,0.131717
1,0.17111,1.2899e-05,1,0.135565
1,0.17111,1.2899e-05,2,0.135003
1,0.17111,1.30909e-05,1,0.132442
1,0.17111,1.30909e-05,2,0.133317
1,0.17111,1.32828e-05,1,0.13482
1,0.17111,1.32828e-05,2,0.134091
1,0.17111,1.34747e-05,1,0.135312
1,0.17111,1.34747e-05,2,0.132828
1,0.17111,1.36667e-05,1,0.134163
1,0.17111,1.36667e-05,2,0.134607
1,0.17111,1.38586e-05,1,0.135049
1,0.17111,1.38586e-05,2,0.134798
1,0.17111,1.40505e-05,1,0.134282
1,0.17111,1.40505e-05,2,0.135295
1,0.17111,1.42424e-05,1,0.135085
1,0.17111,1.42424e-05,2,0.135459
1,0.17111,1.44343e-05,1,0.134494
1,0.17111,1.44343e-05,2,0.134512
1,0.17111,1.46262e-05,1,0.135358
1,0.17111,1.46262e-05,2,0.136163
1,0.17111,1.48182e-05,1,0.134065
1,0.17111,1.48182e-05,2,0.135608
1,0.17111,1.50101e-05,1,0.13463
1,0.17111,1.50101e-05,2,0.134257
1,0.17111,1.5202e-05,1,0.135587
1,0.17111,1.5202e-05,2,0.134741
1,0.17404,5.798e-06,1,0.134155
1,0.17404,5.798e-06,2,0.133643
1,0.17404,5.98992e-06,1,0.134171
1,0.17404,5.98992e-06,2,0.13435
1,0.17404,6.18184e-06,1,0.134452
1,0.17404,6.18184e-06,2,0.134732
1,0.17404,6.37376e-06,1,0.134088
1,0.17404,6.37376e-06,2,0.134134
1,0.17404,6.56567e-06,1,0.133417
1,0.17404,6.56567e-06,2,0.133705
1,0.17404,6.75759e-06,1,0.135338
1,0.17404,6.75759e-06,2,0.134974
1,0.17404,6.94951e-06,1,0.135356
1,0.17404,6.94951e-06,2,0.135958
1,0.17404,7.14143e-06,1,0.132872
1,0.17404,7.14143e-06,2,0.133821
1,0.17404,7.33335e-06,1,0.134024
1,0.17404,7.33335e-06,2,0.134647
1,0.17404,7.52527e-06,1,0.134152
1,0.17404,7.52527e-06,2,0.134342
1,0.17404,7.71718e-06,1,0.132823
1,0.17404,7.71718e-06,2,0.133696
1,0.17404,7.9091e-06,1,0.133485
1,0.17404,7.9091e-06,2,0.132803
1,0.17404,8.10102e-06,1,0.134591
1,0.17404,8.10102e-06,2,0.133605
1,0.17404,8.29294e-06,1,0.133281
1,0.17404,8.29294e-06,2,0.133742
1,0.17404,8.48486e-06,1,0.134158
1,0.17404,8.48486e-06,2,0.134092
1,0.17404,8.67678e-06,1,0.135069
1,0.17404,8.67678e-06,2,0.135375
1,0.17404,8.86869e-06,1,0.134449
1,0.17404,8.86869e-06,2,0.13434
1,0.17404,9.06061e-06,1,0.132841
1,0.17404,9.06061e-06,2,0.133383
1,0.17404,9.25253e-06,1,0.135275
1,0.17404,9.25253e-06,2,0.136418
1,0.17404,9.44445e-06,1,0.134791
1,0.17404,9.44445e-06,2,0.134697
1,0.17404,9.63637e-06,1,0.134862
1,0.17404,9.63637e-06,2,0.134507
1,0.17404,9.82829e-06,1,0.135314
1,0.17404,9.82829e-06,2,0.134203
1,0.17404,1.00202e-05,1,0.134284
1,0.17404,1.00202e-05,2,0.135294
1,0.17404,1.02121e-05,1,0.135258
1,0.17404,1.02121e-05,2,0.135557
1,0.17404,1.0404e-05,1,0.135445
