omega,alpha,beta,t
0.8,0.0689189,1.14865e-05,1.10417e+06
0.8,0.0689189,1.16216e-05,1.08075e+06
0.8,0.0689189,1.17568e-05,1.08599e+06
0.8,0.0689189,1.18919e-05,1.03523e+06
0.8,0.0689189,1.2027e-05,1.02533e+06
0.8,0.0689189,1.21622e-05,1.06536e+06
0.8,0.0689189,1.22973e-05,1.04251e+06
0.8,0.0689189,1.24324e-05,1.05109e+06
0.8,0.0689189,1.25676e-05,991805
0.8,0.0689189,1.27027e-05,987460
0.8,0.0689189,1.28378e-05,994405
0.8,0.0689189,1.2973e-05,1.00198e+06
0.8,0.0689189,1.31081e-05,951410
0.8,0.0689189,1.32432e-05,962106
0.8,0.0689189,1.33784e-05,912594
0.8,0.0689189,1.35135e-05,935852
0.8,0.0689189,1.36486e-05,915740
0.8,0.0689189,1.37838e-05,925677
0.8,0.0689189,1.39189e-05,937765
0.8,0.0689189,1.40541e-05,915034
0.8,0.0689189,1.41892e-05,942263
0.8,0.0689189,1.43243e-05,944464
0.8,0.0689189,1.44595e-05,914845
0.8,0.0689189,1.45946e-05,918693
0.8,0.0689189,1.47297e-05,890985
0.8,0.0689189,1.48649e-05,861313
0.8,0.0689189,1.5e-05,852141
0.8,0.0716216,5e-06,2.20954e+06
0.8,0.0716216,5.13514e-06,2.16585e+06
0.8,0.0716216,5.27027e-06,2.17222e+06
0.8,0.0716216,5.40541e-06,2.1116e+06
0.8,0.0716216,5.54054e-06,2.06686e+06
0.8,0.0716216,5.67568e-06,1.99854e+06
0.8,0.0716216,5.81081e-06,1.97294e+06
0.8,0.0716216,5.94595e-06,1.92867e+06
0.8,0.0716216,6.08108e-06,1.84693e+06
0.8,0.0716216,6.21622e-06,1.86708e+06
0.8,0.0716216,6.35135e-06,1.84154e+06
0.8,0.0716216,6.48649e-06,1.76663e+06
0.8,0.0716216,6.62162e-06,1.79099e+06
0.8,0.0716216,6.75676e-06,1.69625e+06
0.8,0.0716216,6.89189e-06,1.67412e+06
0.8,0.0716216,7.02703e-06,1.70905e+06
0.8,0.0716216,7.16216e-06,1.63389e+06
0.8,0.0716216,7.2973e-06,1.65118e+06
0.8,0.0716216,7.43243e-06,1.57824e+06
0.8,0.0716216,7.56757e-06,1.56954e+06
0.8,0.0716216,7.7027e-06,1.5291e+06
0.8,0.0716216,7.83784e-06,1.51769e+06
0.8,0.0716216,7.97297e-06,1.5049e+06
0.8,0.0716216,8.10811e-06,1.47675e+06
0.8,0.0716216,8.24324e-06,1.45271e+06
0.8,0.0716216,8.37838e-06,1.40993e+06
0.8,0.0716216,8.51351e-06,1.40085e+06
0.8,0.0716216,8.64865e-06,1.41334e+06
0.8,0.0716216,8.78378e-06,1.36534e+06
0.8,0.0716216,8.91892e-06,1.41773e+06
0.8,0.0716216,9.05405e-06,1.32489e+06
0.8,0.0716216,9.18919e-06,1.36233e+06
0.8,0.0716216,9.32432e-06,1.31988e+06
0.8,0.0716216,9.45946e-06,1.29764e+06
0.8,0.0716216,9.59459e-06,1.24304e+06
0.8,0.0716216,9.72973e-06,1.24499e+06
0.8,0.0716216,9.86486e-06,1.21594e+06
0.8,0.0716216,1e-05,1.23291e+06
0.8,0.0716216,1.01351e-05,1.20834e+06
0.8,0.0716216,1.02703e-05,1.20342e+06
0.8,0.0716216,1.04054e-05,1.22268e+06
0.8,0.0716216,1.05405e-05,1.16397e+06
0.8,0.0716216,1.06757e-05,1.16586e+06
0.8,0.0716216,1.08108e-05,1.15675e+06
0.8,0.0716216,1.09459e-05,1.14268e+06
0.8,0.0716216,1.10811e-05,1.08887e+06
0.8,0.0716216,1.12162e-05,1.12609e+06
0.8,0.0716216,1.13514e-05,1.09306e+06
0.8,0.0716216,1.14865e-05,1.10566e+06
0.8,0.0716216,1.16216e-05,1.10752e+06
0.8,0.0716216,1.17568e-05,1.06694e+06
0.8,0.0716216,1.18919e-05,1.0777e+06
0.8,0.0716216,1.2027e-05,1.05027e+06
0.8,0.0716216,1.21622e-05,1.03133e+06
0.8,0.0716216,1.22973e-05,1.01695e+06
0.8,0.0716216,1.24324e-05,1.00336e+06
0.8,0.0716216,1.25676e-05,1.05436e+06
0.8,0.0716216,1.27027e-05,972478
0.8,0.0716216,1.28378e-05,982286
0.8,0.0716216,1.2973e-05,945353
0.8,0.0716216,1.31081e-05,985012
0.8,0.0716216,1.32432e-05,969486
0.8,0.0716216,1.33784e-05,956830
0.8,0.0716216,1.35135e-05,997239
0.8,0.0716216,1.36486e-05,948499
0.8,0.0716216,1.37838e-05,945883
0.8,0.0716216,1.39189e-05,975630
0.8,0.0716216,1.40541e-05,959205
0.8,0.0716216,1.41892e-05,939786
0.8,0.0716216,1.43243e-05,938225
0.8,0.0716216,1.44595e-05,887625
0.8,0.0716216,1.45946e-05,886723
0.8,0.0716216,1.47297e-05,898916
0.8,0.0716216,1.48649e-05,861734
0.8,0.0716216,1.5e-05,867499
0.8,0.0743243,5e-06,2.24981e+06
0.8,0.0743243,5.13514e-06,2.13965e+06
0.8,0.0743243,5.27027e-06,2.13674e+06
0.8,0.0743243,5.40541e-06,2.03607e+06
0.8,0.0743243,5.54054e-06,2.01475e+06
0.8,0.0743243,5.67568e-06,2.01145e+06
0.8,0.0743243,5.81081e-06,1.93123e+06
0.8,0.0743243,5.94595e-06,1.94595e+06
0.8,0.0743243,6.08108e-06,1.84839e+06
0.8,0.0743243,6.21622e-06,1.88206e+06
0.8,0.0743243,6.35135e-06,1.8047e+06
0.8,0.0743243,6.48649e-06,1.79488e+06
0.8,0.0743243,6.62162e-06,1.71857e+06
0.8,0.0743243,6.75676e-06,1.72858e+06
0.8,0.0743243,6.89189e-06,1.71501e+06
0.8,0.0743243,7.02703e-06,1.62373e+06
0.8,0.0743243,7.16216e-06,1.6553e+06
0.8,0.0743243,7.2973e-06,1.59705e+06
0.8,0.0743243,7.43243e-06,1.62764e+06
0.8,0.0743243,7.56757e-06,1.60271e+06
0.8,0.0743243,7.7027e-06,1.59026e+06
0.8,0.0743243,7.83784e-06,1.54304e+06
0.8,0.0743243,7.97297e-06,1.53295e+06
0.8,0.0743243,8.10811e-06,1.51922e+06
0.8,0.0743243,8.24324e-06,1.48333e+06
0.8,0.0743243,8.37838e-06,1.44355e+06
0.8,0.0743243,8.51351e-06,1.42522e+06
0.8,0.0743243,8.64865e-06,1.38466e+06
0.8,0.0743243,8.78378e-06,1.36116e+06
0.8,0.0743243,8.91892e-06,1.37408e+06
0.8,0.0743243,9.05405e-06,1.34138e+06
0.8,0.0743243,9.18919e-06,1.35112e+06
0.8,0.0743243,9.32432e-06,1.31269e+06
0.8,0.0743243,9.45946e-06,1.30871e+06
0.8,0.0743243,9.59459e-06,1.28922e+06
0.8,0.0743243,9.72973e-06,1.21724e+06
0.8,0.0743243,9.86486e-06,1.26071e+06
0.8,0.0743243,1e-05,1.25104e+06
0.8,0.0743243,1.01351e-05,1.21094e+06
0.8,0.0743243,1.02703e-05,1.20183e+06
0.8,0.0743243,1.04054e-05,1.20038e+06
0.8,0.0743243,1.05405e-05,1.1828e+06
0.8,0.0743243,1.06757e-05,1.22976e+06
0.8,0.0743243,1.08108e-05,1.16093e+06
0.8,0.0743243,1.09459e-05,1.13994e+06
0.8,0.0743243,1.10811e-05,1.15341e+06
0.8,0.0743243,1.12162e-05,1.11487e+06
0.8,0.0743243,1.13514e-05,1.11246e+06
0.8,0.0743243,1.14865e-05,1.13526e+06
0.8,0.0743243,1.16216e-05,1.07007e+06
0.8,0.0743243,1.17568e-05,1.07888e+06
0.8,0.0743243,1.18919e-05,1.03416e+06
0.8,0.0743243,1.2027e-05,1.02215e+06
0.8,0.0743243,1.21622e-05,1.03464e+06
0.8,0.0743243,1.22973e-05,994910
0.8,0.0743243,1.24324e-05,986912
0.8,0.0743243,1.25676e-05,978295
0.8,0.0743243,1.27027e-05,1.04526e+06
0.8,0.0743243,1.28378e-05,999244
0.8,0.0743243,1.2973e-05,965960
0.8,0.0743243,1.31081e-05,976948
0.8,0.0743243,1.32432e-05,950428
0.8,0.0743243,1.33784e-05,1.02195e+06
0.8,0.0743243,1.35135e-05,919688
0.8,0.0743243,1.36486e-05,930621
0.8,0.0743243,1.37838e-05,947057
0.8,0.0743243,1.39189e-05,952142
0.8,0.0743243,1.40541e-05,922645
0.8,0.0743243,1.41892e-05,919795
0.8,0.0743243,1.43243e-05,887325
0.8,0.0743243,1.44595e-05,888950
0.8,0.0743243,1.45946e-05,907934
0.8,0.0743243,1.47297e-05,863480
0.8,0.0743243,1.48649e-05,856878
0.8,0.0743243,1.5e-05,861215
0.8,0.077027,5e-06,2.22449e+06
0.8,0.077027,5.13514e-06,2.15076e+06
0.8,0.077027,5.27027e-06,2.14003e+06
0.8,0.077027,5.40541e-06,2.06718e+06
0.8,0.077027,5.54054e-06,2.07105e+06
0.8,0.077027,5.67568e-06,1.98465e+06
0.8,0.077027,5.81081e-06,1.96293e+06
0.8,0.077027,5.94595e-06,1.93717e+06
0.8,0.077027,6.08108e-06,1.91878e+06
0.8,0.077027,6.21622e-06,1.83066e+06
0.8,0.077027,6.35135e-06,1.82474e+06
0.8,0.077027,6.48649e-06,1.79032e+06
0.8,0.077027,6.62162e-06,1.77682e+06
0.8,0.077027,6.75676e-06,1.74523e+06
0.8,0.077027,6.89189e-06,1.70921e+06
0.8,0.077027,7.02703e-06,1.67673e+06
0.8,0.077027,7.16216e-06,1.65341e+06
0.8,0.077027,7.2973e-06,1.64152e+06
0.8,0.077027,7.43243e-06,1.59425e+06
0.8,0.077027,7.56757e-06,1.61922e+06
0.8,0.077027,7.7027e-06,1.54895e+06
0.8,0.077027,7.83784e-06,1.48452e+06
0.8,0.077027,7.97297e-06,1.50286e+06
0.8,0.077027,8.10811e-06,1.48126e+06
0.8,0.077027,8.24324e-06,1.47891e+06
0.8,0.077027,8.37838e-06,1.45896e+06
0.8,0.077027,8.51351e-06,1.43584e+06
0.8,0.077027,8.64865e-06,1.46483e+06
0.8,0.077027,8.78378e-06,1.38776e+06
0.8,0.077027,8.91892e-06,1.40384e+06
0.8,0.077027,9.05405e-06,1.35286e+06
0.8,0.077027,9.18919e-06,1.32729e+06
0.8,0.077027,9.32432e-06,1.2884e+06
0.8,0.077027,9.45946e-06,1.353e+06
0.8,0.077027,9.59459e-06,1.29732e+06
0.8,0.077027,9.72973e-06,1.26874e+06
0.8,0.077027,9.86486e-06,1.22914e+06
0.8,0.077027,1e-05,1.20623e+06
0.8,0.077027,1.01351e-05,1.26206e+06
0.8,0.077027,1.02703e-05,1.21248e+06
0.8,0.077027,1.04054e-05,1.17536e+06
0.8,0.077027,1.05405e-05,1.18064e+06
0.8,0.077027,1.06757e-05,1.18171e+06
0.8,0.077027,1.08108e-05,1.12808e+06
0.8,0.077027,1.09459e-05,1.1649e+06
0.8,0.077027,1.10811e-05,1.14556e+06
0.8,0.077027,1.12162e-05,1.11911e+06
0.8,0.077027,1.13514e-05,1.11434e+06
0.8,0.077027,1.14865e-05,1.09679e+06
0.8,0.077027,1.16216e-05,1.08575e+06
0.8,0.077027,1.17568e-05,1.05989e+06
0.8,0.077027,1.18919e-05,1.08217e+06
0.8,0.077027,1.2027e-05,1.07499e+06
0.8,0.077027,1.21622e-05,1.0559e+06
0.8,0.077027,1.22973e-05,1.06037e+06
0.8,0.077027,1.24324e-05,1.03962e+06
0.8,0.077027,1.25676e-05,1.05168e+06
0.8,0.077027,1.27027e-05,1.013e+06
0.8,0.077027,1.28378e-05,1.03367e+06
0.8,0.077027,1.2973e-05,990733
0.8,0.077027,1.31081e-05,1.02221e+06
0.8,0.077027,1.32432e-05,968392
0.8,0.077027,1.33784e-05,954256
0.8,0.077027,1.35135e-05,935151
0.8,0.077027,1.36486e-05,959651
0.8,0.077027,1.37838e-05,982029
0.8,0.077027,1.39189e-05,964369
0.8,0.077027,1.40541e-05,943751
0.8,0.077027,1.41892e-05,931358
0.8,0.077027,1.43243e-05,914794
0.8,0.077027,1.44595e-05,904873
0.8,0.077027,1.45946e-05,908453
0.8,0.077027,1.47297e-05,896406
0.8,0.077027,1.48649e-05,919119
0.8,0.077027,1.5e-05,879259
0.8,0.0797297,5e-06,2.23932e+06
0.8,0.0797297,5.13514e-06,2.17671e+06
0.8,0.0797297,5.27027e-06,2.19509e+06
0.8,0.0797297,5.40541e-06,2.07395e+06
0.8,0.0797297,5.54054e-06,2.02031e+06
0.8,0.0797297,5.67568e-06,2.02888e+06
0.8,0.0797297,5.81081e-06,1.94926e+06
0.8,0.0797297,5.94595e-06,1.94629e+06
0.8,0.0797297,6.08108e-06,1.86638e+06
0.8,0.0797297,6.21622e-06,1.85604e+06
0.8,0.0797297,6.35135e-06,1.80313e+06
0.8,0.0797297,6.48649e-06,1.79176e+06
0.8,0.0797297,6.62162e-06,1.7812e+06
0.8,0.0797297,6.75676e-06,1.74719e+06
0.8,0.0797297,6.89189e-06,1.68774e+06
0.8,0.0797297,7.02703e-06,1.6998e+06
0.8,0.0797297,7.16216e-06,1.63033e+06
0.8,0.0797297,7.2973e-06,1.60834e+06
0.8,0.0797297,7.43243e-06,1.59339e+06
0.8,0.0797297,7.56757e-06,1.53741e+06
0.8,0.0797297,7.7027e-06,1.56946e+06
0.8,0.0797297,7.83784e-06,1.54003e+06
0.8,0.0797297,7.97297e-06,1.51589e+06
0.8,0.0797297,8.10811e-06,1.51711e+06
0.8,0.0797297,8.24324e-06,1.46439e+06
0.8,0.0797297,8.37838e-06,1.43145e+06
0.8,0.0797297,8.51351e-06,1.42816e+06
0.8,0.0797297,8.64865e-06,1.41226e+06
0.8,0.0797297,8.78378e-06,1.39094e+06
0.8,0.0797297,8.91892e-06,1.39143e+06
0.8,0.0797297,9.05405e-06,1.37852e+06
0.8,0.0797297,9.18919e-06,1.34646e+06
0.8,0.0797297,9.32432e-06,1.32867e+06
0.8,0.0797297,9.45946e-06,1.34017e+06
0.8,0.0797297,9.59459e-06,1.3028e+06
0.8,0.0797297,9.72973e-06,1.29647e+06
0.8,0.0797297,9.86486e-06,1.26889e+06
0.8,0.0797297,1e-05,1.25573e+06
0.8,0.0797297,1.01351e-05,1.24194e+06
0.8,0.0797297,1.02703e-05,1.21701e+06
0.8,0.0797297,1.04054e-05,1.19408e+06
0.8,0.0797297,1.05405e-05,1.19358e+06
0.8,0.0797297,1.06757e-05,1.18321e+06
0.8,0.0797297,1.08108e-05,1.21646e+06
0.8,0.0797297,1.09459e-05,1.13397e+06
0.8,0.0797297,1.10811e-05,1.15581e+06
0.8,0.0797297,1.12162e-05,1.13053e+06
0.8,0.0797297,1.13514e-05,1.09699e+06
0.8,0.0797297,1.14865e-05,1.1545e+06
0.8,0.0797297,1.16216e-05,1.09836e+06
0.8,0.0797297,1.17568e-05,1.10376e+06
0.8,0.0797297,1.18919e-05,1.09182e+06
0.8,0.0797297,1.2027e-05,1.04432e+06
0.8,0.0797297,1.21622e-05,1.03928e+06
0.8,0.0797297,1.22973e-05,1.04467e+06
0.8,0.0797297,1.24324e-05,1.03749e+06
0.8,0.0797297,1.25676e-05,999552
0.8,0.0797297,1.27027e-05,1.03269e+06
0.8,0.0797297,1.28378e-05,1.01072e+06
0.8,0.0797297,1.2973e-05,1.01608e+06
0.8,0.0797297,1.31081e-05,1.007e+06
0.8,0.0797297,1.32432e-05,1.0255e+06
0.8,0.0797297,1.33784e-05,989782
0.8,0.0797297,1.35135e-05,1.00756e+06
0.8,0.0797297,1.36486e-05,983214
0.8,0.0797297,1.37838e-05,985385
0.8,0.0797297,1.39189e-05,929802
0.8,0.0797297,1.40541e-05,902659
0.8,0.0797297,1.41892e-05,927705
0.8,0.0797297,1.43243e-05,958660
0.8,0.0797297,1.44595e-05,885401
0.8,0.0797297,1.45946e-05,908904
0.8,0.0797297,1.47297e-05,910838
0.8,0.0797297,1.48649e-05,894630
0.8,0.0797297,1.5e-05,910579
0.8,0.0824324,5e-06,2.24738e+06
0.8,0.0824324,5.13514e-06,2.19771e+06
0.8,0.0824324,5.27027e-06,2.11486e+06
0.8,0.0824324,5.40541e-06,2.06862e+06
0.8,0.0824324,5.54054e-06,2.05972e+06
0.8,0.0824324,5.67568e-06,2.0423e+06
0.8,0.0824324,5.81081e-06,1.98078e+06
0.8,0.0824324,5.94595e-06,1.90254e+06
0.8,0.0824324,6.08108e-06,1.89663e+06
0.8,0.0824324,6.21622e-06,1.84856e+06
0.8,0.0824324,6.35135e-06,1.82459e+06
0.8,0.0824324,6.48649e-06,1.82804e+06
0.8,0.0824324,6.62162e-06,1.76599e+06
0.8,0.0824324,6.75676e-06,1.73466e+06
0.8,0.0824324,6.89189e-06,1.71387e+06
0.8,0.0824324,7.02703e-06,1.70594e+06
0.8,0.0824324,7.16216e-06,1.66748e+06
0.8,0.0824324,7.2973e-06,1.64042e+06
0.8,0.0824324,7.43243e-06,1.59833e+06
0.8,0.0824324,7.56757e-06,1.57136e+06
0.8,0.0824324,7.7027e-06,1.54036e+06
0.8,0.0824324,7.83784e-06,1.52343e+06
0.8,0.0824324,7.97297e-06,1.51921e+06
0.8,0.0824324,8.10811e-06,1.53739e+06
0.8,0.0824324,8.24324e-06,1.5093e+06
0.8,0.0824324,8.37838e-06,1.47714e+06
0.8,0.0824324,8.51351e-06,1.44562e+06
0.8,0.0824324,8.64865e-06,1.41439e+06
0.8,0.0824324,8.78378e-06,1.38842e+06
0.8,0.0824324,8.91892e-06,1.38646e+06
0.8,0.0824324,9.05405e-06,1.35014e+06
0.8,0.0824324,9.18919e-06,1.33952e+06
0.8,0.0824324,9.32432e-06,1.32027e+06
0.8,0.0824324,9.45946e-06,1.28867e+06
0.8,0.0824324,9.59459e-06,1.31215e+06
0.8,0.0824324,9.72973e-06,1.28316e+06
0.8,0.0824324,9.86486e-06,1.25227e+06
0.8,0.0824324,1e-05,1.24784e+06
0.8,0.0824324,1.01351e-05,1.23175e+06
0.8,0.0824324,1.02703e-05,1.27427e+06
0.8,0.0824324,1.04054e-05,1.21923e+06
0.8,0.0824324,1.05405e-05,1.23805e+06
0.8,0.0824324,1.06757e-05,1.23087e+06
0.8,0.0824324,1.08108e-05,1.19811e+06
0.8,0.0824324,1.09459e-05,1.12541e+06
0.8,0.0824324,1.10811e-05,1.17109e+06
0.8,0.0824324,1.12162e-05,1.13718e+06
0.8,0.0824324,1.13514e-05,1.13432e+06
0.8,0.0824324,1.14865e-05,1.09224e+06
0.8,0.0824324,1.16216e-05,1.08855e+06
0.8,0.0824324,1.17568e-05,1.1248e+06
0.8,0.0824324,1.18919e-05,1.06658e+06
0.8,0.0824324,1.2027e-05,1.06986e+06
0.8,0.0824324,1.21622e-05,1.0425e+06
0.8,0.0824324,1.22973e-05,1.07708e+06
0.8,0.0824324,1.24324e-05,1.04203e+06
0.8,0.0824324,1.25676e-05,1.03205e+06
0.8,0.0824324,1.27027e-05,1.02447e+06
0.8,0.0824324,1.28378e-05,1.03395e+06
0.8,0.0824324,1.2973e-05,1.01999e+06
0.8,0.0824324,1.31081e-05,982919
0.8,0.0824324,1.32432e-05,995090
0.8,0.0824324,1.33784e-05,1.02336e+06
0.8,0.0824324,1.35135e-05,999909
0.8,0.0824324,1.36486e-05,1.01563e+06
0.8,0.0824324,1.37838e-05,979234
0.8,0.0824324,1.39189e-05,950686
0.8,0.0824324,1.40541e-05,954960
0.8,0.0824324,1.41892e-05,948278
0.8,0.0824324,1.43243e-05,914993
0.8,0.0824324,1.44595e-05,942912
0.8,0.0824324,1.45946e-05,906259
0.8,0.0824324,1.47297e-05,872909
0.8,0.0824324,1.48649e-05,906620
0.8,0.0824324,1.5e-05,908763
0.8,0.0851351,5e-06,2.23199e+06
0.8,0.0851351,5.13514e-06,2.17226e+06
0.8,0.0851351,5.27027e-06,2.10493e+06
0.8,0.0851351,5.40541e-06,2.03666e+06
0.8,0.0851351,5.54054e-06,2.05723e+06
0.8,0.0851351,5.67568e-06,2.01408e+06
0.8,0.0851351,5.81081e-06,1.94339e+06
0.8,0.0851351,5.94595e-06,1.94569e+06
0.8,0.0851351,6.08108e-06,1.9081e+06
0.8,0.0851351,6.21622e-06,1.86186e+06
0.8,0.0851351,6.35135e-06,1.82184e+06
0.8,0.0851351,6.48649e-06,1.81169e+06
0.8,0.0851351,6.62162e-06,1.77179e+06
0.8,0.0851351,6.75676e-06,1.7622e+06
0.8,0.0851351,6.89189e-06,1.71008e+06
0.8,0.0851351,7.02703e-06,1.67076e+06
0.8,0.0851351,7.16216e-06,1.63929e+06
0.8,0.0851351,7.2973e-06,1.62747e+06
0.8,0.0851351,7.43243e-06,1.59331e+06
0.8,0.0851351,7.56757e-06,1.58291e+06
0.8,0.0851351,7.7027e-06,1.55476e+06
0.8,0.0851351,7.83784e-06,1.55021e+06
0.8,0.0851351,7.97297e-06,1.53198e+06
0.8,0.0851351,8.10811e-06,1.49664e+06
0.8,0.0851351,8.24324e-06,1.43684e+06
0.8,0.0851351,8.37838e-06,1.5023e+06
0.8,0.0851351,8.51351e-06,1.45269e+06
0.8,0.0851351,8.64865e-06,1.38912e+06
0.8,0.0851351,8.78378e-06,1.44804e+06
0.8,0.0851351,8.91892e-06,1.37005e+06
0.8,0.0851351,9.05405e-06,1.36102e+06
0.8,0.0851351,9.18919e-06,1.35941e+06
0.8,0.0851351,9.32432e-06,1.29712e+06
0.8,0.0851351,9.45946e-06,1.30268e+06
0.8,0.0851351,9.59459e-06,1.31151e+06
0.8,0.0851351,9.72973e-06,1.28369e+06
0.8,0.0851351,9.86486e-06,1.29923e+06
0.8,0.0851351,1e-05,1.25359e+06
0.8,0.0851351,1.01351e-05,1.2406e+06
0.8,0.0851351,1.02703e-05,1.23475e+06
0.8,0.0851351,1.04054e-05,1.22102e+06
0.8,0.0851351,1.05405e-05,1.19592e+06
0.8,0.0851351,1.06757e-05,1.2049e+06
0.8,0.0851351,1.08108e-05,1.1776e+06
0.8,0.0851351,1.09459e-05,1.17942e+06
0.8,0.0851351,1.10811e-05,1.15766e+06
0.8,0.0851351,1.12162e-05,1.13557e+06
0.8,0.0851351,1.13514e-05,1.11649e+06
0.8,0.0851351,1.14865e-05,1.12317e+06
0.8,0.0851351,1.16216e-05,1.11409e+06
0.8,0.0851351,1.17568e-05,1.09368e+06
0.8,0.0851351,1.18919e-05,1.11432e+06
0.8,0.0851351,1.2027e-05,1.10197e+06
0.8,0.0851351,1.21622e-05,1.08092e+06
0.8,0.0851351,1.22973e-05,1.03479e+06
0.8,0.0851351,1.24324e-05,1.0483e+06
0.8,0.0851351,1.25676e-05,1.02946e+06
0.8,0.0851351,1.27027e-05,1.04039e+06
0.8,0.0851351,1.28378e-05,1.05673e+06
0.8,0.0851351,1.2973e-05,996267
0.8,0.0851351,1.31081e-05,1.0079e+06
0.8,0.0851351,1.32432e-05,1.00096e+06
0.8,0.0851351,1.33784e-05,965275
0.8,0.0851351,1.35135e-05,962791
0.8,0.0851351,1.36486e-05,980843
0.8,0.0851351,1.37838e-05,984323
0.8,0.0851351,1.39189e-05,966501
0.8,0.0851351,1.40541e-05,992680
0.8,0.0851351,1.41892e-05,981165
0.8,0.0851351,1.43243e-05,944683
0.8,0.0851351,1.44595e-05,897826
0.8,0.0851351,1.45946e-05,935126
0.8,0.0851351,1.47297e-05,924057
0.8,0.0851351,1.48649e-05,854611
0.8,0.0851351,1.5e-05,912221
0.8,0.0878378,5e-06,2.28085e+06
0.8,0.0878378,5.13514e-06,2.21123e+06
0.8,0.0878378,5.27027e-06,2.11519e+06
0.8,0.0878378,5.40541e-06,2.10254e+06
0.8,0.0878378,5.54054e-06,2.06018e+06
0.8,0.0878378,5.67568e-06,2.05693e+06
0.8,0.0878378,5.81081e-06,1.98862e+06
0.8,0.0878378,5.94595e-06,1.92856e+06
0.8,0.0878378,6.08108e-06,1.93494e+06
0.8,0.0878378,6.21622e-06,1.88021e+06
0.8,0.0878378,6.35135e-06,1.83362e+06
0.8,0.0878378,6.48649e-06,1.82809e+06
0.8,0.0878378,6.62162e-06,1.74896e+06
0.8,0.0878378,6.75676e-06,1.76156e+06
0.8,0.0878378,6.89189e-06,1.72598e+06
0.8,0.0878378,7.02703e-06,1.70072e+06
0.8,0.0878378,7.16216e-06,1.66927e+06
0.8,0.0878378,7.2973e-06,1.60588e+06
0.8,0.0878378,7.43243e-06,1.6168e+06
0.8,0.0878378,7.56757e-06,1.5979e+06
0.8,0.0878378,7.7027e-06,1.57214e+06
0.8,0.0878378,7.83784e-06,1.53023e+06
0.8,0.0878378,7.97297e-06,1.49489e+06
0.8,0.0878378,8.10811e-06,1.50655e+06
0.8,0.0878378,8.24324e-06,1.47839e+06
0.8,0.0878378,8.37838e-06,1.48742e+06
0.8,0.0878378,8.51351e-06,1.40538e+06
0.8,0.0878378,8.64865e-06,1.42744e+06
0.8,0.0878378,8.78378e-06,1.43091e+06
0.8,0.0878378,8.91892e-06,1.35222e+06
0.8,0.0878378,9.05405e-06,1.38671e+06
0.8,0.0878378,9.18919e-06,1.35722e+06
0.8,0.0878378,9.32432e-06,1.34538e+06
0.8,0.0878378,9.45946e-06,1.37712e+06
0.8,0.0878378,9.59459e-06,1.321e+06
0.8,0.0878378,9.72973e-06,1.28882e+06
0.8,0.0878378,9.86486e-06,1.27427e+06
0.8,0.0878378,1e-05,1.27074e+06
0.8,0.0878378,1.01351e-05,1.22688e+06
0.8,0.0878378,1.02703e-05,1.23914e+06
0.8,0.0878378,1.04054e-05,1.20091e+06
0.8,0.0878378,1.05405e-05,1.18191e+06
0.8,0.0878378,1.06757e-05,1.21463e+06
0.8,0.0878378,1.08108e-05,1.20352e+06
0.8,0.0878378,1.09459e-05,1.16074e+06
0.8,0.0878378,1.10811e-05,1.14794e+06
0.8,0.0878378,1.12162e-05,1.12138e+06
0.8,0.0878378,1.13514e-05,1.12151e+06
0.8,0.0878378,1.14865e-05,1.1334e+06
0.8,0.0878378,1.16216e-05,1.12717e+06
0.8,0.0878378,1.17568e-05,1.11058e+06
0.8,0.0878378,1.18919e-05,1.09066e+06
0.8,0.0878378,1.2027e-05,1.09509e+06
0.8,0.0878378,1.21622e-05,1.06783e+06
0.8,0.0878378,1.22973e-05,1.07943e+06
0.8,0.0878378,1.24324e-05,1.04046e+06
0.8,0.0878378,1.25676e-05,1.05872e+06
0.8,0.0878378,1.27027e-05,1.04209e+06
0.8,0.0878378,1.28378e-05,1.02969e+06
0.8,0.0878378,1.2973e-05,1.01391e+06
0.8,0.0878378,1.31081e-05,1.01009e+06
0.8,0.0878378,1.32432e-05,1.00803e+06
0.8,0.0878378,1.33784e-05,980466
0.8,0.0878378,1.35135e-05,976531
0.8,0.0878378,1.36486e-05,986641
0.8,0.0878378,1.37838e-05,984741
0.8,0.0878378,1.39189e-05,980153
0.8,0.0878378,1.40541e-05,1.01897e+06
0.8,0.0878378,1.41892e-05,954912
0.8,0.0878378,1.43243e-05,952208
0.8,0.0878378,1.44595e-05,943532
0.8,0.0878378,1.45946e-05,965051
0.8,0.0878378,1.47297e-05,919471
0.8,0.0878378,1.48649e-05,940017
0.8,0.0878378,1.5e-05,930995
0.8,0.0905405,5e-06,2.21992e+06
0.8,0.0905405,5.13514e-06,2.21446e+06
0.8,0.0905405,5.27027e-06,2.09876e+06
0.8,0.0905405,5.40541e-06,2.11875e+06
0.8,0.0905405,5.54054e-06,2.06722e+06
0.8,0.0905405,5.67568e-06,2.0375e+06
0.8,0.0905405,5.81081e-06,1.9712e+06
0.8,0.0905405,5.94595e-06,1.93218e+06
0.8,0.0905405,6.08108e-06,1.9261e+06
0.8,0.0905405,6.21622e-06,1.899e+06
0.8,0.0905405,6.35135e-06,1.8569e+06
0.8,0.0905405,6.48649e-06,1.80696e+06
0.8,0.0905405,6.62162e-06,1.76917e+06
0.8,0.0905405,6.75676e-06,1.74862e+06
