omega,alpha,beta,cs
0.8,0.201351,1.22973e-05,0.360077
0.8,0.201351,1.24324e-05,0.358487
0.8,0.201351,1.25676e-05,0.357999
0.8,0.201351,1.27027e-05,0.361338
0.8,0.201351,1.28378e-05,0.360818
0.8,0.201351,1.2973e-05,0.359277
0.8,0.201351,1.31081e-05,0.359698
0.8,0.201351,1.32432e-05,0.362663
0.8,0.201351,1.33784e-05,0.360715
0.8,0.201351,1.35135e-05,0.361815
0.8,0.201351,1.36486e-05,0.3607
0.8,0.201351,1.37838e-05,0.360561
0.8,0.201351,1.39189e-05,0.359041
0.8,0.201351,1.40541e-05,0.358881
0.8,0.201351,1.41892e-05,0.365452
0.8,0.201351,1.43243e-05,0.360666
0.8,0.201351,1.44595e-05,0.361722
0.8,0.201351,1.45946e-05,0.362993
0.8,0.201351,1.47297e-05,0.359105
0.8,0.201351,1.48649e-05,0.361216
0.8,0.201351,1.5e-05,0.363849
0.8,0.204054,5e-06,0.346639
0.8,0.204054,5.13514e-06,0.346329
0.8,0.204054,5.27027e-06,0.346237
0.8,0.204054,5.40541e-06,0.348653
0.8,0.204054,5.54054e-06,0.347636
0.8,0.204054,5.67568e-06,0.3495
0.8,0.204054,5.81081e-06,0.347023
0.8,0.204054,5.94595e-06,0.347784
0.8,0.204054,6.08108e-06,0.347785
0.8,0.204054,6.21622e-06,0.350868
0.8,0.204054,6.35135e-06,0.349535
0.8,0.204054,6.48649e-06,0.3498
0.8,0.204054,6.62162e-06,0.349715
0.8,0.204054,6.75676e-06,0.351877
0.8,0.204054,6.89189e-06,0.353779
0.8,0.204054,7.02703e-06,0.352475
0.8,0.204054,7.16216e-06,0.352411
0.8,0.204054,7.2973e-06,0.353691
0.8,0.204054,7.43243e-06,0.354713
0.8,0.204054,7.56757e-06,0.352579
0.8,0.204054,7.7027e-06,0.354667
0.8,0.204054,7.83784e-06,0.354545
0.8,0.204054,7.97297e-06,0.354942
0.8,0.204054,8.10811e-06,0.353045
0.8,0.204054,8.24324e-06,0.357498
0.8,0.204054,8.37838e-06,0.359932
0.8,0.204054,8.51351e-06,0.354216
0.8,0.204054,8.64865e-06,0.354241
0.8,0.204054,8.78378e-06,0.358096
0.8,0.204054,8.91892e-06,0.354759
0.8,0.204054,9.05405e-06,0.354806
0.8,0.204054,9.18919e-06,0.354535
0.8,0.204054,9.32432e-06,0.355841
0.8,0.204054,9.45946e-06,0.354969
0.8,0.204054,9.59459e-06,0.3555
0.8,0.204054,9.72973e-06,0.357325
0.8,0.204054,9.86486e-06,0.353377
0.8,0.204054,1e-05,0.356493
0.8,0.204054,1.01351e-05,0.359608
0.8,0.204054,1.02703e-05,0.358699
0.8,0.204054,1.04054e-05,0.356573
0.8,0.204054,1.05405e-05,0.356539
0.8,0.204054,1.06757e-05,0.355152
0.8,0.204054,1.08108e-05,0.359287
0.8,0.204054,1.09459e-05,0.35925
0.8,0.204054,1.10811e-05,0.358757
0.8,0.204054,1.12162e-05,0.360024
0.8,0.204054,1.13514e-05,0.359372
0.8,0.204054,1.14865e-05,0.36097
0.8,0.204054,1.16216e-05,0.357554
0.8,0.204054,1.17568e-05,0.361271
0.8,0.204054,1.18919e-05,0.360753
0.8,0.204054,1.2027e-05,0.357414
0.8,0.204054,1.21622e-05,0.358973
0.8,0.204054,1.22973e-05,0.358353
0.8,0.204054,1.24324e-05,0.362087
0.8,0.204054,1.25676e-05,0.358634
0.8,0.204054,1.27027e-05,0.360527
0.8,0.204054,1.28378e-05,0.360783
0.8,0.204054,1.2973e-05,0.365696
0.8,0.204054,1.31081e-05,0.362707
0.8,0.204054,1.32432e-05,0.364462
0.8,0.204054,1.33784e-05,0.359579
0.8,0.204054,1.35135e-05,0.36277
0.8,0.204054,1.36486e-05,0.361245
0.8,0.204054,1.37838e-05,0.361632
0.8,0.204054,1.39189e-05,0.362197
0.8,0.204054,1.40541e-05,0.361815
0.8,0.204054,1.41892e-05,0.361314
0.8,0.204054,1.43243e-05,0.360363
0.8,0.204054,1.44595e-05,0.360322
0.8,0.204054,1.45946e-05,0.3633
0.8,0.204054,1.47297e-05,0.357858
0.8,0.204054,1.48649e-05,0.362787
0.8,0.204054,1.5e-05,0.364536
0.8,0.206757,5e-06,0.346061
0.8,0.206757,5.13514e-06,0.346702
0.8,0.206757,5.27027e-06,0.347326
0.8,0.206757,5.40541e-06,0.347375
0.8,0.206757,5.54054e-06,0.347374
0.8,0.206757,5.67568e-06,0.348715
0.8,0.206757,5.81081e-06,0.348888
0.8,0.206757,5.94595e-06,0.348538
0.8,0.206757,6.08108e-06,0.347909
0.8,0.206757,6.21622e-06,0.352279
0.8,0.206757,6.35135e-06,0.350601
0.8,0.206757,6.48649e-06,0.349789
0.8,0.206757,6.62162e-06,0.351131
0.8,0.206757,6.75676e-06,0.353308
0.8,0.206757,6.89189e-06,0.350946
0.8,0.206757,7.02703e-06,0.355331
0.8,0.206757,7.16216e-06,0.355079
0.8,0.206757,7.2973e-06,0.35194
0.8,0.206757,7.43243e-06,0.350527
0.8,0.206757,7.56757e-06,0.355932
0.8,0.206757,7.7027e-06,0.353834
0.8,0.206757,7.83784e-06,0.356866
0.8,0.206757,7.97297e-06,0.354765
0.8,0.206757,8.10811e-06,0.355218
0.8,0.206757,8.24324e-06,0.353663
0.8,0.206757,8.37838e-06,0.353995
0.8,0.206757,8.51351e-06,0.356555
0.8,0.206757,8.64865e-06,0.354564
0.8,0.206757,8.78378e-06,0.352341
0.8,0.206757,8.91892e-06,0.354507
0.8,0.206757,9.05405e-06,0.354538
0.8,0.206757,9.18919e-06,0.359067
0.8,0.206757,9.32432e-06,0.358012
0.8,0.206757,9.45946e-06,0.354818
0.8,0.206757,9.59459e-06,0.355931
0.8,0.206757,9.72973e-06,0.358059
0.8,0.206757,9.86486e-06,0.356699
0.8,0.206757,1e-05,0.35765
0.8,0.206757,1.01351e-05,0.355521
0.8,0.206757,1.02703e-05,0.356764
0.8,0.206757,1.04054e-05,0.363742
0.8,0.206757,1.05405e-05,0.359783
0.8,0.206757,1.06757e-05,0.360401
0.8,0.206757,1.08108e-05,0.359074
0.8,0.206757,1.09459e-05,0.359151
0.8,0.206757,1.10811e-05,0.361149
0.8,0.206757,1.12162e-05,0.360286
0.8,0.206757,1.13514e-05,0.358917
0.8,0.206757,1.14865e-05,0.361397
0.8,0.206757,1.16216e-05,0.357354
0.8,0.206757,1.17568e-05,0.364564
0.8,0.206757,1.18919e-05,0.359448
0.8,0.206757,1.2027e-05,0.361222
0.8,0.206757,1.21622e-05,0.360669
0.8,0.206757,1.22973e-05,0.35992
0.8,0.206757,1.24324e-05,0.36263
0.8,0.206757,1.25676e-05,0.358354
0.8,0.206757,1.27027e-05,0.360771
0.8,0.206757,1.28378e-05,0.361693
0.8,0.206757,1.2973e-05,0.360018
0.8,0.206757,1.31081e-05,0.361691
0.8,0.206757,1.32432e-05,0.360638
0.8,0.206757,1.33784e-05,0.3609
0.8,0.206757,1.35135e-05,0.362932
0.8,0.206757,1.36486e-05,0.359446
0.8,0.206757,1.37838e-05,0.36249
0.8,0.206757,1.39189e-05,0.361948
0.8,0.206757,1.40541e-05,0.363109
0.8,0.206757,1.41892e-05,0.360626
0.8,0.206757,1.43243e-05,0.359923
0.8,0.206757,1.44595e-05,0.364887
0.8,0.206757,1.45946e-05,0.364953
0.8,0.206757,1.47297e-05,0.365288
0.8,0.206757,1.48649e-05,0.362779
0.8,0.206757,1.5e-05,0.363655
0.8,0.209459,5e-06,0.347186
0.8,0.209459,5.13514e-06,0.349385
0.8,0.209459,5.27027e-06,0.347019
0.8,0.209459,5.40541e-06,0.347736
0.8,0.209459,5.54054e-06,0.348783
0.8,0.209459,5.67568e-06,0.348131
0.8,0.209459,5.81081e-06,0.348575
0.8,0.209459,5.94595e-06,0.352332
0.8,0.209459,6.08108e-06,0.350334
0.8,0.209459,6.21622e-06,0.352223
0.8,0.209459,6.35135e-06,0.353744
0.8,0.209459,6.48649e-06,0.351133
0.8,0.209459,6.62162e-06,0.354134
0.8,0.209459,6.75676e-06,0.349878
0.8,0.209459,6.89189e-06,0.354664
0.8,0.209459,7.02703e-06,0.353672
0.8,0.209459,7.16216e-06,0.354081
0.8,0.209459,7.2973e-06,0.35344
0.8,0.209459,7.43243e-06,0.353913
0.8,0.209459,7.56757e-06,0.354412
0.8,0.209459,7.7027e-06,0.354406
0.8,0.209459,7.83784e-06,0.353116
0.8,0.209459,7.97297e-06,0.355036
0.8,0.209459,8.10811e-06,0.354983
0.8,0.209459,8.24324e-06,0.354734
0.8,0.209459,8.37838e-06,0.354755
0.8,0.209459,8.51351e-06,0.35462
0.8,0.209459,8.64865e-06,0.355675
0.8,0.209459,8.78378e-06,0.355007
0.8,0.209459,8.91892e-06,0.35645
0.8,0.209459,9.05405e-06,0.356501
0.8,0.209459,9.18919e-06,0.356353
0.8,0.209459,9.32432e-06,0.357169
0.8,0.209459,9.45946e-06,0.358175
0.8,0.209459,9.59459e-06,0.354117
0.8,0.209459,9.72973e-06,0.359574
0.8,0.209459,9.86486e-06,0.357943
0.8,0.209459,1e-05,0.355662
0.8,0.209459,1.01351e-05,0.355926
0.8,0.209459,1.02703e-05,0.361347
0.8,0.209459,1.04054e-05,0.356464
0.8,0.209459,1.05405e-05,0.359034
0.8,0.209459,1.06757e-05,0.357343
0.8,0.209459,1.08108e-05,0.356731
0.8,0.209459,1.09459e-05,0.363144
0.8,0.209459,1.10811e-05,0.359126
0.8,0.209459,1.12162e-05,0.359316
0.8,0.209459,1.13514e-05,0.359128
0.8,0.209459,1.14865e-05,0.357541
0.8,0.209459,1.16216e-05,0.362138
0.8,0.209459,1.17568e-05,0.360728
0.8,0.209459,1.18919e-05,0.360044
0.8,0.209459,1.2027e-05,0.359546
0.8,0.209459,1.21622e-05,0.361506
0.8,0.209459,1.22973e-05,0.357387
0.8,0.209459,1.24324e-05,0.360861
0.8,0.209459,1.25676e-05,0.359743
0.8,0.209459,1.27027e-05,0.359921
0.8,0.209459,1.28378e-05,0.361515
0.8,0.209459,1.2973e-05,0.360509
0.8,0.209459,1.31081e-05,0.359796
0.8,0.209459,1.32432e-05,0.365243
0.8,0.209459,1.33784e-05,0.362769
0.8,0.209459,1.35135e-05,0.361621
0.8,0.209459,1.36486e-05,0.363399
0.8,0.209459,1.37838e-05,0.362161
0.8,0.209459,1.39189e-05,0.362934
0.8,0.209459,1.40541e-05,0.362298
0.8,0.209459,1.41892e-05,0.362817
0.8,0.209459,1.43243e-05,0.365657
0.8,0.209459,1.44595e-05,0.361913
0.8,0.209459,1.45946e-05,0.364279
0.8,0.209459,1.47297e-05,0.361817
0.8,0.209459,1.48649e-05,0.361978
0.8,0.209459,1.5e-05,0.364469
0.8,0.212162,5e-06,0.347827
0.8,0.212162,5.13514e-06,0.348153
0.8,0.212162,5.27027e-06,0.34692
0.8,0.212162,5.40541e-06,0.35051
0.8,0.212162,5.54054e-06,0.348948
0.8,0.212162,5.67568e-06,0.346182
0.8,0.212162,5.81081e-06,0.354434
0.8,0.212162,5.94595e-06,0.352107
0.8,0.212162,6.08108e-06,0.351587
0.8,0.212162,6.21622e-06,0.348113
0.8,0.212162,6.35135e-06,0.351859
0.8,0.212162,6.48649e-06,0.352629
0.8,0.212162,6.62162e-06,0.352221
0.8,0.212162,6.75676e-06,0.350671
0.8,0.212162,6.89189e-06,0.352705
0.8,0.212162,7.02703e-06,0.35064
0.8,0.212162,7.16216e-06,0.351673
0.8,0.212162,7.2973e-06,0.351622
0.8,0.212162,7.43243e-06,0.355213
0.8,0.212162,7.56757e-06,0.352429
0.8,0.212162,7.7027e-06,0.351579
0.8,0.212162,7.83784e-06,0.351867
0.8,0.212162,7.97297e-06,0.353675
0.8,0.212162,8.10811e-06,0.35463
0.8,0.212162,8.24324e-06,0.35607
0.8,0.212162,8.37838e-06,0.355952
0.8,0.212162,8.51351e-06,0.356749
0.8,0.212162,8.64865e-06,0.357215
0.8,0.212162,8.78378e-06,0.35527
0.8,0.212162,8.91892e-06,0.356542
0.8,0.212162,9.05405e-06,0.356651
0.8,0.212162,9.18919e-06,0.355458
0.8,0.212162,9.32432e-06,0.357827
0.8,0.212162,9.45946e-06,0.356422
0.8,0.212162,9.59459e-06,0.358729
0.8,0.212162,9.72973e-06,0.356254
0.8,0.212162,9.86486e-06,0.357676
0.8,0.212162,1e-05,0.354404
0.8,0.212162,1.01351e-05,0.359027
0.8,0.212162,1.02703e-05,0.358039
0.8,0.212162,1.04054e-05,0.360512
0.8,0.212162,1.05405e-05,0.356279
0.8,0.212162,1.06757e-05,0.356605
0.8,0.212162,1.08108e-05,0.360521
0.8,0.212162,1.09459e-05,0.360885
0.8,0.212162,1.10811e-05,0.358932
0.8,0.212162,1.12162e-05,0.358809
0.8,0.212162,1.13514e-05,0.360216
0.8,0.212162,1.14865e-05,0.358045
0.8,0.212162,1.16216e-05,0.359384
0.8,0.212162,1.17568e-05,0.361328
0.8,0.212162,1.18919e-05,0.362832
0.8,0.212162,1.2027e-05,0.361297
0.8,0.212162,1.21622e-05,0.360527
0.8,0.212162,1.22973e-05,0.363695
0.8,0.212162,1.24324e-05,0.360291
0.8,0.212162,1.25676e-05,0.361824
0.8,0.212162,1.27027e-05,0.36175
0.8,0.212162,1.28378e-05,0.361477
0.8,0.212162,1.2973e-05,0.362717
0.8,0.212162,1.31081e-05,0.360971
0.8,0.212162,1.32432e-05,0.362146
0.8,0.212162,1.33784e-05,0.363781
0.8,0.212162,1.35135e-05,0.362158
0.8,0.212162,1.36486e-05,0.361935
0.8,0.212162,1.37838e-05,0.36476
0.8,0.212162,1.39189e-05,0.362244
0.8,0.212162,1.40541e-05,0.363708
0.8,0.212162,1.41892e-05,0.364523
0.8,0.212162,1.43243e-05,0.364303
0.8,0.212162,1.44595e-05,0.36362
0.8,0.212162,1.45946e-05,0.367009
0.8,0.212162,1.47297e-05,0.362796
0.8,0.212162,1.48649e-05,0.362903
0.8,0.212162,1.5e-05,0.363363
0.8,0.214865,5e-06,0.346854
0.8,0.214865,5.13514e-06,0.344779
0.8,0.214865,5.27027e-06,0.349103
0.8,0.214865,5.40541e-06,0.346042
0.8,0.214865,5.54054e-06,0.352461
0.8,0.214865,5.67568e-06,0.349935
0.8,0.214865,5.81081e-06,0.346724
0.8,0.214865,5.94595e-06,0.347599
0.8,0.214865,6.08108e-06,0.351442
0.8,0.214865,6.21622e-06,0.346717
0.8,0.214865,6.35135e-06,0.35097
0.8,0.214865,6.48649e-06,0.351139
0.8,0.214865,6.62162e-06,0.351734
0.8,0.214865,6.75676e-06,0.353633
0.8,0.214865,6.89189e-06,0.350792
0.8,0.214865,7.02703e-06,0.353052
0.8,0.214865,7.16216e-06,0.355181
0.8,0.214865,7.2973e-06,0.352812
0.8,0.214865,7.43243e-06,0.35151
0.8,0.214865,7.56757e-06,0.352343
0.8,0.214865,7.7027e-06,0.353726
0.8,0.214865,7.83784e-06,0.353955
0.8,0.214865,7.97297e-06,0.353035
0.8,0.214865,8.10811e-06,0.354279
0.8,0.214865,8.24324e-06,0.354707
0.8,0.214865,8.37838e-06,0.357004
0.8,0.214865,8.51351e-06,0.356735
0.8,0.214865,8.64865e-06,0.354988
0.8,0.214865,8.78378e-06,0.355702
0.8,0.214865,8.91892e-06,0.354654
0.8,0.214865,9.05405e-06,0.353685
0.8,0.214865,9.18919e-06,0.359186
0.8,0.214865,9.32432e-06,0.358356
0.8,0.214865,9.45946e-06,0.355145
0.8,0.214865,9.59459e-06,0.359387
0.8,0.214865,9.72973e-06,0.357486
0.8,0.214865,9.86486e-06,0.357767
0.8,0.214865,1e-05,0.360037
0.8,0.214865,1.01351e-05,0.360839
0.8,0.214865,1.02703e-05,0.359776
0.8,0.214865,1.04054e-05,0.357749
0.8,0.214865,1.05405e-05,0.358506
0.8,0.214865,1.06757e-05,0.361427
0.8,0.214865,1.08108e-05,0.358356
0.8,0.214865,1.09459e-05,0.357474
0.8,0.214865,1.10811e-05,0.357846
0.8,0.214865,1.12162e-05,0.359879
0.8,0.214865,1.13514e-05,0.362378
0.8,0.214865,1.14865e-05,0.361661
0.8,0.214865,1.16216e-05,0.360552
0.8,0.214865,1.17568e-05,0.360721
0.8,0.214865,1.18919e-05,0.358197
0.8,0.214865,1.2027e-05,0.361039
0.8,0.214865,1.21622e-05,0.360763
0.8,0.214865,1.22973e-05,0.357911
0.8,0.214865,1.24324e-05,0.360873
0.8,0.214865,1.25676e-05,0.362335
0.8,0.214865,1.27027e-05,0.362848
0.8,0.214865,1.28378e-05,0.358785
0.8,0.214865,1.2973e-05,0.36256
0.8,0.214865,1.31081e-05,0.36134
0.8,0.214865,1.32432e-05,0.362366
0.8,0.214865,1.33784e-05,0.363181
0.8,0.214865,1.35135e-05,0.360173
0.8,0.214865,1.36486e-05,0.360543
0.8,0.214865,1.37838e-05,0.364395
0.8,0.214865,1.39189e-05,0.362784
0.8,0.214865,1.40541e-05,0.362238
0.8,0.214865,1.41892e-05,0.362441
0.8,0.214865,1.43243e-05,0.364579
0.8,0.214865,1.44595e-05,0.362463
0.8,0.214865,1.45946e-05,0.365293
0.8,0.214865,1.47297e-05,0.363931
0.8,0.214865,1.48649e-05,0.362082
0.8,0.214865,1.5e-05,0.36586
0.8,0.217568,5e-06,0.344501
0.8,0.217568,5.13514e-06,0.350945
0.8,0.217568,5.27027e-06,0.349524
0.8,0.217568,5.40541e-06,0.347845
0.8,0.217568,5.54054e-06,0.345778
0.8,0.217568,5.67568e-06,0.349359
0.8,0.217568,5.81081e-06,0.347578
0.8,0.217568,5.94595e-06,0.350311
0.8,0.217568,6.08108e-06,0.351104
0.8,0.217568,6.21622e-06,0.353261
0.8,0.217568,6.35135e-06,0.352123
0.8,0.217568,6.48649e-06,0.351582
0.8,0.217568,6.62162e-06,0.352687
0.8,0.217568,6.75676e-06,0.352625
0.8,0.217568,6.89189e-06,0.354379
0.8,0.217568,7.02703e-06,0.351649
0.8,0.217568,7.16216e-06,0.353636
0.8,0.217568,7.2973e-06,0.355006
0.8,0.217568,7.43243e-06,0.351933
0.8,0.217568,7.56757e-06,0.355276
0.8,0.217568,7.7027e-06,0.355114
0.8,0.217568,7.83784e-06,0.354831
0.8,0.217568,7.97297e-06,0.358559
0.8,0.217568,8.10811e-06,0.356125
0.8,0.217568,8.24324e-06,0.354445
0.8,0.217568,8.37838e-06,0.358248
0.8,0.217568,8.51351e-06,0.353478
0.8,0.217568,8.64865e-06,0.356985
0.8,0.217568,8.78378e-06,0.358839
0.8,0.217568,8.91892e-06,0.356146
0.8,0.217568,9.05405e-06,0.354943
0.8,0.217568,9.18919e-06,0.353516
0.8,0.217568,9.32432e-06,0.355055
0.8,0.217568,9.45946e-06,0.35796
0.8,0.217568,9.59459e-06,0.358536
0.8,0.217568,9.72973e-06,0.35752
0.8,0.217568,9.86486e-06,0.356566
0.8,0.217568,1e-05,0.354722
0.8,0.217568,1.01351e-05,0.358937
0.8,0.217568,1.02703e-05,0.358626
0.8,0.217568,1.04054e-05,0.360036
0.8,0.217568,1.05405e-05,0.356775
0.8,0.217568,1.06757e-05,0.358921
0.8,0.217568,1.08108e-05,0.360259
0.8,0.217568,1.09459e-05,0.359299
0.8,0.217568,1.10811e-05,0.36165
0.8,0.217568,1.12162e-05,0.361158
0.8,0.217568,1.13514e-05,0.361146
0.8,0.217568,1.14865e-05,0.359479
0.8,0.217568,1.16216e-05,0.362948
0.8,0.217568,1.17568e-05,0.359925
0.8,0.217568,1.18919e-05,0.361385
0.8,0.217568,1.2027e-05,0.358138
0.8,0.217568,1.21622e-05,0.360352
0.8,0.217568,1.22973e-05,0.358839
0.8,0.217568,1.24324e-05,0.360913
0.8,0.217568,1.25676e-05,0.357529
0.8,0.217568,1.27027e-05,0.358598
0.8,0.217568,1.28378e-05,0.36272
0.8,0.217568,1.2973e-05,0.35919
0.8,0.217568,1.31081e-05,0.363961
0.8,0.217568,1.32432e-05,0.361698
0.8,0.217568,1.33784e-05,0.363751
0.8,0.217568,1.35135e-05,0.36351
0.8,0.217568,1.36486e-05,0.364559
0.8,0.217568,1.37838e-05,0.363165
0.8,0.217568,1.39189e-05,0.364262
0.8,0.217568,1.40541e-05,0.36063
0.8,0.217568,1.41892e-05,0.363703
0.8,0.217568,1.43243e-05,0.366981
0.8,0.217568,1.44595e-05,0.363264
0.8,0.217568,1.45946e-05,0.362809
0.8,0.217568,1.47297e-05,0.363408
0.8,0.217568,1.48649e-05,0.365948
0.8,0.217568,1.5e-05,0.361584
0.8,0.22027,5e-06,0.34579
0.8,0.22027,5.13514e-06,0.34682
0.8,0.22027,5.27027e-06,0.347542
0.8,0.22027,5.40541e-06,0.347606
0.8,0.22027,5.54054e-06,0.349219
0.8,0.22027,5.67568e-06,0.355771
0.8,0.22027,5.81081e-06,0.349261
0.8,0.22027,5.94595e-06,0.349961
0.8,0.22027,6.08108e-06,0.352869
0.8,0.22027,6.21622e-06,0.350638
0.8,0.22027,6.35135e-06,0.356118
0.8,0.22027,6.48649e-06,0.352209
0.8,0.22027,6.62162e-06,0.35474
0.8,0.22027,6.75676e-06,0.355197
0.8,0.22027,6.89189e-06,0.356289
0.8,0.22027,7.02703e-06,0.353394
0.8,0.22027,7.16216e-06,0.351645
0.8,0.22027,7.2973e-06,0.357721
0.8,0.22027,7.43243e-06,0.354537
0.8,0.22027,7.56757e-06,0.353128
0.8,0.22027,7.7027e-06,0.354104
0.8,0.22027,7.83784e-06,0.356407
0.8,0.22027,7.97297e-06,0.355104
0.8,0.22027,8.10811e-06,0.356046
0.8,0.22027,8.24324e-06,0.353723
0.8,0.22027,8.37838e-06,0.35786
0.8,0.22027,8.51351e-06,0.353455
0.8,0.22027,8.64865e-06,0.355949
0.8,0.22027,8.78378e-06,0.358817
0.8,0.22027,8.91892e-06,0.353602
0.8,0.22027,9.05405e-06,0.3564
0.8,0.22027,9.18919e-06,0.35551
0.8,0.22027,9.32432e-06,0.355427
0.8,0.22027,9.45946e-06,0.358008
0.8,0.22027,9.59459e-06,0.357356
0.8,0.22027,9.72973e-06,0.359064
0.8,0.22027,9.86486e-06,0.358186
0.8,0.22027,1e-05,0.357179
0.8,0.22027,1.01351e-05,0.359164
0.8,0.22027,1.02703e-05,0.358299
0.8,0.22027,1.04054e-05,0.356684
0.8,0.22027,1.05405e-05,0.35764
0.8,0.22027,1.06757e-05,0.35816
0.8,0.22027,1.08108e-05,0.358514
0.8,0.22027,1.09459e-05,0.361383
0.8,0.22027,1.10811e-05,0.360654
0.8,0.22027,1.12162e-05,0.358719
0.8,0.22027,1.13514e-05,0.359253
0.8,0.22027,1.14865e-05,0.358907
0.8,0.22027,1.16216e-05,0.361558
0.8,0.22027,1.17568e-05,0.359589
0.8,0.22027,1.18919e-05,0.359
0.8,0.22027,1.2027e-05,0.359776
0.8,0.22027,1.21622e-05,0.360525
0.8,0.22027,1.22973e-05,0.361849
0.8,0.22027,1.24324e-05,0.358302
0.8,0.22027,1.25676e-05,0.362203
0.8,0.22027,1.27027e-05,0.360169
0.8,0.22027,1.28378e-05,0.362984
0.8,0.22027,1.2973e-05,0.363461
0.8,0.22027,1.31081e-05,0.361017
0.8,0.22027,1.32432e-05,0.362887
0.8,0.22027,1.33784e-05,0.363458
0.8,0.22027,1.35135e-05,0.360306
0.8,0.22027,1.36486e-05,0.36037
0.8,0.22027,1.37838e-05,0.361793
0.8,0.22027,1.39189e-05,0.362119
0.8,0.22027,1.40541e-05,0.363125
0.8,0.22027,1.41892e-05,0.364491
0.8,0.22027,1.43243e-05,0.36094
0.8,0.22027,1.44595e-05,0.365183
0.8,0.22027,1.45946e-05,0.365297
0.8,0.22027,1.47297e-05,0.365862
0.8,0.22027,1.48649e-05,0.362702
0.8,0.22027,1.5e-05,0.362367
0.8,0.222973,5e-06,0.347052
0.8,0.222973,5.13514e-06,0.348253
0.8,0.222973,5.27027e-06,0.350402
0.8,0.222973,5.40541e-06,0.34768
0.8,0.222973,5.54054e-06,0.349186
0.8,0.222973,5.67568e-06,0.349476
0.8,0.222973,5.81081e-06,0.356084
0.8,0.222973,5.94595e-06,0.34893
0.8,0.222973,6.08108e-06,0.352695
0.8,0.222973,6.21622e-06,0.352822
0.8,0.222973,6.35135e-06,0.352803
0.8,0.222973,6.48649e-06,0.353943
0.8,0.222973,6.62162e-06,0.355475
0.8,0.222973,6.75676e-06,0.353152
0.8,0.222973,6.89189e-06,0.350002
0.8,0.222973,7.02703e-06,0.35334
0.8,0.222973,7.16216e-06,0.352831
0.8,0.222973,7.2973e-06,0.354551
0.8,0.222973,7.43243e-06,0.352562
0.8,0.222973,7.56757e-06,0.355219
0.8,0.222973,7.7027e-06,0.354374
0.8,0.222973,7.83784e-06,0.356002
0.8,0.222973,7.97297e-06,0.3583
0.8,0.222973,8.10811e-06,0.354349
0.8,0.222973,8.24324e-06,0.358344
0.8,0.222973,8.37838e-06,0.357444
0.8,0.222973,8.51351e-06,0.355163
0.8,0.222973,8.64865e-06,0.358096
0.8,0.222973,8.78378e-06,0.356646
0.8,0.222973,8.91892e-06,0.356905
0.8,0.222973,9.05405e-06,0.357541
0.8,0.222973,9.18919e-06,0.358801
0.8,0.222973,9.32432e-06,0.358458
0.8,0.222973,9.45946e-06,0.357361
0.8,0.222973,9.59459e-06,0.356429
0.8,0.222973,9.72973e-06,0.357894
0.8,0.222973,9.86486e-06,0.358237
0.8,0.222973,1e-05,0.357191
0.8,0.222973,1.01351e-05,0.35973
0.8,0.222973,1.02703e-05,0.360176
0.8,0.222973,1.04054e-05,0.360389
0.8,0.222973,1.05405e-05,0.355674
0.8,0.222973,1.06757e-05,0.35827
0.8,0.222973,1.08108e-05,0.359828
0.8,0.222973,1.09459e-05,0.360178
0.8,0.222973,1.10811e-05,0.360168
0.8,0.222973,1.12162e-05,0.3589
0.8,0.222973,1.13514e-05,0.360898
0.8,0.222973,1.14865e-05,0.361765
0.8,0.222973,1.16216e-05,0.364249
0.8,0.222973,1.17568e-05,0.360744
0.8,0.222973,1.18919e-05,0.361581
0.8,0.222973,1.2027e-05,0.362858
0.8,0.222973,1.21622e-05,0.361578
0.8,0.222973,1.22973e-05,0.360139
0.8,0.222973,1.24324e-05,0.361589
0.8,0.222973,1.25676e-05,0.361434
0.8,0.222973,1.27027e-05,0.363065
0.8,0.222973,1.28378e-05,0.363771
0.8,0.222973,1.2973e-05,0.364114
0.8,0.222973,1.31081e-05,0.364776
0.8,0.222973,1.32432e-05,0.361962
0.8,0.222973,1.33784e-05,0.362396
0.8,0.222973,1.35135e-05,0.35961
0.8,0.222973,1.36486e-05,0.362811
0.8,0.222973,1.37838e-05,0.36326
0.8,0.222973,1.39189e-05,0.361824
0.8,0.222973,1.40541e-05,0.364909
0.8,0.222973,1.41892e-05,0.364907
0.8,0.222973,1.43243e-05,0.365673
0.8,0.222973,1.44595e-05,0.364547
0.8,0.222973,1.45946e-05,0.364607
0.8,0.222973,1.47297e-05,0.365193
0.8,0.222973,1.48649e-05,0.363509
0.8,0.222973,1.5e-05,0.36553
0.8,0.225676,5e-06,0.344865
0.8,0.225676,5.13514e-06,0.346439
0.8,0.225676,5.27027e-06,0.349279
0.8,0.225676,5.40541e-06,0.351541
0.8,0.225676,5.54054e-06,0.347621
0.8,0.225676,5.67568e-06,0.350666
0.8,0.225676,5.81081e-06,0.352841
0.8,0.225676,5.94595e-06,0.353806
0.8,0.225676,6.08108e-06,0.351761
0.8,0.225676,6.21622e-06,0.352065
0.8,0.225676,6.35135e-06,0.351713
0.8,0.225676,6.48649e-06,0.351281
0.8,0.225676,6.62162e-06,0.352655
0.8,0.225676,6.75676e-06,0.354049
0.8,0.225676,6.89189e-06,0.354872
0.8,0.225676,7.02703e-06,0.352757
0.8,0.225676,7.16216e-06,0.352386
