omega,gamma,beta,action,Count
0.8,0.133031,6.37376e-06,1,0.0862873
0.8,0.133031,6.37376e-06,2,0.810893
0.8,0.133031,6.37376e-06,3,0.0165372
0.8,0.133031,6.37376e-06,4,0.0862828
0.8,0.133031,6.56567e-06,1,0.104975
0.8,0.133031,6.56567e-06,2,0.766437
0.8,0.133031,6.56567e-06,3,0.0250406
0.8,0.133031,6.56567e-06,4,0.103547
0.8,0.133031,6.75759e-06,1,0.121402
0.8,0.133031,6.75759e-06,2,0.737158
0.8,0.133031,6.75759e-06,3,0.0250417
0.8,0.133031,6.75759e-06,4,0.116399
0.8,0.133031,6.94951e-06,1,0.109695
0.8,0.133031,6.94951e-06,2,0.772185
0.8,0.133031,6.94951e-06,3,0.0071679
0.8,0.133031,6.94951e-06,4,0.110953
0.8,0.133031,7.14143e-06,1,0.110881
0.8,0.133031,7.14143e-06,2,0.76677
0.8,0.133031,7.14143e-06,3,0.0109804
0.8,0.133031,7.14143e-06,4,0.111368
0.8,0.133031,7.33335e-06,1,0.0834918
0.8,0.133031,7.33335e-06,2,0.7916
0.8,0.133031,7.33335e-06,3,0.0414166
0.8,0.133031,7.33335e-06,4,0.0834921
0.8,0.133031,7.52527e-06,1,0.0935592
0.8,0.133031,7.52527e-06,2,0.797015
0.8,0.133031,7.52527e-06,3,0.0158677
0.8,0.133031,7.52527e-06,4,0.0935583
0.8,0.133031,7.71718e-06,1,0.095604
0.8,0.133031,7.71718e-06,2,0.794173
0.8,0.133031,7.71718e-06,3,0.0135244
0.8,0.133031,7.71718e-06,4,0.0966981
0.8,0.133031,7.9091e-06,1,0.104553
0.8,0.133031,7.9091e-06,2,0.776956
0.8,0.133031,7.9091e-06,3,0.0128301
0.8,0.133031,7.9091e-06,4,0.105661
0.8,0.133031,8.10102e-06,1,0.0510291
0.8,0.133031,8.10102e-06,2,0.882725
0.8,0.133031,8.10102e-06,3,0.0152667
0.8,0.133031,8.10102e-06,4,0.0509791
0.8,0.133031,8.29294e-06,1,0.0783848
0.8,0.133031,8.29294e-06,2,0.807751
0.8,0.133031,8.29294e-06,3,0.0352881
0.8,0.133031,8.29294e-06,4,0.0785761
0.8,0.133031,8.48486e-06,1,0.0684169
0.8,0.133031,8.48486e-06,2,0.852892
0.8,0.133031,8.48486e-06,3,0.0102745
0.8,0.133031,8.48486e-06,4,0.068417
0.8,0.133031,8.67678e-06,1,0.113615
0.8,0.133031,8.67678e-06,2,0.753364
0.8,0.133031,8.67678e-06,3,0.0204263
0.8,0.133031,8.67678e-06,4,0.112595
0.8,0.133031,8.86869e-06,1,0.0946434
0.8,0.133031,8.86869e-06,2,0.796848
0.8,0.133031,8.86869e-06,3,0.013866
0.8,0.133031,8.86869e-06,4,0.0946425
0.8,0.133031,9.06061e-06,1,0.0541743
0.8,0.133031,9.06061e-06,2,0.877752
0.8,0.133031,9.06061e-06,3,0.0147043
0.8,0.133031,9.06061e-06,4,0.0533693
0.8,0.133031,9.25253e-06,1,0.0549021
0.8,0.133031,9.25253e-06,2,0.879373
0.8,0.133031,9.25253e-06,3,0.0083255
0.8,0.133031,9.25253e-06,4,0.057399
0.8,0.133031,9.44445e-06,1,0.0705111
0.8,0.133031,9.44445e-06,2,0.84895
0.8,0.133031,9.44445e-06,3,0.0100272
0.8,0.133031,9.44445e-06,4,0.0705118
0.8,0.133031,9.63637e-06,1,0.0873264
0.8,0.133031,9.63637e-06,2,0.810238
0.8,0.133031,9.63637e-06,3,0.0138631
0.8,0.133031,9.63637e-06,4,0.0885724
0.8,0.133031,9.82829e-06,1,0.0804474
0.8,0.133031,9.82829e-06,2,0.821581
0.8,0.133031,9.82829e-06,3,0.0194932
0.8,0.133031,9.82829e-06,4,0.0784786
0.8,0.133031,1.00202e-05,1,0.0669576
0.8,0.133031,1.00202e-05,2,0.86271
0.8,0.133031,1.00202e-05,3,0.0033818
0.8,0.133031,1.00202e-05,4,0.0669506
0.8,0.133031,1.02121e-05,1,0.0829408
0.8,0.133031,1.02121e-05,2,0.816429
0.8,0.133031,1.02121e-05,3,0.0176638
0.8,0.133031,1.02121e-05,4,0.0829667
0.8,0.133031,1.0404e-05,1,0.056702
0.8,0.133031,1.0404e-05,2,0.876566
0.8,0.133031,1.0404e-05,3,0.0100332
0.8,0.133031,1.0404e-05,4,0.0566989
0.8,0.133031,1.0596e-05,1,0.0686256
0.8,0.133031,1.0596e-05,2,0.842803
0.8,0.133031,1.0596e-05,3,0.0199462
0.8,0.133031,1.0596e-05,4,0.0686255
0.8,0.133031,1.07879e-05,1,0.0683256
0.8,0.133031,1.07879e-05,2,0.861332
0.8,0.133031,1.07879e-05,3,0.002017
0.8,0.133031,1.07879e-05,4,0.068325
0.8,0.133031,1.09798e-05,1,0.076438
0.8,0.133031,1.09798e-05,2,0.837208
0.8,0.133031,1.09798e-05,3,0.0092005
0.8,0.133031,1.09798e-05,4,0.0771539
0.8,0.133031,1.11717e-05,1,0.0702429
0.8,0.133031,1.11717e-05,2,0.850916
0.8,0.133031,1.11717e-05,3,0.0086115
0.8,0.133031,1.11717e-05,4,0.0702294
0.8,0.133031,1.13636e-05,1,0.0429213
0.8,0.133031,1.13636e-05,2,0.903441
0.8,0.133031,1.13636e-05,3,0.0087181
0.8,0.133031,1.13636e-05,4,0.04492
0.8,0.133031,1.15556e-05,1,0.0503685
0.8,0.133031,1.15556e-05,2,0.870054
0.8,0.133031,1.15556e-05,3,0.0275545
0.8,0.133031,1.15556e-05,4,0.0520233
0.8,0.133031,1.17475e-05,1,0.0877718
0.8,0.133031,1.17475e-05,2,0.801609
0.8,0.133031,1.17475e-05,3,0.0239913
0.8,0.133031,1.17475e-05,4,0.0866283
0.8,0.133031,1.19394e-05,1,0.055195
0.8,0.133031,1.19394e-05,2,0.869828
0.8,0.133031,1.19394e-05,3,0.0188244
0.8,0.133031,1.19394e-05,4,0.0561529
0.8,0.133031,1.21313e-05,1,0.0641886
0.8,0.133031,1.21313e-05,2,0.866601
0.8,0.133031,1.21313e-05,3,0.0050144
0.8,0.133031,1.21313e-05,4,0.0641956
0.8,0.133031,1.23232e-05,1,0.0418264
0.8,0.133031,1.23232e-05,2,0.907064
0.8,0.133031,1.23232e-05,3,0.0092432
0.8,0.133031,1.23232e-05,4,0.0418664
0.8,0.133031,1.25151e-05,1,0.0611795
0.8,0.133031,1.25151e-05,2,0.863815
0.8,0.133031,1.25151e-05,3,0.0121528
0.8,0.133031,1.25151e-05,4,0.0628523
0.8,0.133031,1.27071e-05,1,0.0721698
0.8,0.133031,1.27071e-05,2,0.848295
0.8,0.133031,1.27071e-05,3,0.0059371
0.8,0.133031,1.27071e-05,4,0.073598
0.8,0.133031,1.2899e-05,1,0.0694031
0.8,0.133031,1.2899e-05,2,0.857161
0.8,0.133031,1.2899e-05,3,0.0038637
0.8,0.133031,1.2899e-05,4,0.0695721
0.8,0.133031,1.30909e-05,1,0.0447318
0.8,0.133031,1.30909e-05,2,0.906629
0.8,0.133031,1.30909e-05,3,0.0039066
0.8,0.133031,1.30909e-05,4,0.0447327
0.8,0.133031,1.32828e-05,1,0.0573739
0.8,0.133031,1.32828e-05,2,0.873447
0.8,0.133031,1.32828e-05,3,0.0118079
0.8,0.133031,1.32828e-05,4,0.0573712
0.8,0.133031,1.34747e-05,1,0.0746328
0.8,0.133031,1.34747e-05,2,0.843565
0.8,0.133031,1.34747e-05,3,0.0072231
0.8,0.133031,1.34747e-05,4,0.0745793
0.8,0.133031,1.36667e-05,1,0.0850772
0.8,0.133031,1.36667e-05,2,0.812024
0.8,0.133031,1.36667e-05,3,0.0175654
0.8,0.133031,1.36667e-05,4,0.0853335
0.8,0.133031,1.38586e-05,1,0.0582385
0.8,0.133031,1.38586e-05,2,0.876472
0.8,0.133031,1.38586e-05,3,0.005447
0.8,0.133031,1.38586e-05,4,0.0598428
0.8,0.133031,1.40505e-05,1,0.0666669
0.8,0.133031,1.40505e-05,2,0.843649
0.8,0.133031,1.40505e-05,3,0.0230122
0.8,0.133031,1.40505e-05,4,0.066672
0.8,0.133031,1.42424e-05,1,0.0483223
0.8,0.133031,1.42424e-05,2,0.903064
0.8,0.133031,1.42424e-05,3,0.0002693
0.8,0.133031,1.42424e-05,4,0.0483441
0.8,0.133031,1.44343e-05,1,0.0648966
0.8,0.133031,1.44343e-05,2,0.86434
0.8,0.133031,1.44343e-05,3,0.0058663
0.8,0.133031,1.44343e-05,4,0.0648971
0.8,0.133031,1.46262e-05,1,0.0578806
0.8,0.133031,1.46262e-05,2,0.868381
0.8,0.133031,1.46262e-05,3,0.0158599
0.8,0.133031,1.46262e-05,4,0.0578781
0.8,0.133031,1.48182e-05,1,0.0578353
0.8,0.133031,1.48182e-05,2,0.874889
0.8,0.133031,1.48182e-05,3,0.0094315
0.8,0.133031,1.48182e-05,4,0.0578439
0.8,0.133031,1.50101e-05,1,0.0521897
0.8,0.133031,1.50101e-05,2,0.886782
0.8,0.133031,1.50101e-05,3,0.0088371
0.8,0.133031,1.50101e-05,4,0.052191
0.8,0.133031,1.5202e-05,1,0.076454
0.8,0.133031,1.5202e-05,2,0.834096
0.8,0.133031,1.5202e-05,3,0.013154
0.8,0.133031,1.5202e-05,4,0.0762964
0.8,0.13596,5.798e-06,1,0.0706421
0.8,0.13596,5.798e-06,2,0.8276
0.8,0.13596,5.798e-06,3,0.0311204
0.8,0.13596,5.798e-06,4,0.0706378
0.8,0.13596,5.98992e-06,1,0.115622
0.8,0.13596,5.98992e-06,2,0.741766
0.8,0.13596,5.98992e-06,3,0.0259556
0.8,0.13596,5.98992e-06,4,0.116656
0.8,0.13596,6.18184e-06,1,0.0891556
0.8,0.13596,6.18184e-06,2,0.796289
0.8,0.13596,6.18184e-06,3,0.0189728
0.8,0.13596,6.18184e-06,4,0.0955822
0.8,0.13596,6.37376e-06,1,0.108927
0.8,0.13596,6.37376e-06,2,0.758749
0.8,0.13596,6.37376e-06,3,0.0234001
0.8,0.13596,6.37376e-06,4,0.108923
0.8,0.13596,6.56567e-06,1,0.0946296
0.8,0.13596,6.56567e-06,2,0.77929
0.8,0.13596,6.56567e-06,3,0.0274444
0.8,0.13596,6.56567e-06,4,0.0986361
0.8,0.13596,6.75759e-06,1,0.0898155
0.8,0.13596,6.75759e-06,2,0.799119
0.8,0.13596,6.75759e-06,3,0.0195838
0.8,0.13596,6.75759e-06,4,0.0914812
0.8,0.13596,6.94951e-06,1,0.0968206
0.8,0.13596,6.94951e-06,2,0.793525
0.8,0.13596,6.94951e-06,3,0.0115891
0.8,0.13596,6.94951e-06,4,0.0980652
0.8,0.13596,7.14143e-06,1,0.100755
0.8,0.13596,7.14143e-06,2,0.784478
0.8,0.13596,7.14143e-06,3,0.012466
0.8,0.13596,7.14143e-06,4,0.102301
0.8,0.13596,7.33335e-06,1,0.0741189
0.8,0.13596,7.33335e-06,2,0.826318
0.8,0.13596,7.33335e-06,3,0.0275239
0.8,0.13596,7.33335e-06,4,0.0720395
0.8,0.13596,7.52527e-06,1,0.0961877
0.8,0.13596,7.52527e-06,2,0.799447
0.8,0.13596,7.52527e-06,3,0.0098459
0.8,0.13596,7.52527e-06,4,0.0945194
0.8,0.13596,7.71718e-06,1,0.0872816
0.8,0.13596,7.71718e-06,2,0.805488
0.8,0.13596,7.71718e-06,3,0.0186956
0.8,0.13596,7.71718e-06,4,0.0885346
0.8,0.13596,7.9091e-06,1,0.094371
0.8,0.13596,7.9091e-06,2,0.803628
0.8,0.13596,7.9091e-06,3,0.0076311
0.8,0.13596,7.9091e-06,4,0.0943695
0.8,0.13596,8.10102e-06,1,0.0786877
0.8,0.13596,8.10102e-06,2,0.823107
0.8,0.13596,8.10102e-06,3,0.0195171
0.8,0.13596,8.10102e-06,4,0.0786877
0.8,0.13596,8.29294e-06,1,0.0709566
0.8,0.13596,8.29294e-06,2,0.833206
0.8,0.13596,8.29294e-06,3,0.0248802
0.8,0.13596,8.29294e-06,4,0.0709569
0.8,0.13596,8.48486e-06,1,0.106979
0.8,0.13596,8.48486e-06,2,0.769339
0.8,0.13596,8.48486e-06,3,0.0167208
0.8,0.13596,8.48486e-06,4,0.106962
0.8,0.13596,8.67678e-06,1,0.0918079
0.8,0.13596,8.67678e-06,2,0.7915
0.8,0.13596,8.67678e-06,3,0.0248795
0.8,0.13596,8.67678e-06,4,0.0918122
0.8,0.13596,8.86869e-06,1,0.0827603
0.8,0.13596,8.86869e-06,2,0.82506
0.8,0.13596,8.86869e-06,3,0.0098918
0.8,0.13596,8.86869e-06,4,0.0822875
0.8,0.13596,9.06061e-06,1,0.0716695
0.8,0.13596,9.06061e-06,2,0.842893
0.8,0.13596,9.06061e-06,3,0.0125146
0.8,0.13596,9.06061e-06,4,0.0729232
0.8,0.13596,9.25253e-06,1,0.0763766
0.8,0.13596,9.25253e-06,2,0.832561
0.8,0.13596,9.25253e-06,3,0.0109975
0.8,0.13596,9.25253e-06,4,0.0800648
0.8,0.13596,9.44445e-06,1,0.0706685
0.8,0.13596,9.44445e-06,2,0.849039
0.8,0.13596,9.44445e-06,3,0.0076246
0.8,0.13596,9.44445e-06,4,0.0726679
0.8,0.13596,9.63637e-06,1,0.0921716
0.8,0.13596,9.63637e-06,2,0.786691
0.8,0.13596,9.63637e-06,3,0.0289696
0.8,0.13596,9.63637e-06,4,0.092168
0.8,0.13596,9.82829e-06,1,0.0605325
0.8,0.13596,9.82829e-06,2,0.875259
0.8,0.13596,9.82829e-06,3,0.0036886
0.8,0.13596,9.82829e-06,4,0.0605202
0.8,0.13596,1.00202e-05,1,0.0951066
0.8,0.13596,1.00202e-05,2,0.797493
0.8,0.13596,1.00202e-05,3,0.0123015
0.8,0.13596,1.00202e-05,4,0.0950986
0.8,0.13596,1.02121e-05,1,0.0833733
0.8,0.13596,1.02121e-05,2,0.832126
0.8,0.13596,1.02121e-05,3,0.003126
0.8,0.13596,1.02121e-05,4,0.0813743
0.8,0.13596,1.0404e-05,1,0.0820661
0.8,0.13596,1.0404e-05,2,0.830741
0.8,0.13596,1.0404e-05,3,0.0084571
0.8,0.13596,1.0404e-05,4,0.0787357
0.8,0.13596,1.0596e-05,1,0.0755899
0.8,0.13596,1.0596e-05,2,0.842122
0.8,0.13596,1.0596e-05,3,0.0067161
0.8,0.13596,1.0596e-05,4,0.0755716
0.8,0.13596,1.07879e-05,1,0.0610397
0.8,0.13596,1.07879e-05,2,0.860536
0.8,0.13596,1.07879e-05,3,0.0173831
0.8,0.13596,1.07879e-05,4,0.0610416
0.8,0.13596,1.09798e-05,1,0.08435
0.8,0.13596,1.09798e-05,2,0.831205
0.8,0.13596,1.09798e-05,3,0.0001037
0.8,0.13596,1.09798e-05,4,0.0843408
0.8,0.13596,1.11717e-05,1,0.0958566
0.8,0.13596,1.11717e-05,2,0.782389
0.8,0.13596,1.11717e-05,3,0.025888
0.8,0.13596,1.11717e-05,4,0.095866
0.8,0.13596,1.13636e-05,1,0.0701844
0.8,0.13596,1.13636e-05,2,0.837142
0.8,0.13596,1.13636e-05,3,0.0223426
0.8,0.13596,1.13636e-05,4,0.0703313
0.8,0.13596,1.15556e-05,1,0.0381869
0.8,0.13596,1.15556e-05,2,0.916577
0.8,0.13596,1.15556e-05,3,0.0070382
0.8,0.13596,1.15556e-05,4,0.0381976
0.8,0.13596,1.17475e-05,1,0.0941486
0.8,0.13596,1.17475e-05,2,0.803975
0.8,0.13596,1.17475e-05,3,0.0091566
0.8,0.13596,1.17475e-05,4,0.0927197
0.8,0.13596,1.19394e-05,1,0.0697011
0.8,0.13596,1.19394e-05,2,0.846862
0.8,0.13596,1.19394e-05,3,0.0162292
0.8,0.13596,1.19394e-05,4,0.0672075
0.8,0.13596,1.21313e-05,1,0.0490545
0.8,0.13596,1.21313e-05,2,0.898494
0.8,0.13596,1.21313e-05,3,0.003398
0.8,0.13596,1.21313e-05,4,0.0490532
0.8,0.13596,1.23232e-05,1,0.048194
0.8,0.13596,1.23232e-05,2,0.882746
0.8,0.13596,1.23232e-05,3,0.0233592
0.8,0.13596,1.23232e-05,4,0.0457004
0.8,0.13596,1.25151e-05,1,0.0770802
0.8,0.13596,1.25151e-05,2,0.834813
0.8,0.13596,1.25151e-05,3,0.0110253
0.8,0.13596,1.25151e-05,4,0.077082
0.8,0.13596,1.27071e-05,1,0.0763853
0.8,0.13596,1.27071e-05,2,0.835682
0.8,0.13596,1.27071e-05,3,0.0123687
0.8,0.13596,1.27071e-05,4,0.075564
0.8,0.13596,1.2899e-05,1,0.0837097
0.8,0.13596,1.2899e-05,2,0.818979
0.8,0.13596,1.2899e-05,3,0.0135899
0.8,0.13596,1.2899e-05,4,0.0837218
0.8,0.13596,1.30909e-05,1,0.0528287
0.8,0.13596,1.30909e-05,2,0.873778
0.8,0.13596,1.30909e-05,3,0.0193444
0.8,0.13596,1.30909e-05,4,0.0540491
0.8,0.13596,1.32828e-05,1,0.0528457
0.8,0.13596,1.32828e-05,2,0.876025
0.8,0.13596,1.32828e-05,3,0.0180448
0.8,0.13596,1.32828e-05,4,0.0530843
0.8,0.13596,1.34747e-05,1,0.067679
0.8,0.13596,1.34747e-05,2,0.851631
0.8,0.13596,1.34747e-05,3,0.0130061
0.8,0.13596,1.34747e-05,4,0.0676844
0.8,0.13596,1.36667e-05,1,0.0523795
0.8,0.13596,1.36667e-05,2,0.880728
0.8,0.13596,1.36667e-05,3,0.0145124
0.8,0.13596,1.36667e-05,4,0.0523804
0.8,0.13596,1.38586e-05,1,0.0528879
0.8,0.13596,1.38586e-05,2,0.883696
0.8,0.13596,1.38586e-05,3,0.0103233
0.8,0.13596,1.38586e-05,4,0.0530927
0.8,0.13596,1.40505e-05,1,0.0485268
0.8,0.13596,1.40505e-05,2,0.88579
0.8,0.13596,1.40505e-05,3,0.0175776
0.8,0.13596,1.40505e-05,4,0.0481057
0.8,0.13596,1.42424e-05,1,0.0516933
0.8,0.13596,1.42424e-05,2,0.886191
0.8,0.13596,1.42424e-05,3,0.0104241
0.8,0.13596,1.42424e-05,4,0.051692
0.8,0.13596,1.44343e-05,1,0.0635087
0.8,0.13596,1.44343e-05,2,0.87043
0.8,0.13596,1.44343e-05,3,0.0025542
0.8,0.13596,1.44343e-05,4,0.0635074
0.8,0.13596,1.46262e-05,1,0.0738234
0.8,0.13596,1.46262e-05,2,0.842368
0.8,0.13596,1.46262e-05,3,0.0116647
0.8,0.13596,1.46262e-05,4,0.0721439
0.8,0.13596,1.48182e-05,1,0.0803686
0.8,0.13596,1.48182e-05,2,0.834509
0.8,0.13596,1.48182e-05,3,0.0067464
0.8,0.13596,1.48182e-05,4,0.0783758
0.8,0.13596,1.50101e-05,1,0.0653943
0.8,0.13596,1.50101e-05,2,0.827772
0.8,0.13596,1.50101e-05,3,0.0414562
0.8,0.13596,1.50101e-05,4,0.0653771
0.8,0.13596,1.5202e-05,1,0.071687
0.8,0.13596,1.5202e-05,2,0.843601
0.8,0.13596,1.5202e-05,3,0.0130299
0.8,0.13596,1.5202e-05,4,0.071682
0.8,0.13889,5.798e-06,1,0.112118
0.8,0.13889,5.798e-06,2,0.760894
0.8,0.13889,5.798e-06,3,0.0157025
0.8,0.13889,5.798e-06,4,0.111286
0.8,0.13889,5.98992e-06,1,0.12934
0.8,0.13889,5.98992e-06,2,0.710784
0.8,0.13889,5.98992e-06,3,0.0302805
0.8,0.13889,5.98992e-06,4,0.129595
0.8,0.13889,6.18184e-06,1,0.11064
0.8,0.13889,6.18184e-06,2,0.757705
0.8,0.13889,6.18184e-06,3,0.0225181
0.8,0.13889,6.18184e-06,4,0.109137
0.8,0.13889,6.37376e-06,1,0.100825
0.8,0.13889,6.37376e-06,2,0.786006
0.8,0.13889,6.37376e-06,3,0.0106328
0.8,0.13889,6.37376e-06,4,0.102537
0.8,0.13889,6.56567e-06,1,0.0947932
0.8,0.13889,6.56567e-06,2,0.782748
0.8,0.13889,6.56567e-06,3,0.0276356
0.8,0.13889,6.56567e-06,4,0.0948232
0.8,0.13889,6.75759e-06,1,0.0837737
0.8,0.13889,6.75759e-06,2,0.810278
0.8,0.13889,6.75759e-06,3,0.0232995
0.8,0.13889,6.75759e-06,4,0.0826491
0.8,0.13889,6.94951e-06,1,0.10421
0.8,0.13889,6.94951e-06,2,0.757523
0.8,0.13889,6.94951e-06,3,0.0340529
0.8,0.13889,6.94951e-06,4,0.104213
0.8,0.13889,7.14143e-06,1,0.115162
0.8,0.13889,7.14143e-06,2,0.757122
0.8,0.13889,7.14143e-06,3,0.0158945
0.8,0.13889,7.14143e-06,4,0.111821
0.8,0.13889,7.33335e-06,1,0.0677821
0.8,0.13889,7.33335e-06,2,0.850336
0.8,0.13889,7.33335e-06,3,0.0141036
0.8,0.13889,7.33335e-06,4,0.0677778
0.8,0.13889,7.52527e-06,1,0.0770958
0.8,0.13889,7.52527e-06,2,0.830015
0.8,0.13889,7.52527e-06,3,0.0134348
0.8,0.13889,7.52527e-06,4,0.0794549
0.8,0.13889,7.71718e-06,1,0.0994925
0.8,0.13889,7.71718e-06,2,0.782515
0.8,0.13889,7.71718e-06,3,0.0184624
0.8,0.13889,7.71718e-06,4,0.0995297
0.8,0.13889,7.9091e-06,1,0.0942732
0.8,0.13889,7.9091e-06,2,0.799835
0.8,0.13889,7.9091e-06,3,0.0116244
0.8,0.13889,7.9091e-06,4,0.0942678
0.8,0.13889,8.10102e-06,1,0.0798455
0.8,0.13889,8.10102e-06,2,0.826699
0.8,0.13889,8.10102e-06,3,0.0156074
0.8,0.13889,8.10102e-06,4,0.0778484
0.8,0.13889,8.29294e-06,1,0.0878559
0.8,0.13889,8.29294e-06,2,0.808274
0.8,0.13889,8.29294e-06,3,0.0160179
0.8,0.13889,8.29294e-06,4,0.087852
0.8,0.13889,8.48486e-06,1,0.0952862
0.8,0.13889,8.48486e-06,2,0.79982
0.8,0.13889,8.48486e-06,3,0.0096133
0.8,0.13889,8.48486e-06,4,0.0952808
0.8,0.13889,8.67678e-06,1,0.0837368
0.8,0.13889,8.67678e-06,2,0.813523
0.8,0.13889,8.67678e-06,3,0.0158776
0.8,0.13889,8.67678e-06,4,0.0868621
0.8,0.13889,8.86869e-06,1,0.0635268
0.8,0.13889,8.86869e-06,2,0.865363
0.8,0.13889,8.86869e-06,3,0.0075767
0.8,0.13889,8.86869e-06,4,0.0635334
0.8,0.13889,9.06061e-06,1,0.0962181
0.8,0.13889,9.06061e-06,2,0.804073
0.8,0.13889,9.06061e-06,3,0.0047404
0.8,0.13889,9.06061e-06,4,0.0949689
0.8,0.13889,9.25253e-06,1,0.0980552
0.8,0.13889,9.25253e-06,2,0.794594
0.8,0.13889,9.25253e-06,3,0.0092962
0.8,0.13889,9.25253e-06,4,0.0980548
0.8,0.13889,9.44445e-06,1,0.071512
0.8,0.13889,9.44445e-06,2,0.849464
0.8,0.13889,9.44445e-06,3,0.0075129
0.8,0.13889,9.44445e-06,4,0.071511
0.8,0.13889,9.63637e-06,1,0.0700185
0.8,0.13889,9.63637e-06,2,0.844447
0.8,0.13889,9.63637e-06,3,0.0138493
0.8,0.13889,9.63637e-06,4,0.0716852
0.8,0.13889,9.82829e-06,1,0.0625332
0.8,0.13889,9.82829e-06,2,0.842003
0.8,0.13889,9.82829e-06,3,0.0328331
0.8,0.13889,9.82829e-06,4,0.0626305
0.8,0.13889,1.00202e-05,1,0.0545063
0.8,0.13889,1.00202e-05,2,0.875534
0.8,0.13889,1.00202e-05,3,0.0154458
0.8,0.13889,1.00202e-05,4,0.0545135
0.8,0.13889,1.02121e-05,1,0.0916134
0.8,0.13889,1.02121e-05,2,0.798766
0.8,0.13889,1.02121e-05,3,0.0163371
0.8,0.13889,1.02121e-05,4,0.0932834
0.8,0.13889,1.0404e-05,1,0.0706306
0.8,0.13889,1.0404e-05,2,0.842991
0.8,0.13889,1.0404e-05,3,0.015744
0.8,0.13889,1.0404e-05,4,0.0706344
0.8,0.13889,1.0596e-05,1,0.0756568
0.8,0.13889,1.0596e-05,2,0.839747
0.8,0.13889,1.0596e-05,3,0.0089409
0.8,0.13889,1.0596e-05,4,0.0756554
0.8,0.13889,1.07879e-05,1,0.0956257
0.8,0.13889,1.07879e-05,2,0.791775
0.8,0.13889,1.07879e-05,3,0.0173061
0.8,0.13889,1.07879e-05,4,0.0952933
0.8,0.13889,1.09798e-05,1,0.073725
0.8,0.13889,1.09798e-05,2,0.846553
0.8,0.13889,1.09798e-05,3,0.0060012
0.8,0.13889,1.09798e-05,4,0.0737211
0.8,0.13889,1.11717e-05,1,0.065356
0.8,0.13889,1.11717e-05,2,0.837106
0.8,0.13889,1.11717e-05,3,0.0310427
0.8,0.13889,1.11717e-05,4,0.0664954
0.8,0.13889,1.13636e-05,1,0.0771036
0.8,0.13889,1.13636e-05,2,0.820472
0.8,0.13889,1.13636e-05,3,0.0269177
0.8,0.13889,1.13636e-05,4,0.0755067
0.8,0.13889,1.15556e-05,1,0.0690216
0.8,0.13889,1.15556e-05,2,0.830054
0.8,0.13889,1.15556e-05,3,0.0284781
0.8,0.13889,1.15556e-05,4,0.0724466
0.8,0.13889,1.17475e-05,1,0.0575699
0.8,0.13889,1.17475e-05,2,0.865761
0.8,0.13889,1.17475e-05,3,0.0191006
0.8,0.13889,1.17475e-05,4,0.0575681
0.8,0.13889,1.19394e-05,1,0.0886238
0.8,0.13889,1.19394e-05,2,0.808465
0.8,0.13889,1.19394e-05,3,0.0142907
0.8,0.13889,1.19394e-05,4,0.0886207
0.8,0.13889,1.21313e-05,1,0.0980742
0.8,0.13889,1.21313e-05,2,0.7831
0.8,0.13889,1.21313e-05,3,0.0207551
0.8,0.13889,1.21313e-05,4,0.0980706
0.8,0.13889,1.23232e-05,1,0.0808493
0.8,0.13889,1.23232e-05,2,0.818081
0.8,0.13889,1.23232e-05,3,0.0202207
0.8,0.13889,1.23232e-05,4,0.0808495
0.8,0.13889,1.25151e-05,1,0.0573478
0.8,0.13889,1.25151e-05,2,0.873711
0.8,0.13889,1.25151e-05,3,0.0115353
0.8,0.13889,1.25151e-05,4,0.0574058
0.8,0.13889,1.27071e-05,1,0.0555166
0.8,0.13889,1.27071e-05,2,0.876763
0.8,0.13889,1.27071e-05,3,0.0115312
0.8,0.13889,1.27071e-05,4,0.0561895
0.8,0.13889,1.2899e-05,1,0.0789982
0.8,0.13889,1.2899e-05,2,0.828546
0.8,0.13889,1.2899e-05,3,0.0120628
0.8,0.13889,1.2899e-05,4,0.0803932
0.8,0.13889,1.30909e-05,1,0.063337
0.8,0.13889,1.30909e-05,2,0.868278
0.8,0.13889,1.30909e-05,3,0.0050395
0.8,0.13889,1.30909e-05,4,0.0633455
0.8,0.13889,1.32828e-05,1,0.0690048
0.8,0.13889,1.32828e-05,2,0.843586
0.8,0.13889,1.32828e-05,3,0.0184015
0.8,0.13889,1.32828e-05,4,0.0690076
0.8,0.13889,1.34747e-05,1,0.0495194
0.8,0.13889,1.34747e-05,2,0.894288
0.8,0.13889,1.34747e-05,3,0.0033453
0.8,0.13889,1.34747e-05,4,0.0528476
0.8,0.13889,1.36667e-05,1,0.0623635
0.8,0.13889,1.36667e-05,2,0.871934
0.8,0.13889,1.36667e-05,3,0.0033407
0.8,0.13889,1.36667e-05,4,0.0623616
0.8,0.13889,1.38586e-05,1,0.0416377
0.8,0.13889,1.38586e-05,2,0.904659
0.8,0.13889,1.38586e-05,3,0.0100701
0.8,0.13889,1.38586e-05,4,0.043633
0.8,0.13889,1.40505e-05,1,0.0562788
0.8,0.13889,1.40505e-05,2,0.88141
0.8,0.13889,1.40505e-05,3,0.006035
0.8,0.13889,1.40505e-05,4,0.0562759
0.8,0.13889,1.42424e-05,1,0.0754704
0.8,0.13889,1.42424e-05,2,0.824021
0.8,0.13889,1.42424e-05,3,0.0250371
0.8,0.13889,1.42424e-05,4,0.0754712
