omega,alpha,beta,firm,profit
0.8,0.228378,7.83784e-06,2,0.12643
0.8,0.228378,7.97297e-06,1,0.126172
0.8,0.228378,7.97297e-06,2,0.127172
0.8,0.228378,8.10811e-06,1,0.127261
0.8,0.228378,8.10811e-06,2,0.126206
0.8,0.228378,8.24324e-06,1,0.125306
0.8,0.228378,8.24324e-06,2,0.125343
0.8,0.228378,8.37838e-06,1,0.125008
0.8,0.228378,8.37838e-06,2,0.127027
0.8,0.228378,8.51351e-06,1,0.126289
0.8,0.228378,8.51351e-06,2,0.125405
0.8,0.228378,8.64865e-06,1,0.127144
0.8,0.228378,8.64865e-06,2,0.12573
0.8,0.228378,8.78378e-06,1,0.125466
0.8,0.228378,8.78378e-06,2,0.124976
0.8,0.228378,8.91892e-06,1,0.12534
0.8,0.228378,8.91892e-06,2,0.125116
0.8,0.228378,9.05405e-06,1,0.126237
0.8,0.228378,9.05405e-06,2,0.126418
0.8,0.228378,9.18919e-06,1,0.127289
0.8,0.228378,9.18919e-06,2,0.126755
0.8,0.228378,9.32432e-06,1,0.125588
0.8,0.228378,9.32432e-06,2,0.12501
0.8,0.228378,9.45946e-06,1,0.125624
0.8,0.228378,9.45946e-06,2,0.125163
0.8,0.228378,9.59459e-06,1,0.125661
0.8,0.228378,9.59459e-06,2,0.126044
0.8,0.228378,9.72973e-06,1,0.125942
0.8,0.228378,9.72973e-06,2,0.126523
0.8,0.228378,9.86486e-06,1,0.125059
0.8,0.228378,9.86486e-06,2,0.124047
0.8,0.228378,1e-05,1,0.125857
0.8,0.228378,1e-05,2,0.125917
0.8,0.228378,1.01351e-05,1,0.126811
0.8,0.228378,1.01351e-05,2,0.126259
0.8,0.228378,1.02703e-05,1,0.125112
0.8,0.228378,1.02703e-05,2,0.125919
0.8,0.228378,1.04054e-05,1,0.125285
0.8,0.228378,1.04054e-05,2,0.125271
0.8,0.228378,1.05405e-05,1,0.126639
0.8,0.228378,1.05405e-05,2,0.126437
0.8,0.228378,1.06757e-05,1,0.124022
0.8,0.228378,1.06757e-05,2,0.125983
0.8,0.228378,1.08108e-05,1,0.125911
0.8,0.228378,1.08108e-05,2,0.125526
0.8,0.228378,1.09459e-05,1,0.12589
0.8,0.228378,1.09459e-05,2,0.126316
0.8,0.228378,1.10811e-05,1,0.124625
0.8,0.228378,1.10811e-05,2,0.125306
0.8,0.228378,1.12162e-05,1,0.125555
0.8,0.228378,1.12162e-05,2,0.126629
0.8,0.228378,1.13514e-05,1,0.125232
0.8,0.228378,1.13514e-05,2,0.125356
0.8,0.228378,1.14865e-05,1,0.126032
0.8,0.228378,1.14865e-05,2,0.125294
0.8,0.228378,1.16216e-05,1,0.125904
0.8,0.228378,1.16216e-05,2,0.125886
0.8,0.228378,1.17568e-05,1,0.125153
0.8,0.228378,1.17568e-05,2,0.124594
0.8,0.228378,1.18919e-05,1,0.125309
0.8,0.228378,1.18919e-05,2,0.125151
0.8,0.228378,1.2027e-05,1,0.125455
0.8,0.228378,1.2027e-05,2,0.125213
0.8,0.228378,1.21622e-05,1,0.125207
0.8,0.228378,1.21622e-05,2,0.125823
0.8,0.228378,1.22973e-05,1,0.125999
0.8,0.228378,1.22973e-05,2,0.125247
0.8,0.228378,1.24324e-05,1,0.126036
0.8,0.228378,1.24324e-05,2,0.125162
0.8,0.228378,1.25676e-05,1,0.126807
0.8,0.228378,1.25676e-05,2,0.127378
0.8,0.228378,1.27027e-05,1,0.128608
0.8,0.228378,1.27027e-05,2,0.126056
0.8,0.228378,1.28378e-05,1,0.126922
0.8,0.228378,1.28378e-05,2,0.12628
0.8,0.228378,1.2973e-05,1,0.125754
0.8,0.228378,1.2973e-05,2,0.125341
0.8,0.228378,1.31081e-05,1,0.124283
0.8,0.228378,1.31081e-05,2,0.124727
0.8,0.228378,1.32432e-05,1,0.126175
0.8,0.228378,1.32432e-05,2,0.125308
0.8,0.228378,1.33784e-05,1,0.125353
0.8,0.228378,1.33784e-05,2,0.125444
0.8,0.228378,1.35135e-05,1,0.125705
0.8,0.228378,1.35135e-05,2,0.125825
0.8,0.228378,1.36486e-05,1,0.124803
0.8,0.228378,1.36486e-05,2,0.124664
0.8,0.228378,1.37838e-05,1,0.126055
0.8,0.228378,1.37838e-05,2,0.125604
0.8,0.228378,1.39189e-05,1,0.125676
0.8,0.228378,1.39189e-05,2,0.124749
0.8,0.228378,1.40541e-05,1,0.125194
0.8,0.228378,1.40541e-05,2,0.125086
0.8,0.228378,1.41892e-05,1,0.125907
0.8,0.228378,1.41892e-05,2,0.125024
0.8,0.228378,1.43243e-05,1,0.126596
0.8,0.228378,1.43243e-05,2,0.125523
0.8,0.228378,1.44595e-05,1,0.125458
0.8,0.228378,1.44595e-05,2,0.124957
0.8,0.228378,1.45946e-05,1,0.123477
0.8,0.228378,1.45946e-05,2,0.125476
0.8,0.228378,1.47297e-05,1,0.125715
0.8,0.228378,1.47297e-05,2,0.126629
0.8,0.228378,1.48649e-05,1,0.126485
0.8,0.228378,1.48649e-05,2,0.126875
0.8,0.228378,1.5e-05,1,0.125457
0.8,0.228378,1.5e-05,2,0.125564
0.8,0.231081,5e-06,1,0.125527
0.8,0.231081,5e-06,2,0.124905
0.8,0.231081,5.13514e-06,1,0.124638
0.8,0.231081,5.13514e-06,2,0.126048
0.8,0.231081,5.27027e-06,1,0.127746
0.8,0.231081,5.27027e-06,2,0.126798
0.8,0.231081,5.40541e-06,1,0.125137
0.8,0.231081,5.40541e-06,2,0.125966
0.8,0.231081,5.54054e-06,1,0.124498
0.8,0.231081,5.54054e-06,2,0.124404
0.8,0.231081,5.67568e-06,1,0.124224
0.8,0.231081,5.67568e-06,2,0.123969
0.8,0.231081,5.81081e-06,1,0.12507
0.8,0.231081,5.81081e-06,2,0.123433
0.8,0.231081,5.94595e-06,1,0.125941
0.8,0.231081,5.94595e-06,2,0.125804
0.8,0.231081,6.08108e-06,1,0.125617
0.8,0.231081,6.08108e-06,2,0.125505
0.8,0.231081,6.21622e-06,1,0.12472
0.8,0.231081,6.21622e-06,2,0.124819
0.8,0.231081,6.35135e-06,1,0.124991
0.8,0.231081,6.35135e-06,2,0.125453
0.8,0.231081,6.48649e-06,1,0.125336
0.8,0.231081,6.48649e-06,2,0.125033
0.8,0.231081,6.62162e-06,1,0.124848
0.8,0.231081,6.62162e-06,2,0.126619
0.8,0.231081,6.75676e-06,1,0.125422
0.8,0.231081,6.75676e-06,2,0.125572
0.8,0.231081,6.89189e-06,1,0.124968
0.8,0.231081,6.89189e-06,2,0.124766
0.8,0.231081,7.02703e-06,1,0.12527
0.8,0.231081,7.02703e-06,2,0.124532
0.8,0.231081,7.16216e-06,1,0.127441
0.8,0.231081,7.16216e-06,2,0.127173
0.8,0.231081,7.2973e-06,1,0.124141
0.8,0.231081,7.2973e-06,2,0.125186
0.8,0.231081,7.43243e-06,1,0.124809
0.8,0.231081,7.43243e-06,2,0.125717
0.8,0.231081,7.56757e-06,1,0.125517
0.8,0.231081,7.56757e-06,2,0.126034
0.8,0.231081,7.7027e-06,1,0.125492
0.8,0.231081,7.7027e-06,2,0.125771
0.8,0.231081,7.83784e-06,1,0.126271
0.8,0.231081,7.83784e-06,2,0.125016
0.8,0.231081,7.97297e-06,1,0.126084
0.8,0.231081,7.97297e-06,2,0.126198
0.8,0.231081,8.10811e-06,1,0.126056
0.8,0.231081,8.10811e-06,2,0.12591
0.8,0.231081,8.24324e-06,1,0.125269
0.8,0.231081,8.24324e-06,2,0.126571
0.8,0.231081,8.37838e-06,1,0.125142
0.8,0.231081,8.37838e-06,2,0.125037
0.8,0.231081,8.51351e-06,1,0.127573
0.8,0.231081,8.51351e-06,2,0.126896
0.8,0.231081,8.64865e-06,1,0.126144
0.8,0.231081,8.64865e-06,2,0.124834
0.8,0.231081,8.78378e-06,1,0.126605
0.8,0.231081,8.78378e-06,2,0.125707
0.8,0.231081,8.91892e-06,1,0.125678
0.8,0.231081,8.91892e-06,2,0.126921
0.8,0.231081,9.05405e-06,1,0.12624
0.8,0.231081,9.05405e-06,2,0.126385
0.8,0.231081,9.18919e-06,1,0.12492
0.8,0.231081,9.18919e-06,2,0.124741
0.8,0.231081,9.32432e-06,1,0.126009
0.8,0.231081,9.32432e-06,2,0.12629
0.8,0.231081,9.45946e-06,1,0.125466
0.8,0.231081,9.45946e-06,2,0.124621
0.8,0.231081,9.59459e-06,1,0.126894
0.8,0.231081,9.59459e-06,2,0.126858
0.8,0.231081,9.72973e-06,1,0.125357
0.8,0.231081,9.72973e-06,2,0.12754
0.8,0.231081,9.86486e-06,1,0.124708
0.8,0.231081,9.86486e-06,2,0.125408
0.8,0.231081,1e-05,1,0.124285
0.8,0.231081,1e-05,2,0.124597
0.8,0.231081,1.01351e-05,1,0.126637
0.8,0.231081,1.01351e-05,2,0.125424
0.8,0.231081,1.02703e-05,1,0.125532
0.8,0.231081,1.02703e-05,2,0.126379
0.8,0.231081,1.04054e-05,1,0.125457
0.8,0.231081,1.04054e-05,2,0.1256
0.8,0.231081,1.05405e-05,1,0.125157
0.8,0.231081,1.05405e-05,2,0.124302
0.8,0.231081,1.06757e-05,1,0.125565
0.8,0.231081,1.06757e-05,2,0.126049
0.8,0.231081,1.08108e-05,1,0.126046
0.8,0.231081,1.08108e-05,2,0.126268
0.8,0.231081,1.09459e-05,1,0.124791
0.8,0.231081,1.09459e-05,2,0.125712
0.8,0.231081,1.10811e-05,1,0.12589
0.8,0.231081,1.10811e-05,2,0.125311
0.8,0.231081,1.12162e-05,1,0.12623
0.8,0.231081,1.12162e-05,2,0.125624
0.8,0.231081,1.13514e-05,1,0.124921
0.8,0.231081,1.13514e-05,2,0.125508
0.8,0.231081,1.14865e-05,1,0.125809
0.8,0.231081,1.14865e-05,2,0.125289
0.8,0.231081,1.16216e-05,1,0.124708
0.8,0.231081,1.16216e-05,2,0.124606
0.8,0.231081,1.17568e-05,1,0.125954
0.8,0.231081,1.17568e-05,2,0.125448
0.8,0.231081,1.18919e-05,1,0.12623
0.8,0.231081,1.18919e-05,2,0.125792
0.8,0.231081,1.2027e-05,1,0.125168
0.8,0.231081,1.2027e-05,2,0.12624
0.8,0.231081,1.21622e-05,1,0.125238
0.8,0.231081,1.21622e-05,2,0.125984
0.8,0.231081,1.22973e-05,1,0.125073
0.8,0.231081,1.22973e-05,2,0.125385
0.8,0.231081,1.24324e-05,1,0.125326
0.8,0.231081,1.24324e-05,2,0.126105
0.8,0.231081,1.25676e-05,1,0.124645
0.8,0.231081,1.25676e-05,2,0.125376
0.8,0.231081,1.27027e-05,1,0.125712
0.8,0.231081,1.27027e-05,2,0.125874
0.8,0.231081,1.28378e-05,1,0.126392
0.8,0.231081,1.28378e-05,2,0.125936
0.8,0.231081,1.2973e-05,1,0.125129
0.8,0.231081,1.2973e-05,2,0.125146
0.8,0.231081,1.31081e-05,1,0.125516
0.8,0.231081,1.31081e-05,2,0.125638
0.8,0.231081,1.32432e-05,1,0.125355
0.8,0.231081,1.32432e-05,2,0.125766
0.8,0.231081,1.33784e-05,1,0.125569
0.8,0.231081,1.33784e-05,2,0.125296
0.8,0.231081,1.35135e-05,1,0.125951
0.8,0.231081,1.35135e-05,2,0.126413
0.8,0.231081,1.36486e-05,1,0.12557
0.8,0.231081,1.36486e-05,2,0.12502
0.8,0.231081,1.37838e-05,1,0.125653
0.8,0.231081,1.37838e-05,2,0.125596
0.8,0.231081,1.39189e-05,1,0.124842
0.8,0.231081,1.39189e-05,2,0.125186
0.8,0.231081,1.40541e-05,1,0.125297
0.8,0.231081,1.40541e-05,2,0.124787
0.8,0.231081,1.41892e-05,1,0.12581
0.8,0.231081,1.41892e-05,2,0.125591
0.8,0.231081,1.43243e-05,1,0.125154
0.8,0.231081,1.43243e-05,2,0.124693
0.8,0.231081,1.44595e-05,1,0.125077
0.8,0.231081,1.44595e-05,2,0.124567
0.8,0.231081,1.45946e-05,1,0.124175
0.8,0.231081,1.45946e-05,2,0.125444
0.8,0.231081,1.47297e-05,1,0.124947
0.8,0.231081,1.47297e-05,2,0.12535
0.8,0.231081,1.48649e-05,1,0.124417
0.8,0.231081,1.48649e-05,2,0.1252
0.8,0.231081,1.5e-05,1,0.125158
0.8,0.231081,1.5e-05,2,0.124435
0.8,0.233784,5e-06,1,0.126707
0.8,0.233784,5e-06,2,0.125985
0.8,0.233784,5.13514e-06,1,0.12546
0.8,0.233784,5.13514e-06,2,0.125696
0.8,0.233784,5.27027e-06,1,0.126014
0.8,0.233784,5.27027e-06,2,0.125215
0.8,0.233784,5.40541e-06,1,0.12443
0.8,0.233784,5.40541e-06,2,0.125241
0.8,0.233784,5.54054e-06,1,0.12477
0.8,0.233784,5.54054e-06,2,0.124697
0.8,0.233784,5.67568e-06,1,0.125607
0.8,0.233784,5.67568e-06,2,0.125453
0.8,0.233784,5.81081e-06,1,0.122754
0.8,0.233784,5.81081e-06,2,0.12443
0.8,0.233784,5.94595e-06,1,0.126873
0.8,0.233784,5.94595e-06,2,0.124431
0.8,0.233784,6.08108e-06,1,0.124501
0.8,0.233784,6.08108e-06,2,0.125125
0.8,0.233784,6.21622e-06,1,0.125975
0.8,0.233784,6.21622e-06,2,0.126
0.8,0.233784,6.35135e-06,1,0.125349
0.8,0.233784,6.35135e-06,2,0.12514
0.8,0.233784,6.48649e-06,1,0.124285
0.8,0.233784,6.48649e-06,2,0.124011
0.8,0.233784,6.62162e-06,1,0.127063
0.8,0.233784,6.62162e-06,2,0.12665
0.8,0.233784,6.75676e-06,1,0.125038
0.8,0.233784,6.75676e-06,2,0.124259
0.8,0.233784,6.89189e-06,1,0.125225
0.8,0.233784,6.89189e-06,2,0.125461
0.8,0.233784,7.02703e-06,1,0.123416
0.8,0.233784,7.02703e-06,2,0.125197
0.8,0.233784,7.16216e-06,1,0.126527
0.8,0.233784,7.16216e-06,2,0.126749
0.8,0.233784,7.2973e-06,1,0.124584
0.8,0.233784,7.2973e-06,2,0.125224
0.8,0.233784,7.43243e-06,1,0.124649
0.8,0.233784,7.43243e-06,2,0.124304
0.8,0.233784,7.56757e-06,1,0.125899
0.8,0.233784,7.56757e-06,2,0.124142
0.8,0.233784,7.7027e-06,1,0.124915
0.8,0.233784,7.7027e-06,2,0.125784
0.8,0.233784,7.83784e-06,1,0.124427
0.8,0.233784,7.83784e-06,2,0.125386
0.8,0.233784,7.97297e-06,1,0.126081
0.8,0.233784,7.97297e-06,2,0.125109
0.8,0.233784,8.10811e-06,1,0.125977
0.8,0.233784,8.10811e-06,2,0.125576
0.8,0.233784,8.24324e-06,1,0.126153
0.8,0.233784,8.24324e-06,2,0.125428
0.8,0.233784,8.37838e-06,1,0.126681
0.8,0.233784,8.37838e-06,2,0.12531
0.8,0.233784,8.51351e-06,1,0.125086
0.8,0.233784,8.51351e-06,2,0.124697
0.8,0.233784,8.64865e-06,1,0.126711
0.8,0.233784,8.64865e-06,2,0.126097
0.8,0.233784,8.78378e-06,1,0.125764
0.8,0.233784,8.78378e-06,2,0.125478
0.8,0.233784,8.91892e-06,1,0.12538
0.8,0.233784,8.91892e-06,2,0.125563
0.8,0.233784,9.05405e-06,1,0.127189
0.8,0.233784,9.05405e-06,2,0.126806
0.8,0.233784,9.18919e-06,1,0.12556
0.8,0.233784,9.18919e-06,2,0.126081
0.8,0.233784,9.32432e-06,1,0.124789
0.8,0.233784,9.32432e-06,2,0.124618
0.8,0.233784,9.45946e-06,1,0.125942
0.8,0.233784,9.45946e-06,2,0.12589
0.8,0.233784,9.59459e-06,1,0.12574
0.8,0.233784,9.59459e-06,2,0.124651
0.8,0.233784,9.72973e-06,1,0.125234
0.8,0.233784,9.72973e-06,2,0.12527
0.8,0.233784,9.86486e-06,1,0.127392
0.8,0.233784,9.86486e-06,2,0.125318
0.8,0.233784,1e-05,1,0.126538
0.8,0.233784,1e-05,2,0.128379
0.8,0.233784,1.01351e-05,1,0.12499
0.8,0.233784,1.01351e-05,2,0.125884
0.8,0.233784,1.02703e-05,1,0.126573
0.8,0.233784,1.02703e-05,2,0.126794
0.8,0.233784,1.04054e-05,1,0.126383
0.8,0.233784,1.04054e-05,2,0.126183
0.8,0.233784,1.05405e-05,1,0.124836
0.8,0.233784,1.05405e-05,2,0.126351
0.8,0.233784,1.06757e-05,1,0.125878
0.8,0.233784,1.06757e-05,2,0.126344
0.8,0.233784,1.08108e-05,1,0.124922
0.8,0.233784,1.08108e-05,2,0.125353
0.8,0.233784,1.09459e-05,1,0.126286
0.8,0.233784,1.09459e-05,2,0.125274
0.8,0.233784,1.10811e-05,1,0.125643
0.8,0.233784,1.10811e-05,2,0.125061
0.8,0.233784,1.12162e-05,1,0.124553
0.8,0.233784,1.12162e-05,2,0.125617
0.8,0.233784,1.13514e-05,1,0.125748
0.8,0.233784,1.13514e-05,2,0.125281
0.8,0.233784,1.14865e-05,1,0.125292
0.8,0.233784,1.14865e-05,2,0.125392
0.8,0.233784,1.16216e-05,1,0.126037
0.8,0.233784,1.16216e-05,2,0.125335
0.8,0.233784,1.17568e-05,1,0.12549
0.8,0.233784,1.17568e-05,2,0.125257
0.8,0.233784,1.18919e-05,1,0.124993
0.8,0.233784,1.18919e-05,2,0.124702
0.8,0.233784,1.2027e-05,1,0.125927
0.8,0.233784,1.2027e-05,2,0.125592
0.8,0.233784,1.21622e-05,1,0.12544
0.8,0.233784,1.21622e-05,2,0.126035
0.8,0.233784,1.22973e-05,1,0.125849
0.8,0.233784,1.22973e-05,2,0.125427
0.8,0.233784,1.24324e-05,1,0.125264
0.8,0.233784,1.24324e-05,2,0.124414
0.8,0.233784,1.25676e-05,1,0.124754
0.8,0.233784,1.25676e-05,2,0.123857
0.8,0.233784,1.27027e-05,1,0.126137
0.8,0.233784,1.27027e-05,2,0.124807
0.8,0.233784,1.28378e-05,1,0.125871
0.8,0.233784,1.28378e-05,2,0.125402
0.8,0.233784,1.2973e-05,1,0.124887
0.8,0.233784,1.2973e-05,2,0.125998
0.8,0.233784,1.31081e-05,1,0.125866
0.8,0.233784,1.31081e-05,2,0.126355
0.8,0.233784,1.32432e-05,1,0.125396
0.8,0.233784,1.32432e-05,2,0.124909
0.8,0.233784,1.33784e-05,1,0.124298
0.8,0.233784,1.33784e-05,2,0.125165
0.8,0.233784,1.35135e-05,1,0.125146
0.8,0.233784,1.35135e-05,2,0.124563
0.8,0.233784,1.36486e-05,1,0.125267
0.8,0.233784,1.36486e-05,2,0.125733
0.8,0.233784,1.37838e-05,1,0.125278
0.8,0.233784,1.37838e-05,2,0.126683
0.8,0.233784,1.39189e-05,1,0.124995
0.8,0.233784,1.39189e-05,2,0.126715
0.8,0.233784,1.40541e-05,1,0.12474
0.8,0.233784,1.40541e-05,2,0.125047
0.8,0.233784,1.41892e-05,1,0.125316
0.8,0.233784,1.41892e-05,2,0.125813
0.8,0.233784,1.43243e-05,1,0.125798
0.8,0.233784,1.43243e-05,2,0.125798
0.8,0.233784,1.44595e-05,1,0.125246
0.8,0.233784,1.44595e-05,2,0.125261
0.8,0.233784,1.45946e-05,1,0.126147
0.8,0.233784,1.45946e-05,2,0.125937
0.8,0.233784,1.47297e-05,1,0.124054
0.8,0.233784,1.47297e-05,2,0.126653
0.8,0.233784,1.48649e-05,1,0.123671
0.8,0.233784,1.48649e-05,2,0.125203
0.8,0.233784,1.5e-05,1,0.124559
0.8,0.233784,1.5e-05,2,0.125163
0.8,0.236486,5e-06,1,0.124543
0.8,0.236486,5e-06,2,0.127324
0.8,0.236486,5.13514e-06,1,0.12645
0.8,0.236486,5.13514e-06,2,0.127032
0.8,0.236486,5.27027e-06,1,0.125906
0.8,0.236486,5.27027e-06,2,0.126135
0.8,0.236486,5.40541e-06,1,0.124542
0.8,0.236486,5.40541e-06,2,0.124962
0.8,0.236486,5.54054e-06,1,0.125126
0.8,0.236486,5.54054e-06,2,0.126126
0.8,0.236486,5.67568e-06,1,0.125119
0.8,0.236486,5.67568e-06,2,0.123484
0.8,0.236486,5.81081e-06,1,0.126558
0.8,0.236486,5.81081e-06,2,0.125168
0.8,0.236486,5.94595e-06,1,0.124991
0.8,0.236486,5.94595e-06,2,0.12477
0.8,0.236486,6.08108e-06,1,0.12584
0.8,0.236486,6.08108e-06,2,0.125334
0.8,0.236486,6.21622e-06,1,0.12515
0.8,0.236486,6.21622e-06,2,0.124965
0.8,0.236486,6.35135e-06,1,0.123688
0.8,0.236486,6.35135e-06,2,0.125682
0.8,0.236486,6.48649e-06,1,0.12562
0.8,0.236486,6.48649e-06,2,0.124541
0.8,0.236486,6.62162e-06,1,0.12388
0.8,0.236486,6.62162e-06,2,0.124048
0.8,0.236486,6.75676e-06,1,0.124665
0.8,0.236486,6.75676e-06,2,0.124289
0.8,0.236486,6.89189e-06,1,0.123533
0.8,0.236486,6.89189e-06,2,0.123986
0.8,0.236486,7.02703e-06,1,0.124888
0.8,0.236486,7.02703e-06,2,0.12522
0.8,0.236486,7.16216e-06,1,0.126398
0.8,0.236486,7.16216e-06,2,0.127333
0.8,0.236486,7.2973e-06,1,0.124709
0.8,0.236486,7.2973e-06,2,0.125028
0.8,0.236486,7.43243e-06,1,0.126037
0.8,0.236486,7.43243e-06,2,0.125242
0.8,0.236486,7.56757e-06,1,0.12447
0.8,0.236486,7.56757e-06,2,0.125089
0.8,0.236486,7.7027e-06,1,0.124894
0.8,0.236486,7.7027e-06,2,0.124395
0.8,0.236486,7.83784e-06,1,0.126988
0.8,0.236486,7.83784e-06,2,0.127438
0.8,0.236486,7.97297e-06,1,0.124494
0.8,0.236486,7.97297e-06,2,0.126364
0.8,0.236486,8.10811e-06,1,0.125141
0.8,0.236486,8.10811e-06,2,0.126039
0.8,0.236486,8.24324e-06,1,0.12525
0.8,0.236486,8.24324e-06,2,0.124716
0.8,0.236486,8.37838e-06,1,0.124373
0.8,0.236486,8.37838e-06,2,0.125828
0.8,0.236486,8.51351e-06,1,0.126306
0.8,0.236486,8.51351e-06,2,0.126547
0.8,0.236486,8.64865e-06,1,0.125325
0.8,0.236486,8.64865e-06,2,0.124626
0.8,0.236486,8.78378e-06,1,0.127398
0.8,0.236486,8.78378e-06,2,0.126217
0.8,0.236486,8.91892e-06,1,0.125262
0.8,0.236486,8.91892e-06,2,0.125091
0.8,0.236486,9.05405e-06,1,0.125635
0.8,0.236486,9.05405e-06,2,0.12626
0.8,0.236486,9.18919e-06,1,0.125708
0.8,0.236486,9.18919e-06,2,0.125246
0.8,0.236486,9.32432e-06,1,0.126181
0.8,0.236486,9.32432e-06,2,0.12565
0.8,0.236486,9.45946e-06,1,0.126731
0.8,0.236486,9.45946e-06,2,0.127609
0.8,0.236486,9.59459e-06,1,0.125774
0.8,0.236486,9.59459e-06,2,0.126611
0.8,0.236486,9.72973e-06,1,0.125969
0.8,0.236486,9.72973e-06,2,0.125902
0.8,0.236486,9.86486e-06,1,0.126062
0.8,0.236486,9.86486e-06,2,0.124934
0.8,0.236486,1e-05,1,0.125971
0.8,0.236486,1e-05,2,0.126049
0.8,0.236486,1.01351e-05,1,0.125892
0.8,0.236486,1.01351e-05,2,0.125401
0.8,0.236486,1.02703e-05,1,0.125516
0.8,0.236486,1.02703e-05,2,0.124589
0.8,0.236486,1.04054e-05,1,0.12608
0.8,0.236486,1.04054e-05,2,0.125744
0.8,0.236486,1.05405e-05,1,0.126607
0.8,0.236486,1.05405e-05,2,0.125148
0.8,0.236486,1.06757e-05,1,0.124337
0.8,0.236486,1.06757e-05,2,0.125025
0.8,0.236486,1.08108e-05,1,0.126016
0.8,0.236486,1.08108e-05,2,0.123952
0.8,0.236486,1.09459e-05,1,0.126367
0.8,0.236486,1.09459e-05,2,0.126394
0.8,0.236486,1.10811e-05,1,0.127028
0.8,0.236486,1.10811e-05,2,0.125881
0.8,0.236486,1.12162e-05,1,0.126557
0.8,0.236486,1.12162e-05,2,0.12533
0.8,0.236486,1.13514e-05,1,0.125756
0.8,0.236486,1.13514e-05,2,0.124278
0.8,0.236486,1.14865e-05,1,0.126938
0.8,0.236486,1.14865e-05,2,0.12735
0.8,0.236486,1.16216e-05,1,0.123982
0.8,0.236486,1.16216e-05,2,0.12481
0.8,0.236486,1.17568e-05,1,0.12582
0.8,0.236486,1.17568e-05,2,0.126219
0.8,0.236486,1.18919e-05,1,0.124782
0.8,0.236486,1.18919e-05,2,0.125501
0.8,0.236486,1.2027e-05,1,0.123919
0.8,0.236486,1.2027e-05,2,0.125136
0.8,0.236486,1.21622e-05,1,0.124983
0.8,0.236486,1.21622e-05,2,0.124244
0.8,0.236486,1.22973e-05,1,0.125573
0.8,0.236486,1.22973e-05,2,0.125245
0.8,0.236486,1.24324e-05,1,0.124687
0.8,0.236486,1.24324e-05,2,0.125275
0.8,0.236486,1.25676e-05,1,0.125117
0.8,0.236486,1.25676e-05,2,0.125361
0.8,0.236486,1.27027e-05,1,0.125543
0.8,0.236486,1.27027e-05,2,0.126032
0.8,0.236486,1.28378e-05,1,0.124986
0.8,0.236486,1.28378e-05,2,0.125609
0.8,0.236486,1.2973e-05,1,0.125008
0.8,0.236486,1.2973e-05,2,0.124082
0.8,0.236486,1.31081e-05,1,0.126099
0.8,0.236486,1.31081e-05,2,0.124916
0.8,0.236486,1.32432e-05,1,0.125457
0.8,0.236486,1.32432e-05,2,0.125581
0.8,0.236486,1.33784e-05,1,0.125919
0.8,0.236486,1.33784e-05,2,0.125177
0.8,0.236486,1.35135e-05,1,0.127162
0.8,0.236486,1.35135e-05,2,0.125435
0.8,0.236486,1.36486e-05,1,0.125283
0.8,0.236486,1.36486e-05,2,0.124954
0.8,0.236486,1.37838e-05,1,0.12359
0.8,0.236486,1.37838e-05,2,0.124711
0.8,0.236486,1.39189e-05,1,0.125204
0.8,0.236486,1.39189e-05,2,0.125029
0.8,0.236486,1.40541e-05,1,0.125622
0.8,0.236486,1.40541e-05,2,0.125153
0.8,0.236486,1.41892e-05,1,0.126367
0.8,0.236486,1.41892e-05,2,0.12602
0.8,0.236486,1.43243e-05,1,0.124331
0.8,0.236486,1.43243e-05,2,0.125043
0.8,0.236486,1.44595e-05,1,0.126325
0.8,0.236486,1.44595e-05,2,0.125707
0.8,0.236486,1.45946e-05,1,0.124823
0.8,0.236486,1.45946e-05,2,0.125077
0.8,0.236486,1.47297e-05,1,0.124815
0.8,0.236486,1.47297e-05,2,0.125491
0.8,0.236486,1.48649e-05,1,0.12516
0.8,0.236486,1.48649e-05,2,0.12522
0.8,0.236486,1.5e-05,1,0.125589
0.8,0.236486,1.5e-05,2,0.125179
0.8,0.239189,5e-06,1,0.125057
0.8,0.239189,5e-06,2,0.122846
0.8,0.239189,5.13514e-06,1,0.122933
0.8,0.239189,5.13514e-06,2,0.12383
0.8,0.239189,5.27027e-06,1,0.124868
0.8,0.239189,5.27027e-06,2,0.124325
0.8,0.239189,5.40541e-06,1,0.125517
0.8,0.239189,5.40541e-06,2,0.124196
0.8,0.239189,5.54054e-06,1,0.124126
0.8,0.239189,5.54054e-06,2,0.125424
0.8,0.239189,5.67568e-06,1,0.124554
0.8,0.239189,5.67568e-06,2,0.124654
0.8,0.239189,5.81081e-06,1,0.124964
0.8,0.239189,5.81081e-06,2,0.12507
0.8,0.239189,5.94595e-06,1,0.124846
0.8,0.239189,5.94595e-06,2,0.123574
0.8,0.239189,6.08108e-06,1,0.126322
0.8,0.239189,6.08108e-06,2,0.127263
0.8,0.239189,6.21622e-06,1,0.12546
0.8,0.239189,6.21622e-06,2,0.124589
0.8,0.239189,6.35135e-06,1,0.124683
0.8,0.239189,6.35135e-06,2,0.124729
0.8,0.239189,6.48649e-06,1,0.124169
0.8,0.239189,6.48649e-06,2,0.125108
0.8,0.239189,6.62162e-06,1,0.124993
0.8,0.239189,6.62162e-06,2,0.124459
0.8,0.239189,6.75676e-06,1,0.124579
0.8,0.239189,6.75676e-06,2,0.125538
