omega,alpha,beta,cs
0,0.122973,7.7027e-06,0.357904
0,0.122973,7.83784e-06,0.357615
0,0.122973,7.97297e-06,0.358381
0,0.122973,8.10811e-06,0.358127
0,0.122973,8.24324e-06,0.359599
0,0.122973,8.37838e-06,0.357736
0,0.122973,8.51351e-06,0.359254
0,0.122973,8.64865e-06,0.360653
0,0.122973,8.78378e-06,0.359633
0,0.122973,8.91892e-06,0.356576
0,0.122973,9.05405e-06,0.357539
0,0.122973,9.18919e-06,0.35874
0,0.122973,9.32432e-06,0.358211
0,0.122973,9.45946e-06,0.358131
0,0.122973,9.59459e-06,0.356806
0,0.122973,9.72973e-06,0.356
0,0.122973,9.86486e-06,0.357321
0,0.122973,1e-05,0.356766
0,0.122973,1.01351e-05,0.357727
0,0.122973,1.02703e-05,0.355882
0,0.122973,1.04054e-05,0.359838
0,0.122973,1.05405e-05,0.357436
0,0.122973,1.06757e-05,0.359431
0,0.122973,1.08108e-05,0.357245
0,0.122973,1.09459e-05,0.358026
0,0.122973,1.10811e-05,0.356053
0,0.122973,1.12162e-05,0.361413
0,0.122973,1.13514e-05,0.359144
0,0.122973,1.14865e-05,0.356174
0,0.122973,1.16216e-05,0.35623
0,0.122973,1.17568e-05,0.358341
0,0.122973,1.18919e-05,0.356041
0,0.122973,1.2027e-05,0.355127
0,0.122973,1.21622e-05,0.358461
0,0.122973,1.22973e-05,0.354084
0,0.122973,1.24324e-05,0.356214
0,0.122973,1.25676e-05,0.356036
0,0.122973,1.27027e-05,0.355218
0,0.122973,1.28378e-05,0.353931
0,0.122973,1.2973e-05,0.35516
0,0.122973,1.31081e-05,0.356692
0,0.122973,1.32432e-05,0.354169
0,0.122973,1.33784e-05,0.355966
0,0.122973,1.35135e-05,0.358399
0,0.122973,1.36486e-05,0.354216
0,0.122973,1.37838e-05,0.354494
0,0.122973,1.39189e-05,0.352924
0,0.122973,1.40541e-05,0.354069
0,0.122973,1.41892e-05,0.353736
0,0.122973,1.43243e-05,0.356215
0,0.122973,1.44595e-05,0.35832
0,0.122973,1.45946e-05,0.355657
0,0.122973,1.47297e-05,0.354188
0,0.122973,1.48649e-05,0.35434
0,0.122973,1.5e-05,0.352393
0,0.125676,5e-06,0.353584
0,0.125676,5.13514e-06,0.352019
0,0.125676,5.27027e-06,0.353747
0,0.125676,5.40541e-06,0.356222
0,0.125676,5.54054e-06,0.355326
0,0.125676,5.67568e-06,0.354462
0,0.125676,5.81081e-06,0.35408
0,0.125676,5.94595e-06,0.356888
0,0.125676,6.08108e-06,0.355508
0,0.125676,6.21622e-06,0.355616
0,0.125676,6.35135e-06,0.357908
0,0.125676,6.48649e-06,0.355218
0,0.125676,6.62162e-06,0.358624
0,0.125676,6.75676e-06,0.356872
0,0.125676,6.89189e-06,0.355254
0,0.125676,7.02703e-06,0.357766
0,0.125676,7.16216e-06,0.358517
0,0.125676,7.2973e-06,0.35644
0,0.125676,7.43243e-06,0.356282
0,0.125676,7.56757e-06,0.360003
0,0.125676,7.7027e-06,0.360106
0,0.125676,7.83784e-06,0.360746
0,0.125676,7.97297e-06,0.358851
0,0.125676,8.10811e-06,0.359463
0,0.125676,8.24324e-06,0.358086
0,0.125676,8.37838e-06,0.359413
0,0.125676,8.51351e-06,0.358042
0,0.125676,8.64865e-06,0.35916
0,0.125676,8.78378e-06,0.358301
0,0.125676,8.91892e-06,0.356762
0,0.125676,9.05405e-06,0.35991
0,0.125676,9.18919e-06,0.360265
0,0.125676,9.32432e-06,0.359089
0,0.125676,9.45946e-06,0.356953
0,0.125676,9.59459e-06,0.359127
0,0.125676,9.72973e-06,0.357166
0,0.125676,9.86486e-06,0.359967
0,0.125676,1e-05,0.360471
0,0.125676,1.01351e-05,0.35978
0,0.125676,1.02703e-05,0.358069
0,0.125676,1.04054e-05,0.358897
0,0.125676,1.05405e-05,0.361443
0,0.125676,1.06757e-05,0.359748
0,0.125676,1.08108e-05,0.359086
0,0.125676,1.09459e-05,0.358959
0,0.125676,1.10811e-05,0.356792
0,0.125676,1.12162e-05,0.358108
0,0.125676,1.13514e-05,0.355699
0,0.125676,1.14865e-05,0.358053
0,0.125676,1.16216e-05,0.358603
0,0.125676,1.17568e-05,0.357442
0,0.125676,1.18919e-05,0.356342
0,0.125676,1.2027e-05,0.356584
0,0.125676,1.21622e-05,0.358207
0,0.125676,1.22973e-05,0.359436
0,0.125676,1.24324e-05,0.35621
0,0.125676,1.25676e-05,0.354594
0,0.125676,1.27027e-05,0.354705
0,0.125676,1.28378e-05,0.356649
0,0.125676,1.2973e-05,0.356035
0,0.125676,1.31081e-05,0.358536
0,0.125676,1.32432e-05,0.356974
0,0.125676,1.33784e-05,0.359395
0,0.125676,1.35135e-05,0.35871
0,0.125676,1.36486e-05,0.357296
0,0.125676,1.37838e-05,0.352415
0,0.125676,1.39189e-05,0.354804
0,0.125676,1.40541e-05,0.355931
0,0.125676,1.41892e-05,0.356167
0,0.125676,1.43243e-05,0.356685
0,0.125676,1.44595e-05,0.357087
0,0.125676,1.45946e-05,0.353213
0,0.125676,1.47297e-05,0.354318
0,0.125676,1.48649e-05,0.356176
0,0.125676,1.5e-05,0.35321
0,0.128378,5e-06,0.35227
0,0.128378,5.13514e-06,0.354364
0,0.128378,5.27027e-06,0.354201
0,0.128378,5.40541e-06,0.354325
0,0.128378,5.54054e-06,0.357558
0,0.128378,5.67568e-06,0.356843
0,0.128378,5.81081e-06,0.357007
0,0.128378,5.94595e-06,0.354924
0,0.128378,6.08108e-06,0.355834
0,0.128378,6.21622e-06,0.356393
0,0.128378,6.35135e-06,0.357785
0,0.128378,6.48649e-06,0.356473
0,0.128378,6.62162e-06,0.357287
0,0.128378,6.75676e-06,0.358615
0,0.128378,6.89189e-06,0.356843
0,0.128378,7.02703e-06,0.359674
0,0.128378,7.16216e-06,0.356821
0,0.128378,7.2973e-06,0.357959
0,0.128378,7.43243e-06,0.359892
0,0.128378,7.56757e-06,0.359895
0,0.128378,7.7027e-06,0.357874
0,0.128378,7.83784e-06,0.358356
0,0.128378,7.97297e-06,0.359167
0,0.128378,8.10811e-06,0.356955
0,0.128378,8.24324e-06,0.358927
0,0.128378,8.37838e-06,0.359709
0,0.128378,8.51351e-06,0.359556
0,0.128378,8.64865e-06,0.357742
0,0.128378,8.78378e-06,0.360428
0,0.128378,8.91892e-06,0.36042
0,0.128378,9.05405e-06,0.361973
0,0.128378,9.18919e-06,0.358936
0,0.128378,9.32432e-06,0.360686
0,0.128378,9.45946e-06,0.362252
0,0.128378,9.59459e-06,0.357187
0,0.128378,9.72973e-06,0.360362
0,0.128378,9.86486e-06,0.359469
0,0.128378,1e-05,0.358157
0,0.128378,1.01351e-05,0.356066
0,0.128378,1.02703e-05,0.358962
0,0.128378,1.04054e-05,0.35881
0,0.128378,1.05405e-05,0.359542
0,0.128378,1.06757e-05,0.357314
0,0.128378,1.08108e-05,0.358846
0,0.128378,1.09459e-05,0.360545
0,0.128378,1.10811e-05,0.358938
0,0.128378,1.12162e-05,0.356685
0,0.128378,1.13514e-05,0.360066
0,0.128378,1.14865e-05,0.358081
0,0.128378,1.16216e-05,0.357845
0,0.128378,1.17568e-05,0.359159
0,0.128378,1.18919e-05,0.359967
0,0.128378,1.2027e-05,0.35468
0,0.128378,1.21622e-05,0.357087
0,0.128378,1.22973e-05,0.358678
0,0.128378,1.24324e-05,0.360393
0,0.128378,1.25676e-05,0.357181
0,0.128378,1.27027e-05,0.355588
0,0.128378,1.28378e-05,0.359575
0,0.128378,1.2973e-05,0.35588
0,0.128378,1.31081e-05,0.358983
0,0.128378,1.32432e-05,0.354508
0,0.128378,1.33784e-05,0.356572
0,0.128378,1.35135e-05,0.359013
0,0.128378,1.36486e-05,0.357006
0,0.128378,1.37838e-05,0.357666
0,0.128378,1.39189e-05,0.359207
0,0.128378,1.40541e-05,0.357208
0,0.128378,1.41892e-05,0.355356
0,0.128378,1.43243e-05,0.355344
0,0.128378,1.44595e-05,0.356225
0,0.128378,1.45946e-05,0.35532
0,0.128378,1.47297e-05,0.35805
0,0.128378,1.48649e-05,0.359644
0,0.128378,1.5e-05,0.355741
0,0.131081,5e-06,0.353504
0,0.131081,5.13514e-06,0.356304
0,0.131081,5.27027e-06,0.354318
0,0.131081,5.40541e-06,0.355617
0,0.131081,5.54054e-06,0.354569
0,0.131081,5.67568e-06,0.355044
0,0.131081,5.81081e-06,0.355116
0,0.131081,5.94595e-06,0.358778
0,0.131081,6.08108e-06,0.359618
0,0.131081,6.21622e-06,0.356895
0,0.131081,6.35135e-06,0.357719
0,0.131081,6.48649e-06,0.357972
0,0.131081,6.62162e-06,0.35937
0,0.131081,6.75676e-06,0.359248
0,0.131081,6.89189e-06,0.360393
0,0.131081,7.02703e-06,0.359537
0,0.131081,7.16216e-06,0.358873
0,0.131081,7.2973e-06,0.357972
0,0.131081,7.43243e-06,0.358461
0,0.131081,7.56757e-06,0.358127
0,0.131081,7.7027e-06,0.358841
0,0.131081,7.83784e-06,0.361104
0,0.131081,7.97297e-06,0.361534
0,0.131081,8.10811e-06,0.360641
0,0.131081,8.24324e-06,0.359563
0,0.131081,8.37838e-06,0.35925
0,0.131081,8.51351e-06,0.359286
0,0.131081,8.64865e-06,0.358975
0,0.131081,8.78378e-06,0.359231
0,0.131081,8.91892e-06,0.357643
0,0.131081,9.05405e-06,0.35933
0,0.131081,9.18919e-06,0.360309
0,0.131081,9.32432e-06,0.361316
0,0.131081,9.45946e-06,0.359136
0,0.131081,9.59459e-06,0.359779
0,0.131081,9.72973e-06,0.361451
0,0.131081,9.86486e-06,0.358063
0,0.131081,1e-05,0.360836
0,0.131081,1.01351e-05,0.35859
0,0.131081,1.02703e-05,0.360042
0,0.131081,1.04054e-05,0.359397
0,0.131081,1.05405e-05,0.357858
0,0.131081,1.06757e-05,0.361728
0,0.131081,1.08108e-05,0.360937
0,0.131081,1.09459e-05,0.357957
0,0.131081,1.10811e-05,0.359231
0,0.131081,1.12162e-05,0.35956
0,0.131081,1.13514e-05,0.359778
0,0.131081,1.14865e-05,0.361393
0,0.131081,1.16216e-05,0.359787
0,0.131081,1.17568e-05,0.35809
0,0.131081,1.18919e-05,0.358697
0,0.131081,1.2027e-05,0.356351
0,0.131081,1.21622e-05,0.358208
0,0.131081,1.22973e-05,0.360733
0,0.131081,1.24324e-05,0.3606
0,0.131081,1.25676e-05,0.358288
0,0.131081,1.27027e-05,0.357092
0,0.131081,1.28378e-05,0.357811
0,0.131081,1.2973e-05,0.359217
0,0.131081,1.31081e-05,0.359472
0,0.131081,1.32432e-05,0.357615
0,0.131081,1.33784e-05,0.358672
0,0.131081,1.35135e-05,0.358786
0,0.131081,1.36486e-05,0.358464
0,0.131081,1.37838e-05,0.363099
0,0.131081,1.39189e-05,0.357123
0,0.131081,1.40541e-05,0.35717
0,0.131081,1.41892e-05,0.358148
0,0.131081,1.43243e-05,0.35615
0,0.131081,1.44595e-05,0.355285
0,0.131081,1.45946e-05,0.358242
0,0.131081,1.47297e-05,0.356011
0,0.131081,1.48649e-05,0.357755
0,0.131081,1.5e-05,0.356823
0,0.133784,5e-06,0.354413
0,0.133784,5.13514e-06,0.356545
0,0.133784,5.27027e-06,0.355153
0,0.133784,5.40541e-06,0.356378
0,0.133784,5.54054e-06,0.356395
0,0.133784,5.67568e-06,0.354785
0,0.133784,5.81081e-06,0.35817
0,0.133784,5.94595e-06,0.358301
0,0.133784,6.08108e-06,0.357886
0,0.133784,6.21622e-06,0.357435
0,0.133784,6.35135e-06,0.356401
0,0.133784,6.48649e-06,0.360378
0,0.133784,6.62162e-06,0.358418
0,0.133784,6.75676e-06,0.358728
0,0.133784,6.89189e-06,0.360894
0,0.133784,7.02703e-06,0.360671
0,0.133784,7.16216e-06,0.361207
0,0.133784,7.2973e-06,0.358849
0,0.133784,7.43243e-06,0.357306
0,0.133784,7.56757e-06,0.358144
0,0.133784,7.7027e-06,0.361934
0,0.133784,7.83784e-06,0.360282
0,0.133784,7.97297e-06,0.360234
0,0.133784,8.10811e-06,0.360548
0,0.133784,8.24324e-06,0.360662
0,0.133784,8.37838e-06,0.36122
0,0.133784,8.51351e-06,0.36167
0,0.133784,8.64865e-06,0.362696
0,0.133784,8.78378e-06,0.363362
0,0.133784,8.91892e-06,0.361559
0,0.133784,9.05405e-06,0.361572
0,0.133784,9.18919e-06,0.359084
0,0.133784,9.32432e-06,0.359125
0,0.133784,9.45946e-06,0.360607
0,0.133784,9.59459e-06,0.363649
0,0.133784,9.72973e-06,0.36193
0,0.133784,9.86486e-06,0.36052
0,0.133784,1e-05,0.363034
0,0.133784,1.01351e-05,0.361105
0,0.133784,1.02703e-05,0.363229
0,0.133784,1.04054e-05,0.36118
0,0.133784,1.05405e-05,0.359737
0,0.133784,1.06757e-05,0.360164
0,0.133784,1.08108e-05,0.362435
0,0.133784,1.09459e-05,0.361086
0,0.133784,1.10811e-05,0.36205
0,0.133784,1.12162e-05,0.358399
0,0.133784,1.13514e-05,0.360069
0,0.133784,1.14865e-05,0.36086
0,0.133784,1.16216e-05,0.361971
0,0.133784,1.17568e-05,0.359552
0,0.133784,1.18919e-05,0.360136
0,0.133784,1.2027e-05,0.358848
0,0.133784,1.21622e-05,0.360868
0,0.133784,1.22973e-05,0.358107
0,0.133784,1.24324e-05,0.363253
0,0.133784,1.25676e-05,0.360007
0,0.133784,1.27027e-05,0.359276
0,0.133784,1.28378e-05,0.356859
0,0.133784,1.2973e-05,0.359507
0,0.133784,1.31081e-05,0.358304
0,0.133784,1.32432e-05,0.361108
0,0.133784,1.33784e-05,0.360268
0,0.133784,1.35135e-05,0.357495
0,0.133784,1.36486e-05,0.358585
0,0.133784,1.37838e-05,0.359791
0,0.133784,1.39189e-05,0.356119
0,0.133784,1.40541e-05,0.358419
0,0.133784,1.41892e-05,0.358236
0,0.133784,1.43243e-05,0.35795
0,0.133784,1.44595e-05,0.357413
0,0.133784,1.45946e-05,0.358088
0,0.133784,1.47297e-05,0.356427
0,0.133784,1.48649e-05,0.358792
0,0.133784,1.5e-05,0.356724
0,0.136486,5e-06,0.354743
0,0.136486,5.13514e-06,0.356913
0,0.136486,5.27027e-06,0.355261
0,0.136486,5.40541e-06,0.35663
0,0.136486,5.54054e-06,0.356611
0,0.136486,5.67568e-06,0.357012
0,0.136486,5.81081e-06,0.357245
0,0.136486,5.94595e-06,0.359694
0,0.136486,6.08108e-06,0.358128
0,0.136486,6.21622e-06,0.35894
0,0.136486,6.35135e-06,0.355748
0,0.136486,6.48649e-06,0.35927
0,0.136486,6.62162e-06,0.35859
0,0.136486,6.75676e-06,0.35994
0,0.136486,6.89189e-06,0.359901
0,0.136486,7.02703e-06,0.361001
0,0.136486,7.16216e-06,0.360807
0,0.136486,7.2973e-06,0.361168
0,0.136486,7.43243e-06,0.359696
0,0.136486,7.56757e-06,0.360522
0,0.136486,7.7027e-06,0.361499
0,0.136486,7.83784e-06,0.362849
0,0.136486,7.97297e-06,0.360713
0,0.136486,8.10811e-06,0.363577
0,0.136486,8.24324e-06,0.3628
0,0.136486,8.37838e-06,0.361996
0,0.136486,8.51351e-06,0.362961
0,0.136486,8.64865e-06,0.360735
0,0.136486,8.78378e-06,0.362491
0,0.136486,8.91892e-06,0.363563
0,0.136486,9.05405e-06,0.362909
0,0.136486,9.18919e-06,0.363063
0,0.136486,9.32432e-06,0.363021
0,0.136486,9.45946e-06,0.36056
0,0.136486,9.59459e-06,0.359084
0,0.136486,9.72973e-06,0.362085
0,0.136486,9.86486e-06,0.360574
0,0.136486,1e-05,0.361935
0,0.136486,1.01351e-05,0.363606
0,0.136486,1.02703e-05,0.360849
0,0.136486,1.04054e-05,0.360374
0,0.136486,1.05405e-05,0.363714
0,0.136486,1.06757e-05,0.360793
0,0.136486,1.08108e-05,0.359641
0,0.136486,1.09459e-05,0.360808
0,0.136486,1.10811e-05,0.365236
0,0.136486,1.12162e-05,0.362141
0,0.136486,1.13514e-05,0.359423
0,0.136486,1.14865e-05,0.362657
0,0.136486,1.16216e-05,0.36195
0,0.136486,1.17568e-05,0.361735
0,0.136486,1.18919e-05,0.360842
0,0.136486,1.2027e-05,0.361585
0,0.136486,1.21622e-05,0.36062
0,0.136486,1.22973e-05,0.362726
0,0.136486,1.24324e-05,0.361794
0,0.136486,1.25676e-05,0.363005
0,0.136486,1.27027e-05,0.360182
0,0.136486,1.28378e-05,0.361589
0,0.136486,1.2973e-05,0.358523
0,0.136486,1.31081e-05,0.35955
0,0.136486,1.32432e-05,0.363751
0,0.136486,1.33784e-05,0.360685
0,0.136486,1.35135e-05,0.358916
0,0.136486,1.36486e-05,0.35955
0,0.136486,1.37838e-05,0.358947
0,0.136486,1.39189e-05,0.360022
0,0.136486,1.40541e-05,0.357534
0,0.136486,1.41892e-05,0.35754
0,0.136486,1.43243e-05,0.358169
0,0.136486,1.44595e-05,0.357543
0,0.136486,1.45946e-05,0.358183
0,0.136486,1.47297e-05,0.357656
0,0.136486,1.48649e-05,0.360595
0,0.136486,1.5e-05,0.359971
0,0.139189,5e-06,0.35371
0,0.139189,5.13514e-06,0.355266
0,0.139189,5.27027e-06,0.356015
0,0.139189,5.40541e-06,0.35706
0,0.139189,5.54054e-06,0.355209
0,0.139189,5.67568e-06,0.357053
0,0.139189,5.81081e-06,0.357175
0,0.139189,5.94595e-06,0.356961
0,0.139189,6.08108e-06,0.358371
0,0.139189,6.21622e-06,0.358822
0,0.139189,6.35135e-06,0.358475
0,0.139189,6.48649e-06,0.359129
0,0.139189,6.62162e-06,0.361865
0,0.139189,6.75676e-06,0.359803
0,0.139189,6.89189e-06,0.361135
0,0.139189,7.02703e-06,0.359519
0,0.139189,7.16216e-06,0.359986
0,0.139189,7.2973e-06,0.36058
0,0.139189,7.43243e-06,0.36068
0,0.139189,7.56757e-06,0.363348
0,0.139189,7.7027e-06,0.362478
0,0.139189,7.83784e-06,0.363856
0,0.139189,7.97297e-06,0.36008
0,0.139189,8.10811e-06,0.36184
0,0.139189,8.24324e-06,0.363015
0,0.139189,8.37838e-06,0.362523
0,0.139189,8.51351e-06,0.363592
0,0.139189,8.64865e-06,0.361633
0,0.139189,8.78378e-06,0.361989
0,0.139189,8.91892e-06,0.362675
0,0.139189,9.05405e-06,0.363307
0,0.139189,9.18919e-06,0.362832
0,0.139189,9.32432e-06,0.362071
0,0.139189,9.45946e-06,0.36275
0,0.139189,9.59459e-06,0.361267
0,0.139189,9.72973e-06,0.360901
0,0.139189,9.86486e-06,0.362719
0,0.139189,1e-05,0.364305
0,0.139189,1.01351e-05,0.363795
0,0.139189,1.02703e-05,0.362597
0,0.139189,1.04054e-05,0.364286
0,0.139189,1.05405e-05,0.36301
0,0.139189,1.06757e-05,0.364853
0,0.139189,1.08108e-05,0.361972
0,0.139189,1.09459e-05,0.361763
0,0.139189,1.10811e-05,0.364527
0,0.139189,1.12162e-05,0.363439
0,0.139189,1.13514e-05,0.363162
0,0.139189,1.14865e-05,0.362279
0,0.139189,1.16216e-05,0.363435
0,0.139189,1.17568e-05,0.361755
0,0.139189,1.18919e-05,0.362169
0,0.139189,1.2027e-05,0.367465
0,0.139189,1.21622e-05,0.364358
0,0.139189,1.22973e-05,0.36192
0,0.139189,1.24324e-05,0.358955
0,0.139189,1.25676e-05,0.361463
0,0.139189,1.27027e-05,0.361602
0,0.139189,1.28378e-05,0.363542
0,0.139189,1.2973e-05,0.362002
0,0.139189,1.31081e-05,0.363043
0,0.139189,1.32432e-05,0.360137
0,0.139189,1.33784e-05,0.361395
0,0.139189,1.35135e-05,0.360092
0,0.139189,1.36486e-05,0.360387
0,0.139189,1.37838e-05,0.361202
0,0.139189,1.39189e-05,0.360139
0,0.139189,1.40541e-05,0.359097
0,0.139189,1.41892e-05,0.361522
0,0.139189,1.43243e-05,0.361361
0,0.139189,1.44595e-05,0.359915
0,0.139189,1.45946e-05,0.361893
0,0.139189,1.47297e-05,0.36076
0,0.139189,1.48649e-05,0.359712
0,0.139189,1.5e-05,0.359545
0,0.141892,5e-06,0.35419
0,0.141892,5.13514e-06,0.356379
0,0.141892,5.27027e-06,0.355566
0,0.141892,5.40541e-06,0.357184
0,0.141892,5.54054e-06,0.358416
0,0.141892,5.67568e-06,0.355634
0,0.141892,5.81081e-06,0.358171
0,0.141892,5.94595e-06,0.358554
0,0.141892,6.08108e-06,0.359312
0,0.141892,6.21622e-06,0.359657
0,0.141892,6.35135e-06,0.360864
0,0.141892,6.48649e-06,0.359151
0,0.141892,6.62162e-06,0.361011
0,0.141892,6.75676e-06,0.362358
0,0.141892,6.89189e-06,0.358862
0,0.141892,7.02703e-06,0.361298
0,0.141892,7.16216e-06,0.3641
0,0.141892,7.2973e-06,0.361902
0,0.141892,7.43243e-06,0.360563
0,0.141892,7.56757e-06,0.362596
0,0.141892,7.7027e-06,0.361744
0,0.141892,7.83784e-06,0.363768
0,0.141892,7.97297e-06,0.365369
0,0.141892,8.10811e-06,0.362389
0,0.141892,8.24324e-06,0.361675
0,0.141892,8.37838e-06,0.362963
0,0.141892,8.51351e-06,0.362812
0,0.141892,8.64865e-06,0.363412
0,0.141892,8.78378e-06,0.363375
0,0.141892,8.91892e-06,0.362953
0,0.141892,9.05405e-06,0.361315
0,0.141892,9.18919e-06,0.364391
0,0.141892,9.32432e-06,0.363823
0,0.141892,9.45946e-06,0.363111
0,0.141892,9.59459e-06,0.362586
0,0.141892,9.72973e-06,0.364452
0,0.141892,9.86486e-06,0.365759
0,0.141892,1e-05,0.36348
0,0.141892,1.01351e-05,0.363878
0,0.141892,1.02703e-05,0.361687
0,0.141892,1.04054e-05,0.361017
0,0.141892,1.05405e-05,0.361956
0,0.141892,1.06757e-05,0.363181
0,0.141892,1.08108e-05,0.363654
0,0.141892,1.09459e-05,0.361319
0,0.141892,1.10811e-05,0.362283
0,0.141892,1.12162e-05,0.363788
0,0.141892,1.13514e-05,0.363257
0,0.141892,1.14865e-05,0.362622
0,0.141892,1.16216e-05,0.364247
0,0.141892,1.17568e-05,0.363748
0,0.141892,1.18919e-05,0.362444
0,0.141892,1.2027e-05,0.364563
0,0.141892,1.21622e-05,0.362906
0,0.141892,1.22973e-05,0.364319
0,0.141892,1.24324e-05,0.362541
0,0.141892,1.25676e-05,0.363376
0,0.141892,1.27027e-05,0.36177
0,0.141892,1.28378e-05,0.362028
0,0.141892,1.2973e-05,0.365632
0,0.141892,1.31081e-05,0.363405
0,0.141892,1.32432e-05,0.360888
0,0.141892,1.33784e-05,0.360771
0,0.141892,1.35135e-05,0.362441
0,0.141892,1.36486e-05,0.363497
0,0.141892,1.37838e-05,0.360597
0,0.141892,1.39189e-05,0.361477
0,0.141892,1.40541e-05,0.361706
0,0.141892,1.41892e-05,0.363623
0,0.141892,1.43243e-05,0.360017
0,0.141892,1.44595e-05,0.361095
0,0.141892,1.45946e-05,0.362261
0,0.141892,1.47297e-05,0.363243
0,0.141892,1.48649e-05,0.362675
0,0.141892,1.5e-05,0.36095
0,0.144595,5e-06,0.355162
0,0.144595,5.13514e-06,0.356656
0,0.144595,5.27027e-06,0.357552
0,0.144595,5.40541e-06,0.359538
0,0.144595,5.54054e-06,0.360535
0,0.144595,5.67568e-06,0.358491
0,0.144595,5.81081e-06,0.358265
0,0.144595,5.94595e-06,0.357758
0,0.144595,6.08108e-06,0.359316
0,0.144595,6.21622e-06,0.360148
0,0.144595,6.35135e-06,0.359237
0,0.144595,6.48649e-06,0.361852
0,0.144595,6.62162e-06,0.360108
0,0.144595,6.75676e-06,0.360607
0,0.144595,6.89189e-06,0.360786
0,0.144595,7.02703e-06,0.360609
0,0.144595,7.16216e-06,0.361067
0,0.144595,7.2973e-06,0.361669
0,0.144595,7.43243e-06,0.362248
0,0.144595,7.56757e-06,0.360827
0,0.144595,7.7027e-06,0.362778
0,0.144595,7.83784e-06,0.364033
0,0.144595,7.97297e-06,0.362625
0,0.144595,8.10811e-06,0.363852
0,0.144595,8.24324e-06,0.363968
0,0.144595,8.37838e-06,0.363367
0,0.144595,8.51351e-06,0.36508
0,0.144595,8.64865e-06,0.364019
0,0.144595,8.78378e-06,0.362122
0,0.144595,8.91892e-06,0.36458
0,0.144595,9.05405e-06,0.363065
0,0.144595,9.18919e-06,0.363957
0,0.144595,9.32432e-06,0.364246
0,0.144595,9.45946e-06,0.363242
0,0.144595,9.59459e-06,0.364015
0,0.144595,9.72973e-06,0.362117
0,0.144595,9.86486e-06,0.365344
0,0.144595,1e-05,0.365568
0,0.144595,1.01351e-05,0.364228
0,0.144595,1.02703e-05,0.36141
0,0.144595,1.04054e-05,0.367025
0,0.144595,1.05405e-05,0.363581
0,0.144595,1.06757e-05,0.36451
0,0.144595,1.08108e-05,0.363083
0,0.144595,1.09459e-05,0.362705
0,0.144595,1.10811e-05,0.363706
0,0.144595,1.12162e-05,0.365099
0,0.144595,1.13514e-05,0.363535
0,0.144595,1.14865e-05,0.365284
0,0.144595,1.16216e-05,0.364957
0,0.144595,1.17568e-05,0.3632
0,0.144595,1.18919e-05,0.362583
0,0.144595,1.2027e-05,0.366424
0,0.144595,1.21622e-05,0.363947
0,0.144595,1.22973e-05,0.363191
0,0.144595,1.24324e-05,0.365203
0,0.144595,1.25676e-05,0.366891
0,0.144595,1.27027e-05,0.364948
0,0.144595,1.28378e-05,0.365095
0,0.144595,1.2973e-05,0.363274
0,0.144595,1.31081e-05,0.363759
0,0.144595,1.32432e-05,0.364468
0,0.144595,1.33784e-05,0.361034
0,0.144595,1.35135e-05,0.361402
0,0.144595,1.36486e-05,0.364214
0,0.144595,1.37838e-05,0.359542
0,0.144595,1.39189e-05,0.362109
0,0.144595,1.40541e-05,0.364021
0,0.144595,1.41892e-05,0.3644
0,0.144595,1.43243e-05,0.360481
0,0.144595,1.44595e-05,0.363264
0,0.144595,1.45946e-05,0.361663
0,0.144595,1.47297e-05,0.36157
0,0.144595,1.48649e-05,0.360756
0,0.144595,1.5e-05,0.361139
0,0.147297,5e-06,0.356062
0,0.147297,5.13514e-06,0.354878
0,0.147297,5.27027e-06,0.357497
0,0.147297,5.40541e-06,0.357579
0,0.147297,5.54054e-06,0.358727
0,0.147297,5.67568e-06,0.359935
0,0.147297,5.81081e-06,0.358495
0,0.147297,5.94595e-06,0.358369
0,0.147297,6.08108e-06,0.361334
0,0.147297,6.21622e-06,0.362159
0,0.147297,6.35135e-06,0.361472
0,0.147297,6.48649e-06,0.360523
0,0.147297,6.62162e-06,0.361233
0,0.147297,6.75676e-06,0.362935
0,0.147297,6.89189e-06,0.362186
0,0.147297,7.02703e-06,0.361093
0,0.147297,7.16216e-06,0.361703
0,0.147297,7.2973e-06,0.361843
0,0.147297,7.43243e-06,0.362513
0,0.147297,7.56757e-06,0.364561
0,0.147297,7.7027e-06,0.362179
0,0.147297,7.83784e-06,0.361815
0,0.147297,7.97297e-06,0.362302
0,0.147297,8.10811e-06,0.364095
0,0.147297,8.24324e-06,0.363063
0,0.147297,8.37838e-06,0.362117
0,0.147297,8.51351e-06,0.363863
0,0.147297,8.64865e-06,0.363756
0,0.147297,8.78378e-06,0.362275
0,0.147297,8.91892e-06,0.364877
0,0.147297,9.05405e-06,0.3637
0,0.147297,9.18919e-06,0.363865
0,0.147297,9.32432e-06,0.366184
0,0.147297,9.45946e-06,0.364961
0,0.147297,9.59459e-06,0.366085
0,0.147297,9.72973e-06,0.366675
0,0.147297,9.86486e-06,0.363817
0,0.147297,1e-05,0.363123
0,0.147297,1.01351e-05,0.366001
0,0.147297,1.02703e-05,0.360075
0,0.147297,1.04054e-05,0.366168
0,0.147297,1.05405e-05,0.367131
0,0.147297,1.06757e-05,0.364458
0,0.147297,1.08108e-05,0.362934
0,0.147297,1.09459e-05,0.366384
0,0.147297,1.10811e-05,0.36578
0,0.147297,1.12162e-05,0.365341
