omega,alpha,beta,firm,profit
0,0.209459,8.51351e-06,1,0.121017
0,0.209459,8.51351e-06,2,0.121796
0,0.209459,8.64865e-06,1,0.120086
0,0.209459,8.64865e-06,2,0.120621
0,0.209459,8.78378e-06,1,0.120113
0,0.209459,8.78378e-06,2,0.121124
0,0.209459,8.91892e-06,1,0.11924
0,0.209459,8.91892e-06,2,0.119777
0,0.209459,9.05405e-06,1,0.120492
0,0.209459,9.05405e-06,2,0.119861
0,0.209459,9.18919e-06,1,0.119595
0,0.209459,9.18919e-06,2,0.120712
0,0.209459,9.32432e-06,1,0.121694
0,0.209459,9.32432e-06,2,0.12127
0,0.209459,9.45946e-06,1,0.120781
0,0.209459,9.45946e-06,2,0.120251
0,0.209459,9.59459e-06,1,0.120517
0,0.209459,9.59459e-06,2,0.121077
0,0.209459,9.72973e-06,1,0.119548
0,0.209459,9.72973e-06,2,0.120705
0,0.209459,9.86486e-06,1,0.120395
0,0.209459,9.86486e-06,2,0.121658
0,0.209459,1e-05,1,0.120925
0,0.209459,1e-05,2,0.121556
0,0.209459,1.01351e-05,1,0.119419
0,0.209459,1.01351e-05,2,0.119698
0,0.209459,1.02703e-05,1,0.120789
0,0.209459,1.02703e-05,2,0.120592
0,0.209459,1.04054e-05,1,0.120804
0,0.209459,1.04054e-05,2,0.120253
0,0.209459,1.05405e-05,1,0.120921
0,0.209459,1.05405e-05,2,0.12015
0,0.209459,1.06757e-05,1,0.119927
0,0.209459,1.06757e-05,2,0.11878
0,0.209459,1.08108e-05,1,0.120672
0,0.209459,1.08108e-05,2,0.120263
0,0.209459,1.09459e-05,1,0.121029
0,0.209459,1.09459e-05,2,0.120964
0,0.209459,1.10811e-05,1,0.120954
0,0.209459,1.10811e-05,2,0.120573
0,0.209459,1.12162e-05,1,0.119985
0,0.209459,1.12162e-05,2,0.120819
0,0.209459,1.13514e-05,1,0.120565
0,0.209459,1.13514e-05,2,0.12178
0,0.209459,1.14865e-05,1,0.120689
0,0.209459,1.14865e-05,2,0.121511
0,0.209459,1.16216e-05,1,0.119878
0,0.209459,1.16216e-05,2,0.120374
0,0.209459,1.17568e-05,1,0.120216
0,0.209459,1.17568e-05,2,0.120987
0,0.209459,1.18919e-05,1,0.120846
0,0.209459,1.18919e-05,2,0.12191
0,0.209459,1.2027e-05,1,0.120668
0,0.209459,1.2027e-05,2,0.121322
0,0.209459,1.21622e-05,1,0.121266
0,0.209459,1.21622e-05,2,0.12075
0,0.209459,1.22973e-05,1,0.120658
0,0.209459,1.22973e-05,2,0.119764
0,0.209459,1.24324e-05,1,0.120557
0,0.209459,1.24324e-05,2,0.1213
0,0.209459,1.25676e-05,1,0.120766
0,0.209459,1.25676e-05,2,0.120751
0,0.209459,1.27027e-05,1,0.120478
0,0.209459,1.27027e-05,2,0.121563
0,0.209459,1.28378e-05,1,0.120559
0,0.209459,1.28378e-05,2,0.121894
0,0.209459,1.2973e-05,1,0.12122
0,0.209459,1.2973e-05,2,0.120558
0,0.209459,1.31081e-05,1,0.12062
0,0.209459,1.31081e-05,2,0.119942
0,0.209459,1.32432e-05,1,0.119883
0,0.209459,1.32432e-05,2,0.120852
0,0.209459,1.33784e-05,1,0.119748
0,0.209459,1.33784e-05,2,0.11985
0,0.209459,1.35135e-05,1,0.120849
0,0.209459,1.35135e-05,2,0.122076
0,0.209459,1.36486e-05,1,0.120767
0,0.209459,1.36486e-05,2,0.120941
0,0.209459,1.37838e-05,1,0.120522
0,0.209459,1.37838e-05,2,0.120773
0,0.209459,1.39189e-05,1,0.120088
0,0.209459,1.39189e-05,2,0.12029
0,0.209459,1.40541e-05,1,0.119973
0,0.209459,1.40541e-05,2,0.120867
0,0.209459,1.41892e-05,1,0.120923
0,0.209459,1.41892e-05,2,0.120694
0,0.209459,1.43243e-05,1,0.121042
0,0.209459,1.43243e-05,2,0.121084
0,0.209459,1.44595e-05,1,0.120683
0,0.209459,1.44595e-05,2,0.120544
0,0.209459,1.45946e-05,1,0.121332
0,0.209459,1.45946e-05,2,0.120572
0,0.209459,1.47297e-05,1,0.121944
0,0.209459,1.47297e-05,2,0.121391
0,0.209459,1.48649e-05,1,0.121203
0,0.209459,1.48649e-05,2,0.120598
0,0.209459,1.5e-05,1,0.122076
0,0.209459,1.5e-05,2,0.122206
0,0.212162,5e-06,1,0.120698
0,0.212162,5e-06,2,0.120927
0,0.212162,5.13514e-06,1,0.119227
0,0.212162,5.13514e-06,2,0.119999
0,0.212162,5.27027e-06,1,0.119589
0,0.212162,5.27027e-06,2,0.119281
0,0.212162,5.40541e-06,1,0.121012
0,0.212162,5.40541e-06,2,0.121126
0,0.212162,5.54054e-06,1,0.12005
0,0.212162,5.54054e-06,2,0.119823
0,0.212162,5.67568e-06,1,0.119644
0,0.212162,5.67568e-06,2,0.120145
0,0.212162,5.81081e-06,1,0.12057
0,0.212162,5.81081e-06,2,0.120419
0,0.212162,5.94595e-06,1,0.118953
0,0.212162,5.94595e-06,2,0.1207
0,0.212162,6.08108e-06,1,0.120941
0,0.212162,6.08108e-06,2,0.119586
0,0.212162,6.21622e-06,1,0.119296
0,0.212162,6.21622e-06,2,0.120364
0,0.212162,6.35135e-06,1,0.120447
0,0.212162,6.35135e-06,2,0.119115
0,0.212162,6.48649e-06,1,0.119566
0,0.212162,6.48649e-06,2,0.119738
0,0.212162,6.62162e-06,1,0.120302
0,0.212162,6.62162e-06,2,0.119317
0,0.212162,6.75676e-06,1,0.120349
0,0.212162,6.75676e-06,2,0.121633
0,0.212162,6.89189e-06,1,0.120284
0,0.212162,6.89189e-06,2,0.120973
0,0.212162,7.02703e-06,1,0.120578
0,0.212162,7.02703e-06,2,0.119217
0,0.212162,7.16216e-06,1,0.119658
0,0.212162,7.16216e-06,2,0.12074
0,0.212162,7.2973e-06,1,0.11892
0,0.212162,7.2973e-06,2,0.120869
0,0.212162,7.43243e-06,1,0.120347
0,0.212162,7.43243e-06,2,0.120873
0,0.212162,7.56757e-06,1,0.120192
0,0.212162,7.56757e-06,2,0.120078
0,0.212162,7.7027e-06,1,0.120618
0,0.212162,7.7027e-06,2,0.119607
0,0.212162,7.83784e-06,1,0.119978
0,0.212162,7.83784e-06,2,0.119942
0,0.212162,7.97297e-06,1,0.120455
0,0.212162,7.97297e-06,2,0.120193
0,0.212162,8.10811e-06,1,0.120391
0,0.212162,8.10811e-06,2,0.119682
0,0.212162,8.24324e-06,1,0.119249
0,0.212162,8.24324e-06,2,0.119928
0,0.212162,8.37838e-06,1,0.120224
0,0.212162,8.37838e-06,2,0.120322
0,0.212162,8.51351e-06,1,0.121014
0,0.212162,8.51351e-06,2,0.120503
0,0.212162,8.64865e-06,1,0.120597
0,0.212162,8.64865e-06,2,0.120131
0,0.212162,8.78378e-06,1,0.12049
0,0.212162,8.78378e-06,2,0.120009
0,0.212162,8.91892e-06,1,0.119782
0,0.212162,8.91892e-06,2,0.120839
0,0.212162,9.05405e-06,1,0.120273
0,0.212162,9.05405e-06,2,0.121603
0,0.212162,9.18919e-06,1,0.121901
0,0.212162,9.18919e-06,2,0.120129
0,0.212162,9.32432e-06,1,0.120134
0,0.212162,9.32432e-06,2,0.12034
0,0.212162,9.45946e-06,1,0.120308
0,0.212162,9.45946e-06,2,0.120467
0,0.212162,9.59459e-06,1,0.120094
0,0.212162,9.59459e-06,2,0.120356
0,0.212162,9.72973e-06,1,0.121481
0,0.212162,9.72973e-06,2,0.120118
0,0.212162,9.86486e-06,1,0.120837
0,0.212162,9.86486e-06,2,0.11964
0,0.212162,1e-05,1,0.1202
0,0.212162,1e-05,2,0.120142
0,0.212162,1.01351e-05,1,0.120256
0,0.212162,1.01351e-05,2,0.121589
0,0.212162,1.02703e-05,1,0.11988
0,0.212162,1.02703e-05,2,0.119396
0,0.212162,1.04054e-05,1,0.12079
0,0.212162,1.04054e-05,2,0.12034
0,0.212162,1.05405e-05,1,0.119866
0,0.212162,1.05405e-05,2,0.120921
0,0.212162,1.06757e-05,1,0.119675
0,0.212162,1.06757e-05,2,0.120098
0,0.212162,1.08108e-05,1,0.120452
0,0.212162,1.08108e-05,2,0.121181
0,0.212162,1.09459e-05,1,0.121115
0,0.212162,1.09459e-05,2,0.119322
0,0.212162,1.10811e-05,1,0.121018
0,0.212162,1.10811e-05,2,0.12205
0,0.212162,1.12162e-05,1,0.121241
0,0.212162,1.12162e-05,2,0.120205
0,0.212162,1.13514e-05,1,0.12099
0,0.212162,1.13514e-05,2,0.120467
0,0.212162,1.14865e-05,1,0.120046
0,0.212162,1.14865e-05,2,0.119631
0,0.212162,1.16216e-05,1,0.120539
0,0.212162,1.16216e-05,2,0.120751
0,0.212162,1.17568e-05,1,0.121494
0,0.212162,1.17568e-05,2,0.120829
0,0.212162,1.18919e-05,1,0.120389
0,0.212162,1.18919e-05,2,0.119667
0,0.212162,1.2027e-05,1,0.120441
0,0.212162,1.2027e-05,2,0.122035
0,0.212162,1.21622e-05,1,0.120674
0,0.212162,1.21622e-05,2,0.121566
0,0.212162,1.22973e-05,1,0.119711
0,0.212162,1.22973e-05,2,0.120197
0,0.212162,1.24324e-05,1,0.121041
0,0.212162,1.24324e-05,2,0.119743
0,0.212162,1.25676e-05,1,0.120434
0,0.212162,1.25676e-05,2,0.119924
0,0.212162,1.27027e-05,1,0.120908
0,0.212162,1.27027e-05,2,0.120974
0,0.212162,1.28378e-05,1,0.121167
0,0.212162,1.28378e-05,2,0.120062
0,0.212162,1.2973e-05,1,0.121549
0,0.212162,1.2973e-05,2,0.119874
0,0.212162,1.31081e-05,1,0.12174
0,0.212162,1.31081e-05,2,0.12021
0,0.212162,1.32432e-05,1,0.120854
0,0.212162,1.32432e-05,2,0.121
0,0.212162,1.33784e-05,1,0.120367
0,0.212162,1.33784e-05,2,0.120871
0,0.212162,1.35135e-05,1,0.120222
0,0.212162,1.35135e-05,2,0.120763
0,0.212162,1.36486e-05,1,0.120813
0,0.212162,1.36486e-05,2,0.121706
0,0.212162,1.37838e-05,1,0.120242
0,0.212162,1.37838e-05,2,0.120242
0,0.212162,1.39189e-05,1,0.121376
0,0.212162,1.39189e-05,2,0.120836
0,0.212162,1.40541e-05,1,0.120113
0,0.212162,1.40541e-05,2,0.122026
0,0.212162,1.41892e-05,1,0.120609
0,0.212162,1.41892e-05,2,0.119283
0,0.212162,1.43243e-05,1,0.121232
0,0.212162,1.43243e-05,2,0.120858
0,0.212162,1.44595e-05,1,0.120105
0,0.212162,1.44595e-05,2,0.119701
0,0.212162,1.45946e-05,1,0.120604
0,0.212162,1.45946e-05,2,0.121691
0,0.212162,1.47297e-05,1,0.121041
0,0.212162,1.47297e-05,2,0.122013
0,0.212162,1.48649e-05,1,0.120477
0,0.212162,1.48649e-05,2,0.119801
0,0.212162,1.5e-05,1,0.121487
0,0.212162,1.5e-05,2,0.121712
0,0.214865,5e-06,1,0.120396
0,0.214865,5e-06,2,0.120467
0,0.214865,5.13514e-06,1,0.119781
0,0.214865,5.13514e-06,2,0.119869
0,0.214865,5.27027e-06,1,0.122046
0,0.214865,5.27027e-06,2,0.118088
0,0.214865,5.40541e-06,1,0.120566
0,0.214865,5.40541e-06,2,0.119476
0,0.214865,5.54054e-06,1,0.120796
0,0.214865,5.54054e-06,2,0.120284
0,0.214865,5.67568e-06,1,0.120749
0,0.214865,5.67568e-06,2,0.120344
0,0.214865,5.81081e-06,1,0.120049
0,0.214865,5.81081e-06,2,0.120701
0,0.214865,5.94595e-06,1,0.119638
0,0.214865,5.94595e-06,2,0.12035
0,0.214865,6.08108e-06,1,0.12018
0,0.214865,6.08108e-06,2,0.120627
0,0.214865,6.21622e-06,1,0.120315
0,0.214865,6.21622e-06,2,0.119681
0,0.214865,6.35135e-06,1,0.119977
0,0.214865,6.35135e-06,2,0.119331
0,0.214865,6.48649e-06,1,0.120661
0,0.214865,6.48649e-06,2,0.119866
0,0.214865,6.62162e-06,1,0.12135
0,0.214865,6.62162e-06,2,0.120308
0,0.214865,6.75676e-06,1,0.120667
0,0.214865,6.75676e-06,2,0.11915
0,0.214865,6.89189e-06,1,0.120895
0,0.214865,6.89189e-06,2,0.11956
0,0.214865,7.02703e-06,1,0.121562
0,0.214865,7.02703e-06,2,0.120578
0,0.214865,7.16216e-06,1,0.120864
0,0.214865,7.16216e-06,2,0.1195
0,0.214865,7.2973e-06,1,0.118316
0,0.214865,7.2973e-06,2,0.120682
0,0.214865,7.43243e-06,1,0.119597
0,0.214865,7.43243e-06,2,0.120929
0,0.214865,7.56757e-06,1,0.118748
0,0.214865,7.56757e-06,2,0.12068
0,0.214865,7.7027e-06,1,0.121678
0,0.214865,7.7027e-06,2,0.119188
0,0.214865,7.83784e-06,1,0.119401
0,0.214865,7.83784e-06,2,0.119936
0,0.214865,7.97297e-06,1,0.120796
0,0.214865,7.97297e-06,2,0.120879
0,0.214865,8.10811e-06,1,0.120128
0,0.214865,8.10811e-06,2,0.121117
0,0.214865,8.24324e-06,1,0.120416
0,0.214865,8.24324e-06,2,0.120357
0,0.214865,8.37838e-06,1,0.121363
0,0.214865,8.37838e-06,2,0.119801
0,0.214865,8.51351e-06,1,0.121883
0,0.214865,8.51351e-06,2,0.121494
0,0.214865,8.64865e-06,1,0.120431
0,0.214865,8.64865e-06,2,0.120477
0,0.214865,8.78378e-06,1,0.119998
0,0.214865,8.78378e-06,2,0.120301
0,0.214865,8.91892e-06,1,0.120651
0,0.214865,8.91892e-06,2,0.119219
0,0.214865,9.05405e-06,1,0.119349
0,0.214865,9.05405e-06,2,0.121784
0,0.214865,9.18919e-06,1,0.120355
0,0.214865,9.18919e-06,2,0.120008
0,0.214865,9.32432e-06,1,0.120382
0,0.214865,9.32432e-06,2,0.120185
0,0.214865,9.45946e-06,1,0.119426
0,0.214865,9.45946e-06,2,0.119254
0,0.214865,9.59459e-06,1,0.121632
0,0.214865,9.59459e-06,2,0.120668
0,0.214865,9.72973e-06,1,0.120514
0,0.214865,9.72973e-06,2,0.119348
0,0.214865,9.86486e-06,1,0.121299
0,0.214865,9.86486e-06,2,0.121342
0,0.214865,1e-05,1,0.120345
0,0.214865,1e-05,2,0.119655
0,0.214865,1.01351e-05,1,0.120944
0,0.214865,1.01351e-05,2,0.121403
0,0.214865,1.02703e-05,1,0.120572
0,0.214865,1.02703e-05,2,0.120416
0,0.214865,1.04054e-05,1,0.12094
0,0.214865,1.04054e-05,2,0.122018
0,0.214865,1.05405e-05,1,0.120453
0,0.214865,1.05405e-05,2,0.121165
0,0.214865,1.06757e-05,1,0.121226
0,0.214865,1.06757e-05,2,0.121033
0,0.214865,1.08108e-05,1,0.120337
0,0.214865,1.08108e-05,2,0.119838
0,0.214865,1.09459e-05,1,0.121734
0,0.214865,1.09459e-05,2,0.120372
0,0.214865,1.10811e-05,1,0.119983
0,0.214865,1.10811e-05,2,0.122275
0,0.214865,1.12162e-05,1,0.120357
0,0.214865,1.12162e-05,2,0.120785
0,0.214865,1.13514e-05,1,0.11915
0,0.214865,1.13514e-05,2,0.12035
0,0.214865,1.14865e-05,1,0.119578
0,0.214865,1.14865e-05,2,0.119802
0,0.214865,1.16216e-05,1,0.120394
0,0.214865,1.16216e-05,2,0.120168
0,0.214865,1.17568e-05,1,0.121238
0,0.214865,1.17568e-05,2,0.121423
0,0.214865,1.18919e-05,1,0.120294
0,0.214865,1.18919e-05,2,0.119914
0,0.214865,1.2027e-05,1,0.120464
0,0.214865,1.2027e-05,2,0.11999
0,0.214865,1.21622e-05,1,0.120548
0,0.214865,1.21622e-05,2,0.120676
0,0.214865,1.22973e-05,1,0.120443
0,0.214865,1.22973e-05,2,0.120274
0,0.214865,1.24324e-05,1,0.120279
0,0.214865,1.24324e-05,2,0.121587
0,0.214865,1.25676e-05,1,0.119694
0,0.214865,1.25676e-05,2,0.120365
0,0.214865,1.27027e-05,1,0.120876
0,0.214865,1.27027e-05,2,0.120874
0,0.214865,1.28378e-05,1,0.119894
0,0.214865,1.28378e-05,2,0.120237
0,0.214865,1.2973e-05,1,0.119586
0,0.214865,1.2973e-05,2,0.119974
0,0.214865,1.31081e-05,1,0.119578
0,0.214865,1.31081e-05,2,0.120265
0,0.214865,1.32432e-05,1,0.1218
0,0.214865,1.32432e-05,2,0.120003
0,0.214865,1.33784e-05,1,0.119858
0,0.214865,1.33784e-05,2,0.121176
0,0.214865,1.35135e-05,1,0.121136
0,0.214865,1.35135e-05,2,0.120635
0,0.214865,1.36486e-05,1,0.121171
0,0.214865,1.36486e-05,2,0.121319
0,0.214865,1.37838e-05,1,0.121276
0,0.214865,1.37838e-05,2,0.120406
0,0.214865,1.39189e-05,1,0.120462
0,0.214865,1.39189e-05,2,0.121396
0,0.214865,1.40541e-05,1,0.120239
0,0.214865,1.40541e-05,2,0.120093
0,0.214865,1.41892e-05,1,0.120922
0,0.214865,1.41892e-05,2,0.120725
0,0.214865,1.43243e-05,1,0.121566
0,0.214865,1.43243e-05,2,0.120253
0,0.214865,1.44595e-05,1,0.120527
0,0.214865,1.44595e-05,2,0.121415
0,0.214865,1.45946e-05,1,0.121334
0,0.214865,1.45946e-05,2,0.119497
0,0.214865,1.47297e-05,1,0.121143
0,0.214865,1.47297e-05,2,0.120465
0,0.214865,1.48649e-05,1,0.120613
0,0.214865,1.48649e-05,2,0.120446
0,0.214865,1.5e-05,1,0.122021
0,0.214865,1.5e-05,2,0.120963
0,0.217568,5e-06,1,0.119029
0,0.217568,5e-06,2,0.121025
0,0.217568,5.13514e-06,1,0.119184
0,0.217568,5.13514e-06,2,0.12015
0,0.217568,5.27027e-06,1,0.119994
0,0.217568,5.27027e-06,2,0.119653
0,0.217568,5.40541e-06,1,0.11932
0,0.217568,5.40541e-06,2,0.119698
0,0.217568,5.54054e-06,1,0.120561
0,0.217568,5.54054e-06,2,0.120796
0,0.217568,5.67568e-06,1,0.120215
0,0.217568,5.67568e-06,2,0.120696
0,0.217568,5.81081e-06,1,0.120253
0,0.217568,5.81081e-06,2,0.120355
0,0.217568,5.94595e-06,1,0.119845
0,0.217568,5.94595e-06,2,0.120376
0,0.217568,6.08108e-06,1,0.120492
0,0.217568,6.08108e-06,2,0.119564
0,0.217568,6.21622e-06,1,0.121806
0,0.217568,6.21622e-06,2,0.120926
0,0.217568,6.35135e-06,1,0.11978
0,0.217568,6.35135e-06,2,0.120182
0,0.217568,6.48649e-06,1,0.120517
0,0.217568,6.48649e-06,2,0.120027
0,0.217568,6.62162e-06,1,0.119944
0,0.217568,6.62162e-06,2,0.120635
0,0.217568,6.75676e-06,1,0.120582
0,0.217568,6.75676e-06,2,0.120018
0,0.217568,6.89189e-06,1,0.120958
0,0.217568,6.89189e-06,2,0.120647
0,0.217568,7.02703e-06,1,0.121326
0,0.217568,7.02703e-06,2,0.119755
0,0.217568,7.16216e-06,1,0.120714
0,0.217568,7.16216e-06,2,0.118628
0,0.217568,7.2973e-06,1,0.119805
0,0.217568,7.2973e-06,2,0.119183
0,0.217568,7.43243e-06,1,0.121284
0,0.217568,7.43243e-06,2,0.120393
0,0.217568,7.56757e-06,1,0.119566
0,0.217568,7.56757e-06,2,0.120159
0,0.217568,7.7027e-06,1,0.121236
0,0.217568,7.7027e-06,2,0.12015
0,0.217568,7.83784e-06,1,0.120866
0,0.217568,7.83784e-06,2,0.12124
0,0.217568,7.97297e-06,1,0.120443
0,0.217568,7.97297e-06,2,0.120226
0,0.217568,8.10811e-06,1,0.120816
0,0.217568,8.10811e-06,2,0.120818
0,0.217568,8.24324e-06,1,0.121566
0,0.217568,8.24324e-06,2,0.120455
0,0.217568,8.37838e-06,1,0.120175
0,0.217568,8.37838e-06,2,0.119935
0,0.217568,8.51351e-06,1,0.12017
0,0.217568,8.51351e-06,2,0.120039
0,0.217568,8.64865e-06,1,0.120449
0,0.217568,8.64865e-06,2,0.119489
0,0.217568,8.78378e-06,1,0.119935
0,0.217568,8.78378e-06,2,0.121484
0,0.217568,8.91892e-06,1,0.119121
0,0.217568,8.91892e-06,2,0.120782
0,0.217568,9.05405e-06,1,0.120339
0,0.217568,9.05405e-06,2,0.120534
0,0.217568,9.18919e-06,1,0.121123
0,0.217568,9.18919e-06,2,0.119998
0,0.217568,9.32432e-06,1,0.120772
0,0.217568,9.32432e-06,2,0.120221
0,0.217568,9.45946e-06,1,0.119207
0,0.217568,9.45946e-06,2,0.120147
0,0.217568,9.59459e-06,1,0.119863
0,0.217568,9.59459e-06,2,0.120331
0,0.217568,9.72973e-06,1,0.120421
0,0.217568,9.72973e-06,2,0.119572
0,0.217568,9.86486e-06,1,0.119176
0,0.217568,9.86486e-06,2,0.120318
0,0.217568,1e-05,1,0.119198
0,0.217568,1e-05,2,0.119472
0,0.217568,1.01351e-05,1,0.119289
0,0.217568,1.01351e-05,2,0.119695
0,0.217568,1.02703e-05,1,0.120654
0,0.217568,1.02703e-05,2,0.120326
0,0.217568,1.04054e-05,1,0.120426
0,0.217568,1.04054e-05,2,0.11952
0,0.217568,1.05405e-05,1,0.120071
0,0.217568,1.05405e-05,2,0.119393
0,0.217568,1.06757e-05,1,0.119789
0,0.217568,1.06757e-05,2,0.119881
0,0.217568,1.08108e-05,1,0.121239
0,0.217568,1.08108e-05,2,0.12124
0,0.217568,1.09459e-05,1,0.11905
0,0.217568,1.09459e-05,2,0.120364
0,0.217568,1.10811e-05,1,0.118732
0,0.217568,1.10811e-05,2,0.119186
0,0.217568,1.12162e-05,1,0.120307
0,0.217568,1.12162e-05,2,0.119853
0,0.217568,1.13514e-05,1,0.120184
0,0.217568,1.13514e-05,2,0.119803
0,0.217568,1.14865e-05,1,0.120647
0,0.217568,1.14865e-05,2,0.120959
0,0.217568,1.16216e-05,1,0.120314
0,0.217568,1.16216e-05,2,0.120151
0,0.217568,1.17568e-05,1,0.120798
0,0.217568,1.17568e-05,2,0.119768
0,0.217568,1.18919e-05,1,0.119952
0,0.217568,1.18919e-05,2,0.118854
0,0.217568,1.2027e-05,1,0.121326
0,0.217568,1.2027e-05,2,0.119591
0,0.217568,1.21622e-05,1,0.119658
0,0.217568,1.21622e-05,2,0.12016
0,0.217568,1.22973e-05,1,0.119303
0,0.217568,1.22973e-05,2,0.119528
0,0.217568,1.24324e-05,1,0.120199
0,0.217568,1.24324e-05,2,0.120144
0,0.217568,1.25676e-05,1,0.120161
0,0.217568,1.25676e-05,2,0.120827
0,0.217568,1.27027e-05,1,0.119883
0,0.217568,1.27027e-05,2,0.120614
0,0.217568,1.28378e-05,1,0.119874
0,0.217568,1.28378e-05,2,0.120119
0,0.217568,1.2973e-05,1,0.120137
0,0.217568,1.2973e-05,2,0.120808
0,0.217568,1.31081e-05,1,0.120397
0,0.217568,1.31081e-05,2,0.121212
0,0.217568,1.32432e-05,1,0.121032
0,0.217568,1.32432e-05,2,0.119322
0,0.217568,1.33784e-05,1,0.120942
0,0.217568,1.33784e-05,2,0.120447
0,0.217568,1.35135e-05,1,0.120172
0,0.217568,1.35135e-05,2,0.120292
0,0.217568,1.36486e-05,1,0.12201
0,0.217568,1.36486e-05,2,0.12154
0,0.217568,1.37838e-05,1,0.119256
0,0.217568,1.37838e-05,2,0.120053
0,0.217568,1.39189e-05,1,0.121449
0,0.217568,1.39189e-05,2,0.120784
0,0.217568,1.40541e-05,1,0.120138
0,0.217568,1.40541e-05,2,0.12
0,0.217568,1.41892e-05,1,0.120154
0,0.217568,1.41892e-05,2,0.119094
0,0.217568,1.43243e-05,1,0.121084
0,0.217568,1.43243e-05,2,0.119885
0,0.217568,1.44595e-05,1,0.121002
0,0.217568,1.44595e-05,2,0.121009
0,0.217568,1.45946e-05,1,0.118621
0,0.217568,1.45946e-05,2,0.120839
0,0.217568,1.47297e-05,1,0.121309
0,0.217568,1.47297e-05,2,0.121431
0,0.217568,1.48649e-05,1,0.120244
0,0.217568,1.48649e-05,2,0.119975
0,0.217568,1.5e-05,1,0.122084
0,0.217568,1.5e-05,2,0.121549
0,0.22027,5e-06,1,0.120117
0,0.22027,5e-06,2,0.119123
0,0.22027,5.13514e-06,1,0.120231
0,0.22027,5.13514e-06,2,0.121258
0,0.22027,5.27027e-06,1,0.119376
0,0.22027,5.27027e-06,2,0.120891
0,0.22027,5.40541e-06,1,0.11998
0,0.22027,5.40541e-06,2,0.119398
0,0.22027,5.54054e-06,1,0.120217
0,0.22027,5.54054e-06,2,0.119706
0,0.22027,5.67568e-06,1,0.119041
0,0.22027,5.67568e-06,2,0.119379
0,0.22027,5.81081e-06,1,0.120873
0,0.22027,5.81081e-06,2,0.119386
0,0.22027,5.94595e-06,1,0.120217
0,0.22027,5.94595e-06,2,0.121442
0,0.22027,6.08108e-06,1,0.119966
0,0.22027,6.08108e-06,2,0.121014
0,0.22027,6.21622e-06,1,0.11944
0,0.22027,6.21622e-06,2,0.119445
0,0.22027,6.35135e-06,1,0.119894
0,0.22027,6.35135e-06,2,0.12005
0,0.22027,6.48649e-06,1,0.119762
0,0.22027,6.48649e-06,2,0.1191
0,0.22027,6.62162e-06,1,0.11887
0,0.22027,6.62162e-06,2,0.121231
0,0.22027,6.75676e-06,1,0.120024
0,0.22027,6.75676e-06,2,0.119666
0,0.22027,6.89189e-06,1,0.121317
0,0.22027,6.89189e-06,2,0.11976
0,0.22027,7.02703e-06,1,0.119751
0,0.22027,7.02703e-06,2,0.120645
0,0.22027,7.16216e-06,1,0.121227
0,0.22027,7.16216e-06,2,0.118857
0,0.22027,7.2973e-06,1,0.120305
0,0.22027,7.2973e-06,2,0.119578
0,0.22027,7.43243e-06,1,0.120097
0,0.22027,7.43243e-06,2,0.121889
0,0.22027,7.56757e-06,1,0.119412
0,0.22027,7.56757e-06,2,0.118923
0,0.22027,7.7027e-06,1,0.119909
0,0.22027,7.7027e-06,2,0.121079
0,0.22027,7.83784e-06,1,0.121616
0,0.22027,7.83784e-06,2,0.120039
0,0.22027,7.97297e-06,1,0.120317
0,0.22027,7.97297e-06,2,0.119424
0,0.22027,8.10811e-06,1,0.120994
0,0.22027,8.10811e-06,2,0.121604
0,0.22027,8.24324e-06,1,0.120654
0,0.22027,8.24324e-06,2,0.119391
0,0.22027,8.37838e-06,1,0.119748
0,0.22027,8.37838e-06,2,0.120772
0,0.22027,8.51351e-06,1,0.120245
0,0.22027,8.51351e-06,2,0.120796
0,0.22027,8.64865e-06,1,0.119742
0,0.22027,8.64865e-06,2,0.118917
0,0.22027,8.78378e-06,1,0.119256
0,0.22027,8.78378e-06,2,0.118387
0,0.22027,8.91892e-06,1,0.119499
0,0.22027,8.91892e-06,2,0.119985
0,0.22027,9.05405e-06,1,0.120797
0,0.22027,9.05405e-06,2,0.119602
0,0.22027,9.18919e-06,1,0.119224
0,0.22027,9.18919e-06,2,0.120678
0,0.22027,9.32432e-06,1,0.119757
0,0.22027,9.32432e-06,2,0.119768
0,0.22027,9.45946e-06,1,0.121092
0,0.22027,9.45946e-06,2,0.120508
0,0.22027,9.59459e-06,1,0.120008
0,0.22027,9.59459e-06,2,0.11985
0,0.22027,9.72973e-06,1,0.12053
0,0.22027,9.72973e-06,2,0.119906
0,0.22027,9.86486e-06,1,0.119558
0,0.22027,9.86486e-06,2,0.119393
0,0.22027,1e-05,1,0.12114
0,0.22027,1e-05,2,0.120343
0,0.22027,1.01351e-05,1,0.11978
0,0.22027,1.01351e-05,2,0.120443
0,0.22027,1.02703e-05,1,0.119508
0,0.22027,1.02703e-05,2,0.119862
0,0.22027,1.04054e-05,1,0.121311
0,0.22027,1.04054e-05,2,0.120518
0,0.22027,1.05405e-05,1,0.119834
0,0.22027,1.05405e-05,2,0.119267
0,0.22027,1.06757e-05,1,0.119817
0,0.22027,1.06757e-05,2,0.119878
0,0.22027,1.08108e-05,1,0.120391
0,0.22027,1.08108e-05,2,0.120459
0,0.22027,1.09459e-05,1,0.119195
0,0.22027,1.09459e-05,2,0.120738
