omega,alpha,beta,action,Count
0,0.0554054,5.27027e-06,2,0.72242
0,0.0554054,5.27027e-06,3,0.0275274
0,0.0554054,5.27027e-06,4,0.124473
0,0.0554054,5.40541e-06,1,0.138175
0,0.0554054,5.40541e-06,2,0.703513
0,0.0554054,5.40541e-06,3,0.0229336
0,0.0554054,5.40541e-06,4,0.135379
0,0.0554054,5.54054e-06,1,0.142391
0,0.0554054,5.54054e-06,2,0.69193
0,0.0554054,5.54054e-06,3,0.0209771
0,0.0554054,5.54054e-06,4,0.144702
0,0.0554054,5.67568e-06,1,0.134918
0,0.0554054,5.67568e-06,2,0.715427
0,0.0554054,5.67568e-06,3,0.0172196
0,0.0554054,5.67568e-06,4,0.132436
0,0.0554054,5.81081e-06,1,0.10636
0,0.0554054,5.81081e-06,2,0.760668
0,0.0554054,5.81081e-06,3,0.0230033
0,0.0554054,5.81081e-06,4,0.109968
0,0.0554054,5.94595e-06,1,0.132858
0,0.0554054,5.94595e-06,2,0.719131
0,0.0554054,5.94595e-06,3,0.0151666
0,0.0554054,5.94595e-06,4,0.132844
0,0.0554054,6.08108e-06,1,0.151036
0,0.0554054,6.08108e-06,2,0.669995
0,0.0554054,6.08108e-06,3,0.0301744
0,0.0554054,6.08108e-06,4,0.148794
0,0.0554054,6.21622e-06,1,0.129673
0,0.0554054,6.21622e-06,2,0.730757
0,0.0554054,6.21622e-06,3,0.0114142
0,0.0554054,6.21622e-06,4,0.128156
0,0.0554054,6.35135e-06,1,0.145902
0,0.0554054,6.35135e-06,2,0.677541
0,0.0554054,6.35135e-06,3,0.0315524
0,0.0554054,6.35135e-06,4,0.145004
0,0.0554054,6.48649e-06,1,0.131532
0,0.0554054,6.48649e-06,2,0.730315
0,0.0554054,6.48649e-06,3,0.0066056
0,0.0554054,6.48649e-06,4,0.131547
0,0.0554054,6.62162e-06,1,0.102837
0,0.0554054,6.62162e-06,2,0.764304
0,0.0554054,6.62162e-06,3,0.0310276
0,0.0554054,6.62162e-06,4,0.101831
0,0.0554054,6.75676e-06,1,0.131851
0,0.0554054,6.75676e-06,2,0.718306
0,0.0554054,6.75676e-06,3,0.0179799
0,0.0554054,6.75676e-06,4,0.131863
0,0.0554054,6.89189e-06,1,0.110235
0,0.0554054,6.89189e-06,2,0.760972
0,0.0554054,6.89189e-06,3,0.0185336
0,0.0554054,6.89189e-06,4,0.11026
0,0.0554054,7.02703e-06,1,0.131371
0,0.0554054,7.02703e-06,2,0.717158
0,0.0554054,7.02703e-06,3,0.0180615
0,0.0554054,7.02703e-06,4,0.13341
0,0.0554054,7.16216e-06,1,0.106797
0,0.0554054,7.16216e-06,2,0.774559
0,0.0554054,7.16216e-06,3,0.0218615
0,0.0554054,7.16216e-06,4,0.0967816
0,0.0554054,7.2973e-06,1,0.106913
0,0.0554054,7.2973e-06,2,0.760092
0,0.0554054,7.2973e-06,3,0.0301163
0,0.0554054,7.2973e-06,4,0.102878
0,0.0554054,7.43243e-06,1,0.11508
0,0.0554054,7.43243e-06,2,0.743535
0,0.0554054,7.43243e-06,3,0.0276093
0,0.0554054,7.43243e-06,4,0.113775
0,0.0554054,7.56757e-06,1,0.107497
0,0.0554054,7.56757e-06,2,0.760308
0,0.0554054,7.56757e-06,3,0.0246679
0,0.0554054,7.56757e-06,4,0.107526
0,0.0554054,7.7027e-06,1,0.130383
0,0.0554054,7.7027e-06,2,0.714108
0,0.0554054,7.7027e-06,3,0.0238498
0,0.0554054,7.7027e-06,4,0.131659
0,0.0554054,7.83784e-06,1,0.104576
0,0.0554054,7.83784e-06,2,0.777861
0,0.0554054,7.83784e-06,3,0.0159313
0,0.0554054,7.83784e-06,4,0.101632
0,0.0554054,7.97297e-06,1,0.0743997
0,0.0554054,7.97297e-06,2,0.83337
0,0.0554054,7.97297e-06,3,0.0170727
0,0.0554054,7.97297e-06,4,0.0751581
0,0.0554054,8.10811e-06,1,0.136917
0,0.0554054,8.10811e-06,2,0.71442
0,0.0554054,8.10811e-06,3,0.0117405
0,0.0554054,8.10811e-06,4,0.136923
0,0.0554054,8.24324e-06,1,0.0976895
0,0.0554054,8.24324e-06,2,0.783226
0,0.0554054,8.24324e-06,3,0.0208914
0,0.0554054,8.24324e-06,4,0.098193
0,0.0554054,8.37838e-06,1,0.102332
0,0.0554054,8.37838e-06,2,0.780637
0,0.0554054,8.37838e-06,3,0.0131433
0,0.0554054,8.37838e-06,4,0.103887
0,0.0554054,8.51351e-06,1,0.103642
0,0.0554054,8.51351e-06,2,0.775596
0,0.0554054,8.51351e-06,3,0.0170717
0,0.0554054,8.51351e-06,4,0.10369
0,0.0554054,8.64865e-06,1,0.093392
0,0.0554054,8.64865e-06,2,0.788596
0,0.0554054,8.64865e-06,3,0.0245903
0,0.0554054,8.64865e-06,4,0.0934218
0,0.0554054,8.78378e-06,1,0.116327
0,0.0554054,8.78378e-06,2,0.754828
0,0.0554054,8.78378e-06,3,0.0126283
0,0.0554054,8.78378e-06,4,0.116217
0,0.0554054,8.91892e-06,1,0.12351
0,0.0554054,8.91892e-06,2,0.734973
0,0.0554054,8.91892e-06,3,0.0181974
0,0.0554054,8.91892e-06,4,0.123319
0,0.0554054,9.05405e-06,1,0.0980846
0,0.0554054,9.05405e-06,2,0.77122
0,0.0554054,9.05405e-06,3,0.0326458
0,0.0554054,9.05405e-06,4,0.0980497
0,0.0554054,9.18919e-06,1,0.0788513
0,0.0554054,9.18919e-06,2,0.812104
0,0.0554054,9.18919e-06,3,0.0301635
0,0.0554054,9.18919e-06,4,0.0788809
0,0.0554054,9.32432e-06,1,0.0778228
0,0.0554054,9.32432e-06,2,0.835714
0,0.0554054,9.32432e-06,3,0.0086212
0,0.0554054,9.32432e-06,4,0.0778424
0,0.0554054,9.45946e-06,1,0.0985639
0,0.0554054,9.45946e-06,2,0.784099
0,0.0554054,9.45946e-06,3,0.0187414
0,0.0554054,9.45946e-06,4,0.098596
0,0.0554054,9.59459e-06,1,0.104846
0,0.0554054,9.59459e-06,2,0.767285
0,0.0554054,9.59459e-06,3,0.023111
0,0.0554054,9.59459e-06,4,0.104758
0,0.0554054,9.72973e-06,1,0.0823674
0,0.0554054,9.72973e-06,2,0.806555
0,0.0554054,9.72973e-06,3,0.0286805
0,0.0554054,9.72973e-06,4,0.0823972
0,0.0554054,9.86486e-06,1,0.102419
0,0.0554054,9.86486e-06,2,0.780976
0,0.0554054,9.86486e-06,3,0.0158464
0,0.0554054,9.86486e-06,4,0.100759
0,0.0554054,1e-05,1,0.0984272
0,0.0554054,1e-05,2,0.792307
0,0.0554054,1e-05,3,0.0118524
0,0.0554054,1e-05,4,0.0974137
0,0.0554054,1.01351e-05,1,0.100219
0,0.0554054,1.01351e-05,2,0.787888
0,0.0554054,1.01351e-05,3,0.0131391
0,0.0554054,1.01351e-05,4,0.0987535
0,0.0554054,1.02703e-05,1,0.0866054
0,0.0554054,1.02703e-05,2,0.800684
0,0.0554054,1.02703e-05,3,0.0261264
0,0.0554054,1.02703e-05,4,0.0865842
0,0.0554054,1.04054e-05,1,0.0775062
0,0.0554054,1.04054e-05,2,0.818552
0,0.0554054,1.04054e-05,3,0.0264898
0,0.0554054,1.04054e-05,4,0.0774518
0,0.0554054,1.05405e-05,1,0.114924
0,0.0554054,1.05405e-05,2,0.758279
0,0.0554054,1.05405e-05,3,0.0138245
0,0.0554054,1.05405e-05,4,0.112972
0,0.0554054,1.06757e-05,1,0.100972
0,0.0554054,1.06757e-05,2,0.758324
0,0.0554054,1.06757e-05,3,0.0397203
0,0.0554054,1.06757e-05,4,0.100984
0,0.0554054,1.08108e-05,1,0.107179
0,0.0554054,1.08108e-05,2,0.75622
0,0.0554054,1.08108e-05,3,0.0293741
0,0.0554054,1.08108e-05,4,0.107227
0,0.0554054,1.09459e-05,1,0.0937795
0,0.0554054,1.09459e-05,2,0.800315
0,0.0554054,1.09459e-05,3,0.0120825
0,0.0554054,1.09459e-05,4,0.0938233
0,0.0554054,1.10811e-05,1,0.0873734
0,0.0554054,1.10811e-05,2,0.819327
0,0.0554054,1.10811e-05,3,0.0059276
0,0.0554054,1.10811e-05,4,0.0873724
0,0.0554054,1.12162e-05,1,0.0804216
0,0.0554054,1.12162e-05,2,0.818976
0,0.0554054,1.12162e-05,3,0.0202491
0,0.0554054,1.12162e-05,4,0.0803534
0,0.0554054,1.13514e-05,1,0.0913644
0,0.0554054,1.13514e-05,2,0.807609
0,0.0554054,1.13514e-05,3,0.0095454
0,0.0554054,1.13514e-05,4,0.0914812
0,0.0554054,1.14865e-05,1,0.0659791
0,0.0554054,1.14865e-05,2,0.850422
0,0.0554054,1.14865e-05,3,0.01765
0,0.0554054,1.14865e-05,4,0.0659494
0,0.0554054,1.16216e-05,1,0.0653581
0,0.0554054,1.16216e-05,2,0.858852
0,0.0554054,1.16216e-05,3,0.0105188
0,0.0554054,1.16216e-05,4,0.065271
0,0.0554054,1.17568e-05,1,0.104572
0,0.0554054,1.17568e-05,2,0.777195
0,0.0554054,1.17568e-05,3,0.0131901
0,0.0554054,1.17568e-05,4,0.105043
0,0.0554054,1.18919e-05,1,0.0694381
0,0.0554054,1.18919e-05,2,0.847717
0,0.0554054,1.18919e-05,3,0.0134406
0,0.0554054,1.18919e-05,4,0.0694047
0,0.0554054,1.2027e-05,1,0.0954374
0,0.0554054,1.2027e-05,2,0.789237
0,0.0554054,1.2027e-05,3,0.0199451
0,0.0554054,1.2027e-05,4,0.0953805
0,0.0554054,1.21622e-05,1,0.0578027
0,0.0554054,1.21622e-05,2,0.860689
0,0.0554054,1.21622e-05,3,0.0236869
0,0.0554054,1.21622e-05,4,0.0578212
0,0.0554054,1.22973e-05,1,0.073647
0,0.0554054,1.22973e-05,2,0.835784
0,0.0554054,1.22973e-05,3,0.0169925
0,0.0554054,1.22973e-05,4,0.0735766
0,0.0554054,1.24324e-05,1,0.0744733
0,0.0554054,1.24324e-05,2,0.834491
0,0.0554054,1.24324e-05,3,0.0164555
0,0.0554054,1.24324e-05,4,0.0745797
0,0.0554054,1.25676e-05,1,0.0781751
0,0.0554054,1.25676e-05,2,0.834786
0,0.0554054,1.25676e-05,3,0.0074112
0,0.0554054,1.25676e-05,4,0.0796281
0,0.0554054,1.27027e-05,1,0.074442
0,0.0554054,1.27027e-05,2,0.831787
0,0.0554054,1.27027e-05,3,0.0192623
0,0.0554054,1.27027e-05,4,0.0745091
0,0.0554054,1.28378e-05,1,0.0918351
0,0.0554054,1.28378e-05,2,0.810789
0,0.0554054,1.28378e-05,3,0.006899
0,0.0554054,1.28378e-05,4,0.0904773
0,0.0554054,1.2973e-05,1,0.0831288
0,0.0554054,1.2973e-05,2,0.809649
0,0.0554054,1.2973e-05,3,0.0230441
0,0.0554054,1.2973e-05,4,0.0841786
0,0.0554054,1.31081e-05,1,0.0815103
0,0.0554054,1.31081e-05,2,0.82456
0,0.0554054,1.31081e-05,3,0.0124411
0,0.0554054,1.31081e-05,4,0.0814887
0,0.0554054,1.32432e-05,1,0.0801152
0,0.0554054,1.32432e-05,2,0.822436
0,0.0554054,1.32432e-05,3,0.0173379
0,0.0554054,1.32432e-05,4,0.0801109
0,0.0554054,1.33784e-05,1,0.108639
0,0.0554054,1.33784e-05,2,0.769301
0,0.0554054,1.33784e-05,3,0.0122753
0,0.0554054,1.33784e-05,4,0.109785
0,0.0554054,1.35135e-05,1,0.0956609
0,0.0554054,1.35135e-05,2,0.778768
0,0.0554054,1.35135e-05,3,0.0301033
0,0.0554054,1.35135e-05,4,0.0954677
0,0.0554054,1.36486e-05,1,0.0973494
0,0.0554054,1.36486e-05,2,0.795287
0,0.0554054,1.36486e-05,3,0.0099297
0,0.0554054,1.36486e-05,4,0.0974338
0,0.0554054,1.37838e-05,1,0.0748983
0,0.0554054,1.37838e-05,2,0.81932
0,0.0554054,1.37838e-05,3,0.0309636
0,0.0554054,1.37838e-05,4,0.0748182
0,0.0554054,1.39189e-05,1,0.0677657
0,0.0554054,1.39189e-05,2,0.851008
0,0.0554054,1.39189e-05,3,0.0136864
0,0.0554054,1.39189e-05,4,0.0675403
0,0.0554054,1.40541e-05,1,0.0921101
0,0.0554054,1.40541e-05,2,0.792524
0,0.0554054,1.40541e-05,3,0.0230148
0,0.0554054,1.40541e-05,4,0.0923508
0,0.0554054,1.41892e-05,1,0.0822741
0,0.0554054,1.41892e-05,2,0.823762
0,0.0554054,1.41892e-05,3,0.0114942
0,0.0554054,1.41892e-05,4,0.0824701
0,0.0554054,1.43243e-05,1,0.0728144
0,0.0554054,1.43243e-05,2,0.8373
0,0.0554054,1.43243e-05,3,0.0170929
0,0.0554054,1.43243e-05,4,0.0727924
0,0.0554054,1.44595e-05,1,0.0501939
0,0.0554054,1.44595e-05,2,0.852871
0,0.0554054,1.44595e-05,3,0.0469634
0,0.0554054,1.44595e-05,4,0.0499721
0,0.0554054,1.45946e-05,1,0.106865
0,0.0554054,1.45946e-05,2,0.762753
0,0.0554054,1.45946e-05,3,0.0236039
0,0.0554054,1.45946e-05,4,0.106778
0,0.0554054,1.47297e-05,1,0.0951829
0,0.0554054,1.47297e-05,2,0.791037
0,0.0554054,1.47297e-05,3,0.0184827
0,0.0554054,1.47297e-05,4,0.0952974
0,0.0554054,1.48649e-05,1,0.100085
0,0.0554054,1.48649e-05,2,0.789019
0,0.0554054,1.48649e-05,3,0.0110372
0,0.0554054,1.48649e-05,4,0.0998587
0,0.0554054,1.5e-05,1,0.110492
0,0.0554054,1.5e-05,2,0.750437
0,0.0554054,1.5e-05,3,0.0293842
0,0.0554054,1.5e-05,4,0.109688
0,0.0581081,5e-06,1,0.12292
0,0.0581081,5e-06,2,0.734413
0,0.0581081,5e-06,3,0.0183218
0,0.0581081,5e-06,4,0.124346
0,0.0581081,5.13514e-06,1,0.163926
0,0.0581081,5.13514e-06,2,0.640383
0,0.0581081,5.13514e-06,3,0.0311975
0,0.0581081,5.13514e-06,4,0.164494
0,0.0581081,5.27027e-06,1,0.130046
0,0.0581081,5.27027e-06,2,0.70229
0,0.0581081,5.27027e-06,3,0.0351732
0,0.0581081,5.27027e-06,4,0.132491
0,0.0581081,5.40541e-06,1,0.120219
0,0.0581081,5.40541e-06,2,0.742124
0,0.0581081,5.40541e-06,3,0.0212892
0,0.0581081,5.40541e-06,4,0.116368
0,0.0581081,5.54054e-06,1,0.161917
0,0.0581081,5.54054e-06,2,0.645024
0,0.0581081,5.54054e-06,3,0.0311405
0,0.0581081,5.54054e-06,4,0.161918
0,0.0581081,5.67568e-06,1,0.146908
0,0.0581081,5.67568e-06,2,0.690549
0,0.0581081,5.67568e-06,3,0.0177996
0,0.0581081,5.67568e-06,4,0.144744
0,0.0581081,5.81081e-06,1,0.130036
0,0.0581081,5.81081e-06,2,0.713068
0,0.0581081,5.81081e-06,3,0.0256169
0,0.0581081,5.81081e-06,4,0.131279
0,0.0581081,5.94595e-06,1,0.104974
0,0.0581081,5.94595e-06,2,0.767311
0,0.0581081,5.94595e-06,3,0.0196203
0,0.0581081,5.94595e-06,4,0.108094
0,0.0581081,6.08108e-06,1,0.0846607
0,0.0581081,6.08108e-06,2,0.803078
0,0.0581081,6.08108e-06,3,0.0233007
0,0.0581081,6.08108e-06,4,0.0889604
0,0.0581081,6.21622e-06,1,0.146754
0,0.0581081,6.21622e-06,2,0.676219
0,0.0581081,6.21622e-06,3,0.0276118
0,0.0581081,6.21622e-06,4,0.149415
0,0.0581081,6.35135e-06,1,0.115982
0,0.0581081,6.35135e-06,2,0.7365
0,0.0581081,6.35135e-06,3,0.0315493
0,0.0581081,6.35135e-06,4,0.115969
0,0.0581081,6.48649e-06,1,0.144041
0,0.0581081,6.48649e-06,2,0.691945
0,0.0581081,6.48649e-06,3,0.0216204
0,0.0581081,6.48649e-06,4,0.142393
0,0.0581081,6.62162e-06,1,0.125067
0,0.0581081,6.62162e-06,2,0.739573
0,0.0581081,6.62162e-06,3,0.0128054
0,0.0581081,6.62162e-06,4,0.122554
0,0.0581081,6.75676e-06,1,0.130553
0,0.0581081,6.75676e-06,2,0.712329
0,0.0581081,6.75676e-06,3,0.0249063
0,0.0581081,6.75676e-06,4,0.132212
0,0.0581081,6.89189e-06,1,0.133269
0,0.0581081,6.89189e-06,2,0.720472
0,0.0581081,6.89189e-06,3,0.0144172
0,0.0581081,6.89189e-06,4,0.131842
0,0.0581081,7.02703e-06,1,0.103948
0,0.0581081,7.02703e-06,2,0.772224
0,0.0581081,7.02703e-06,3,0.0182119
0,0.0581081,7.02703e-06,4,0.105616
0,0.0581081,7.16216e-06,1,0.106069
0,0.0581081,7.16216e-06,2,0.767284
0,0.0581081,7.16216e-06,3,0.0222679
0,0.0581081,7.16216e-06,4,0.104379
0,0.0581081,7.2973e-06,1,0.130556
0,0.0581081,7.2973e-06,2,0.71679
0,0.0581081,7.2973e-06,3,0.0204318
0,0.0581081,7.2973e-06,4,0.132222
0,0.0581081,7.43243e-06,1,0.115117
0,0.0581081,7.43243e-06,2,0.751573
0,0.0581081,7.43243e-06,3,0.019311
0,0.0581081,7.43243e-06,4,0.113999
0,0.0581081,7.56757e-06,1,0.0833129
0,0.0581081,7.56757e-06,2,0.820173
0,0.0581081,7.56757e-06,3,0.0143132
0,0.0581081,7.56757e-06,4,0.0822012
0,0.0581081,7.7027e-06,1,0.116249
0,0.0581081,7.7027e-06,2,0.76572
0,0.0581081,7.7027e-06,3,0.0017806
0,0.0581081,7.7027e-06,4,0.11625
0,0.0581081,7.83784e-06,1,0.112428
0,0.0581081,7.83784e-06,2,0.760739
0,0.0581081,7.83784e-06,3,0.0144135
0,0.0581081,7.83784e-06,4,0.11242
0,0.0581081,7.97297e-06,1,0.122598
0,0.0581081,7.97297e-06,2,0.73521
0,0.0581081,7.97297e-06,3,0.019593
0,0.0581081,7.97297e-06,4,0.1226
0,0.0581081,8.10811e-06,1,0.0878878
0,0.0581081,8.10811e-06,2,0.797188
0,0.0581081,8.10811e-06,3,0.0270513
0,0.0581081,8.10811e-06,4,0.0878731
0,0.0581081,8.24324e-06,1,0.101945
0,0.0581081,8.24324e-06,2,0.775773
0,0.0581081,8.24324e-06,3,0.0203187
0,0.0581081,8.24324e-06,4,0.101963
0,0.0581081,8.37838e-06,1,0.105584
0,0.0581081,8.37838e-06,2,0.76743
0,0.0581081,8.37838e-06,3,0.0214156
0,0.0581081,8.37838e-06,4,0.10557
0,0.0581081,8.51351e-06,1,0.111927
0,0.0581081,8.51351e-06,2,0.759724
0,0.0581081,8.51351e-06,3,0.0176763
0,0.0581081,8.51351e-06,4,0.110672
0,0.0581081,8.64865e-06,1,0.0772092
0,0.0581081,8.64865e-06,2,0.82703
0,0.0581081,8.64865e-06,3,0.0160311
0,0.0581081,8.64865e-06,4,0.0797294
0,0.0581081,8.78378e-06,1,0.105341
0,0.0581081,8.78378e-06,2,0.773802
0,0.0581081,8.78378e-06,3,0.015446
0,0.0581081,8.78378e-06,4,0.10541
0,0.0581081,8.91892e-06,1,0.0784363
0,0.0581081,8.91892e-06,2,0.818771
0,0.0581081,8.91892e-06,3,0.0243221
0,0.0581081,8.91892e-06,4,0.078471
0,0.0581081,9.05405e-06,1,0.102631
0,0.0581081,9.05405e-06,2,0.774903
0,0.0581081,9.05405e-06,3,0.0198413
0,0.0581081,9.05405e-06,4,0.102624
0,0.0581081,9.18919e-06,1,0.0941608
0,0.0581081,9.18919e-06,2,0.796367
0,0.0581081,9.18919e-06,3,0.0153358
0,0.0581081,9.18919e-06,4,0.0941368
0,0.0581081,9.32432e-06,1,0.100217
0,0.0581081,9.32432e-06,2,0.774321
0,0.0581081,9.32432e-06,3,0.0252188
0,0.0581081,9.32432e-06,4,0.100244
0,0.0581081,9.45946e-06,1,0.0935177
0,0.0581081,9.45946e-06,2,0.793275
0,0.0581081,9.45946e-06,3,0.0196714
0,0.0581081,9.45946e-06,4,0.0935363
0,0.0581081,9.59459e-06,1,0.0873134
0,0.0581081,9.59459e-06,2,0.813572
0,0.0581081,9.59459e-06,3,0.0118116
0,0.0581081,9.59459e-06,4,0.0873027
0,0.0581081,9.72973e-06,1,0.111453
0,0.0581081,9.72973e-06,2,0.757452
0,0.0581081,9.72973e-06,3,0.0196595
0,0.0581081,9.72973e-06,4,0.111435
0,0.0581081,9.86486e-06,1,0.107043
0,0.0581081,9.86486e-06,2,0.782016
0,0.0581081,9.86486e-06,3,0.0059931
0,0.0581081,9.86486e-06,4,0.104947
0,0.0581081,1e-05,1,0.0785926
0,0.0581081,1e-05,2,0.819922
0,0.0581081,1e-05,3,0.0228711
0,0.0581081,1e-05,4,0.0786141
0,0.0581081,1.01351e-05,1,0.114973
0,0.0581081,1.01351e-05,2,0.744289
0,0.0581081,1.01351e-05,3,0.025749
0,0.0581081,1.01351e-05,4,0.114988
0,0.0581081,1.02703e-05,1,0.10544
0,0.0581081,1.02703e-05,2,0.779938
0,0.0581081,1.02703e-05,3,0.0091307
0,0.0581081,1.02703e-05,4,0.105492
0,0.0581081,1.04054e-05,1,0.104033
0,0.0581081,1.04054e-05,2,0.765337
0,0.0581081,1.04054e-05,3,0.026496
0,0.0581081,1.04054e-05,4,0.104134
0,0.0581081,1.05405e-05,1,0.0925291
0,0.0581081,1.05405e-05,2,0.802876
0,0.0581081,1.05405e-05,3,0.0121373
0,0.0581081,1.05405e-05,4,0.0924577
0,0.0581081,1.06757e-05,1,0.0972336
0,0.0581081,1.06757e-05,2,0.794688
0,0.0581081,1.06757e-05,3,0.0107398
0,0.0581081,1.06757e-05,4,0.0973384
0,0.0581081,1.08108e-05,1,0.0768439
0,0.0581081,1.08108e-05,2,0.841525
0,0.0581081,1.08108e-05,3,0.0047108
0,0.0581081,1.08108e-05,4,0.0769205
0,0.0581081,1.09459e-05,1,0.0887288
0,0.0581081,1.09459e-05,2,0.798059
0,0.0581081,1.09459e-05,3,0.0245658
0,0.0581081,1.09459e-05,4,0.0886463
0,0.0581081,1.10811e-05,1,0.0950619
0,0.0581081,1.10811e-05,2,0.7858
0,0.0581081,1.10811e-05,3,0.0241142
0,0.0581081,1.10811e-05,4,0.0950244
0,0.0581081,1.12162e-05,1,0.108399
0,0.0581081,1.12162e-05,2,0.770045
0,0.0581081,1.12162e-05,3,0.0119802
0,0.0581081,1.12162e-05,4,0.109575
0,0.0581081,1.13514e-05,1,0.0852049
0,0.0581081,1.13514e-05,2,0.806304
0,0.0581081,1.13514e-05,3,0.0232381
0,0.0581081,1.13514e-05,4,0.0852531
0,0.0581081,1.14865e-05,1,0.0802609
0,0.0581081,1.14865e-05,2,0.816488
0,0.0581081,1.14865e-05,3,0.0229976
0,0.0581081,1.14865e-05,4,0.080253
0,0.0581081,1.16216e-05,1,0.102997
0,0.0581081,1.16216e-05,2,0.762928
0,0.0581081,1.16216e-05,3,0.0310187
0,0.0581081,1.16216e-05,4,0.103057
0,0.0581081,1.17568e-05,1,0.0925848
0,0.0581081,1.17568e-05,2,0.801462
0,0.0581081,1.17568e-05,3,0.0133719
0,0.0581081,1.17568e-05,4,0.0925812
0,0.0581081,1.18919e-05,1,0.060658
0,0.0581081,1.18919e-05,2,0.865959
0,0.0581081,1.18919e-05,3,0.012746
0,0.0581081,1.18919e-05,4,0.0606371
0,0.0581081,1.2027e-05,1,0.129033
0,0.0581081,1.2027e-05,2,0.731089
0,0.0581081,1.2027e-05,3,0.0108711
0,0.0581081,1.2027e-05,4,0.129006
0,0.0581081,1.21622e-05,1,0.100378
0,0.0581081,1.21622e-05,2,0.786649
0,0.0581081,1.21622e-05,3,0.0125842
0,0.0581081,1.21622e-05,4,0.100389
0,0.0581081,1.22973e-05,1,0.095902
0,0.0581081,1.22973e-05,2,0.797264
0,0.0581081,1.22973e-05,3,0.0134603
0,0.0581081,1.22973e-05,4,0.0933734
0,0.0581081,1.24324e-05,1,0.0949065
0,0.0581081,1.24324e-05,2,0.798157
0,0.0581081,1.24324e-05,3,0.0120641
0,0.0581081,1.24324e-05,4,0.094872
0,0.0581081,1.25676e-05,1,0.0722633
0,0.0581081,1.25676e-05,2,0.840563
0,0.0581081,1.25676e-05,3,0.0148181
0,0.0581081,1.25676e-05,4,0.0723552
0,0.0581081,1.27027e-05,1,0.0938356
0,0.0581081,1.27027e-05,2,0.799306
0,0.0581081,1.27027e-05,3,0.0130842
0,0.0581081,1.27027e-05,4,0.0937745
0,0.0581081,1.28378e-05,1,0.102259
0,0.0581081,1.28378e-05,2,0.777362
0,0.0581081,1.28378e-05,3,0.018098
0,0.0581081,1.28378e-05,4,0.102281
0,0.0581081,1.2973e-05,1,0.0888655
0,0.0581081,1.2973e-05,2,0.817275
0,0.0581081,1.2973e-05,3,0.0052367
0,0.0581081,1.2973e-05,4,0.0886227
0,0.0581081,1.31081e-05,1,0.0697297
0,0.0581081,1.31081e-05,2,0.833798
0,0.0581081,1.31081e-05,3,0.0269026
0,0.0581081,1.31081e-05,4,0.0695698
0,0.0581081,1.32432e-05,1,0.0819749
0,0.0581081,1.32432e-05,2,0.827867
0,0.0581081,1.32432e-05,3,0.0069423
0,0.0581081,1.32432e-05,4,0.0832162
0,0.0581081,1.33784e-05,1,0.112071
0,0.0581081,1.33784e-05,2,0.752571
0,0.0581081,1.33784e-05,3,0.0233377
0,0.0581081,1.33784e-05,4,0.11202
0,0.0581081,1.35135e-05,1,0.0658813
0,0.0581081,1.35135e-05,2,0.84134
0,0.0581081,1.35135e-05,3,0.0268669
0,0.0581081,1.35135e-05,4,0.0659116
0,0.0581081,1.36486e-05,1,0.107758
0,0.0581081,1.36486e-05,2,0.752988
0,0.0581081,1.36486e-05,3,0.03033
0,0.0581081,1.36486e-05,4,0.108924
0,0.0581081,1.37838e-05,1,0.0997297
0,0.0581081,1.37838e-05,2,0.780932
0,0.0581081,1.37838e-05,3,0.0196347
0,0.0581081,1.37838e-05,4,0.0997033
0,0.0581081,1.39189e-05,1,0.0744669
0,0.0581081,1.39189e-05,2,0.84303
0,0.0581081,1.39189e-05,3,0.0081968
0,0.0581081,1.39189e-05,4,0.0743065
0,0.0581081,1.40541e-05,1,0.0890052
0,0.0581081,1.40541e-05,2,0.806349
0,0.0581081,1.40541e-05,3,0.0158611
0,0.0581081,1.40541e-05,4,0.0887849
0,0.0581081,1.41892e-05,1,0.0915876
0,0.0581081,1.41892e-05,2,0.814013
0,0.0581081,1.41892e-05,3,0.0028629
0,0.0581081,1.41892e-05,4,0.0915368
0,0.0581081,1.43243e-05,1,0.0718077
0,0.0581081,1.43243e-05,2,0.831958
0,0.0581081,1.43243e-05,3,0.0244733
0,0.0581081,1.43243e-05,4,0.071761
0,0.0581081,1.44595e-05,1,0.0976609
0,0.0581081,1.44595e-05,2,0.800781
0,0.0581081,1.44595e-05,3,0.0038749
0,0.0581081,1.44595e-05,4,0.0976833
0,0.0581081,1.45946e-05,1,0.100558
0,0.0581081,1.45946e-05,2,0.779508
0,0.0581081,1.45946e-05,3,0.019189
0,0.0581081,1.45946e-05,4,0.100745
0,0.0581081,1.47297e-05,1,0.0792593
0,0.0581081,1.47297e-05,2,0.832908
0,0.0581081,1.47297e-05,3,0.0089568
0,0.0581081,1.47297e-05,4,0.0788757
0,0.0581081,1.48649e-05,1,0.089529
0,0.0581081,1.48649e-05,2,0.810364
0,0.0581081,1.48649e-05,3,0.0106571
0,0.0581081,1.48649e-05,4,0.0894501
0,0.0581081,1.5e-05,1,0.092618
0,0.0581081,1.5e-05,2,0.79836
0,0.0581081,1.5e-05,3,0.0164367
0,0.0581081,1.5e-05,4,0.0925853
0,0.0608108,5e-06,1,0.136542
0,0.0608108,5e-06,2,0.698461
0,0.0608108,5e-06,3,0.0223275
0,0.0608108,5e-06,4,0.142669
0,0.0608108,5.13514e-06,1,0.124449
0,0.0608108,5.13514e-06,2,0.729242
0,0.0608108,5.13514e-06,3,0.0264051
