omega,alpha,beta,t
0,0.201351,1.40541e-05,976317
0,0.201351,1.41892e-05,1.00311e+06
0,0.201351,1.43243e-05,1.00227e+06
0,0.201351,1.44595e-05,969340
0,0.201351,1.45946e-05,981689
0,0.201351,1.47297e-05,969854
0,0.201351,1.48649e-05,972884
0,0.201351,1.5e-05,972113
0,0.204054,5e-06,2.29671e+06
0,0.204054,5.13514e-06,2.26338e+06
0,0.204054,5.27027e-06,2.15924e+06
0,0.204054,5.40541e-06,2.16023e+06
0,0.204054,5.54054e-06,2.09946e+06
0,0.204054,5.67568e-06,2.05782e+06
0,0.204054,5.81081e-06,2.01784e+06
0,0.204054,5.94595e-06,1.9769e+06
0,0.204054,6.08108e-06,1.92067e+06
0,0.204054,6.21622e-06,1.88035e+06
0,0.204054,6.35135e-06,1.8558e+06
0,0.204054,6.48649e-06,1.81862e+06
0,0.204054,6.62162e-06,1.77674e+06
0,0.204054,6.75676e-06,1.76562e+06
0,0.204054,6.89189e-06,1.71148e+06
0,0.204054,7.02703e-06,1.70297e+06
0,0.204054,7.16216e-06,1.65926e+06
0,0.204054,7.2973e-06,1.6525e+06
0,0.204054,7.43243e-06,1.63505e+06
0,0.204054,7.56757e-06,1.5899e+06
0,0.204054,7.7027e-06,1.56791e+06
0,0.204054,7.83784e-06,1.52309e+06
0,0.204054,7.97297e-06,1.52732e+06
0,0.204054,8.10811e-06,1.48216e+06
0,0.204054,8.24324e-06,1.49202e+06
0,0.204054,8.37838e-06,1.48657e+06
0,0.204054,8.51351e-06,1.43509e+06
0,0.204054,8.64865e-06,1.40684e+06
0,0.204054,8.78378e-06,1.42332e+06
0,0.204054,8.91892e-06,1.39441e+06
0,0.204054,9.05405e-06,1.37859e+06
0,0.204054,9.18919e-06,1.34648e+06
0,0.204054,9.32432e-06,1.32558e+06
0,0.204054,9.45946e-06,1.3131e+06
0,0.204054,9.59459e-06,1.31904e+06
0,0.204054,9.72973e-06,1.2848e+06
0,0.204054,9.86486e-06,1.28405e+06
0,0.204054,1e-05,1.26751e+06
0,0.204054,1.01351e-05,1.2612e+06
0,0.204054,1.02703e-05,1.22422e+06
0,0.204054,1.04054e-05,1.2437e+06
0,0.204054,1.05405e-05,1.20906e+06
0,0.204054,1.06757e-05,1.21583e+06
0,0.204054,1.08108e-05,1.19392e+06
0,0.204054,1.09459e-05,1.19586e+06
0,0.204054,1.10811e-05,1.18173e+06
0,0.204054,1.12162e-05,1.14312e+06
0,0.204054,1.13514e-05,1.17259e+06
0,0.204054,1.14865e-05,1.15389e+06
0,0.204054,1.16216e-05,1.14089e+06
0,0.204054,1.17568e-05,1.13366e+06
0,0.204054,1.18919e-05,1.13179e+06
0,0.204054,1.2027e-05,1.11684e+06
0,0.204054,1.21622e-05,1.08624e+06
0,0.204054,1.22973e-05,1.09069e+06
0,0.204054,1.24324e-05,1.09023e+06
0,0.204054,1.25676e-05,1.07487e+06
0,0.204054,1.27027e-05,1.06847e+06
0,0.204054,1.28378e-05,1.05662e+06
0,0.204054,1.2973e-05,1.07072e+06
0,0.204054,1.31081e-05,1.05744e+06
0,0.204054,1.32432e-05,1.03494e+06
0,0.204054,1.33784e-05,1.02771e+06
0,0.204054,1.35135e-05,1.04273e+06
0,0.204054,1.36486e-05,1.00711e+06
0,0.204054,1.37838e-05,981758
0,0.204054,1.39189e-05,1.00869e+06
0,0.204054,1.40541e-05,991715
0,0.204054,1.41892e-05,975792
0,0.204054,1.43243e-05,973236
0,0.204054,1.44595e-05,973720
0,0.204054,1.45946e-05,968076
0,0.204054,1.47297e-05,989486
0,0.204054,1.48649e-05,961555
0,0.204054,1.5e-05,972488
0,0.206757,5e-06,2.28648e+06
0,0.206757,5.13514e-06,2.24384e+06
0,0.206757,5.27027e-06,2.19546e+06
0,0.206757,5.40541e-06,2.141e+06
0,0.206757,5.54054e-06,2.09529e+06
0,0.206757,5.67568e-06,2.02558e+06
0,0.206757,5.81081e-06,2.00699e+06
0,0.206757,5.94595e-06,1.96565e+06
0,0.206757,6.08108e-06,1.93184e+06
0,0.206757,6.21622e-06,1.88707e+06
0,0.206757,6.35135e-06,1.86955e+06
0,0.206757,6.48649e-06,1.82062e+06
0,0.206757,6.62162e-06,1.81858e+06
0,0.206757,6.75676e-06,1.76562e+06
0,0.206757,6.89189e-06,1.72058e+06
0,0.206757,7.02703e-06,1.72399e+06
0,0.206757,7.16216e-06,1.67872e+06
0,0.206757,7.2973e-06,1.64305e+06
0,0.206757,7.43243e-06,1.61784e+06
0,0.206757,7.56757e-06,1.58601e+06
0,0.206757,7.7027e-06,1.56201e+06
0,0.206757,7.83784e-06,1.55115e+06
0,0.206757,7.97297e-06,1.51186e+06
0,0.206757,8.10811e-06,1.5077e+06
0,0.206757,8.24324e-06,1.50427e+06
0,0.206757,8.37838e-06,1.46219e+06
0,0.206757,8.51351e-06,1.44806e+06
0,0.206757,8.64865e-06,1.42495e+06
0,0.206757,8.78378e-06,1.40444e+06
0,0.206757,8.91892e-06,1.38862e+06
0,0.206757,9.05405e-06,1.37583e+06
0,0.206757,9.18919e-06,1.3596e+06
0,0.206757,9.32432e-06,1.34284e+06
0,0.206757,9.45946e-06,1.32851e+06
0,0.206757,9.59459e-06,1.31484e+06
0,0.206757,9.72973e-06,1.28277e+06
0,0.206757,9.86486e-06,1.2948e+06
0,0.206757,1e-05,1.27253e+06
0,0.206757,1.01351e-05,1.24206e+06
0,0.206757,1.02703e-05,1.23403e+06
0,0.206757,1.04054e-05,1.21441e+06
0,0.206757,1.05405e-05,1.21803e+06
0,0.206757,1.06757e-05,1.20447e+06
0,0.206757,1.08108e-05,1.18717e+06
0,0.206757,1.09459e-05,1.19066e+06
0,0.206757,1.10811e-05,1.17092e+06
0,0.206757,1.12162e-05,1.15001e+06
0,0.206757,1.13514e-05,1.13874e+06
0,0.206757,1.14865e-05,1.14113e+06
0,0.206757,1.16216e-05,1.12695e+06
0,0.206757,1.17568e-05,1.14191e+06
0,0.206757,1.18919e-05,1.09531e+06
0,0.206757,1.2027e-05,1.09084e+06
0,0.206757,1.21622e-05,1.09952e+06
0,0.206757,1.22973e-05,1.10423e+06
0,0.206757,1.24324e-05,1.09384e+06
0,0.206757,1.25676e-05,1.08244e+06
0,0.206757,1.27027e-05,1.05912e+06
0,0.206757,1.28378e-05,1.07725e+06
0,0.206757,1.2973e-05,1.06117e+06
0,0.206757,1.31081e-05,1.053e+06
0,0.206757,1.32432e-05,1.03257e+06
0,0.206757,1.33784e-05,1.03718e+06
0,0.206757,1.35135e-05,1.03052e+06
0,0.206757,1.36486e-05,1.0029e+06
0,0.206757,1.37838e-05,1.0192e+06
0,0.206757,1.39189e-05,1.00588e+06
0,0.206757,1.40541e-05,980082
0,0.206757,1.41892e-05,999582
0,0.206757,1.43243e-05,997875
0,0.206757,1.44595e-05,987818
0,0.206757,1.45946e-05,969782
0,0.206757,1.47297e-05,951033
0,0.206757,1.48649e-05,932532
0,0.206757,1.5e-05,960084
0,0.209459,5e-06,2.32509e+06
0,0.209459,5.13514e-06,2.26048e+06
0,0.209459,5.27027e-06,2.17637e+06
0,0.209459,5.40541e-06,2.14376e+06
0,0.209459,5.54054e-06,2.09364e+06
0,0.209459,5.67568e-06,2.06898e+06
0,0.209459,5.81081e-06,2.01569e+06
0,0.209459,5.94595e-06,1.9815e+06
0,0.209459,6.08108e-06,1.92406e+06
0,0.209459,6.21622e-06,1.88473e+06
0,0.209459,6.35135e-06,1.8579e+06
0,0.209459,6.48649e-06,1.81666e+06
0,0.209459,6.62162e-06,1.80287e+06
0,0.209459,6.75676e-06,1.7656e+06
0,0.209459,6.89189e-06,1.72347e+06
0,0.209459,7.02703e-06,1.71524e+06
0,0.209459,7.16216e-06,1.6625e+06
0,0.209459,7.2973e-06,1.63108e+06
0,0.209459,7.43243e-06,1.61812e+06
0,0.209459,7.56757e-06,1.57909e+06
0,0.209459,7.7027e-06,1.57063e+06
0,0.209459,7.83784e-06,1.53409e+06
0,0.209459,7.97297e-06,1.51658e+06
0,0.209459,8.10811e-06,1.49186e+06
0,0.209459,8.24324e-06,1.49627e+06
0,0.209459,8.37838e-06,1.46001e+06
0,0.209459,8.51351e-06,1.43248e+06
0,0.209459,8.64865e-06,1.41623e+06
0,0.209459,8.78378e-06,1.39246e+06
0,0.209459,8.91892e-06,1.40557e+06
0,0.209459,9.05405e-06,1.3732e+06
0,0.209459,9.18919e-06,1.37046e+06
0,0.209459,9.32432e-06,1.35806e+06
0,0.209459,9.45946e-06,1.33534e+06
0,0.209459,9.59459e-06,1.31238e+06
0,0.209459,9.72973e-06,1.30362e+06
0,0.209459,9.86486e-06,1.28916e+06
0,0.209459,1e-05,1.26146e+06
0,0.209459,1.01351e-05,1.25163e+06
0,0.209459,1.02703e-05,1.24583e+06
0,0.209459,1.04054e-05,1.22823e+06
0,0.209459,1.05405e-05,1.2003e+06
0,0.209459,1.06757e-05,1.21916e+06
0,0.209459,1.08108e-05,1.19841e+06
0,0.209459,1.09459e-05,1.17868e+06
0,0.209459,1.10811e-05,1.19267e+06
0,0.209459,1.12162e-05,1.18814e+06
0,0.209459,1.13514e-05,1.14678e+06
0,0.209459,1.14865e-05,1.16606e+06
0,0.209459,1.16216e-05,1.14145e+06
0,0.209459,1.17568e-05,1.14369e+06
0,0.209459,1.18919e-05,1.11995e+06
0,0.209459,1.2027e-05,1.1038e+06
0,0.209459,1.21622e-05,1.10584e+06
0,0.209459,1.22973e-05,1.09883e+06
0,0.209459,1.24324e-05,1.08975e+06
0,0.209459,1.25676e-05,1.08455e+06
0,0.209459,1.27027e-05,1.05682e+06
0,0.209459,1.28378e-05,1.04871e+06
0,0.209459,1.2973e-05,1.05006e+06
0,0.209459,1.31081e-05,1.0598e+06
0,0.209459,1.32432e-05,1.03756e+06
0,0.209459,1.33784e-05,1.04844e+06
0,0.209459,1.35135e-05,1.00286e+06
0,0.209459,1.36486e-05,1.03191e+06
0,0.209459,1.37838e-05,1.01109e+06
0,0.209459,1.39189e-05,993611
0,0.209459,1.40541e-05,1.00738e+06
0,0.209459,1.41892e-05,1.00653e+06
0,0.209459,1.43243e-05,997186
0,0.209459,1.44595e-05,985184
0,0.209459,1.45946e-05,971838
0,0.209459,1.47297e-05,966551
0,0.209459,1.48649e-05,959990
0,0.209459,1.5e-05,939348
0,0.212162,5e-06,2.29163e+06
0,0.212162,5.13514e-06,2.25196e+06
0,0.212162,5.27027e-06,2.19632e+06
0,0.212162,5.40541e-06,2.1251e+06
0,0.212162,5.54054e-06,2.06074e+06
0,0.212162,5.67568e-06,2.01905e+06
0,0.212162,5.81081e-06,1.98523e+06
0,0.212162,5.94595e-06,1.96526e+06
0,0.212162,6.08108e-06,1.93042e+06
0,0.212162,6.21622e-06,1.90819e+06
0,0.212162,6.35135e-06,1.8623e+06
0,0.212162,6.48649e-06,1.80974e+06
0,0.212162,6.62162e-06,1.78304e+06
0,0.212162,6.75676e-06,1.75649e+06
0,0.212162,6.89189e-06,1.7151e+06
0,0.212162,7.02703e-06,1.68352e+06
0,0.212162,7.16216e-06,1.66284e+06
0,0.212162,7.2973e-06,1.6453e+06
0,0.212162,7.43243e-06,1.60718e+06
0,0.212162,7.56757e-06,1.58131e+06
0,0.212162,7.7027e-06,1.54942e+06
0,0.212162,7.83784e-06,1.54269e+06
0,0.212162,7.97297e-06,1.52629e+06
0,0.212162,8.10811e-06,1.49746e+06
0,0.212162,8.24324e-06,1.48606e+06
0,0.212162,8.37838e-06,1.47041e+06
0,0.212162,8.51351e-06,1.42299e+06
0,0.212162,8.64865e-06,1.42675e+06
0,0.212162,8.78378e-06,1.41504e+06
0,0.212162,8.91892e-06,1.39994e+06
0,0.212162,9.05405e-06,1.36321e+06
0,0.212162,9.18919e-06,1.36422e+06
0,0.212162,9.32432e-06,1.34144e+06
0,0.212162,9.45946e-06,1.32501e+06
0,0.212162,9.59459e-06,1.3308e+06
0,0.212162,9.72973e-06,1.28408e+06
0,0.212162,9.86486e-06,1.3056e+06
0,0.212162,1e-05,1.26015e+06
0,0.212162,1.01351e-05,1.25307e+06
0,0.212162,1.02703e-05,1.24831e+06
0,0.212162,1.04054e-05,1.22286e+06
0,0.212162,1.05405e-05,1.22929e+06
0,0.212162,1.06757e-05,1.21886e+06
0,0.212162,1.08108e-05,1.19316e+06
0,0.212162,1.09459e-05,1.17571e+06
0,0.212162,1.10811e-05,1.15925e+06
0,0.212162,1.12162e-05,1.18724e+06
0,0.212162,1.13514e-05,1.15302e+06
0,0.212162,1.14865e-05,1.1455e+06
0,0.212162,1.16216e-05,1.12078e+06
0,0.212162,1.17568e-05,1.10197e+06
0,0.212162,1.18919e-05,1.12738e+06
0,0.212162,1.2027e-05,1.10692e+06
0,0.212162,1.21622e-05,1.09459e+06
0,0.212162,1.22973e-05,1.09056e+06
0,0.212162,1.24324e-05,1.08901e+06
0,0.212162,1.25676e-05,1.06326e+06
0,0.212162,1.27027e-05,1.07414e+06
0,0.212162,1.28378e-05,1.07352e+06
0,0.212162,1.2973e-05,1.04797e+06
0,0.212162,1.31081e-05,1.03649e+06
0,0.212162,1.32432e-05,1.04536e+06
0,0.212162,1.33784e-05,1.02418e+06
0,0.212162,1.35135e-05,1.0207e+06
0,0.212162,1.36486e-05,1.01369e+06
0,0.212162,1.37838e-05,1.02941e+06
0,0.212162,1.39189e-05,999890
0,0.212162,1.40541e-05,984266
0,0.212162,1.41892e-05,1.01181e+06
0,0.212162,1.43243e-05,992225
0,0.212162,1.44595e-05,1.00326e+06
0,0.212162,1.45946e-05,953848
0,0.212162,1.47297e-05,947800
0,0.212162,1.48649e-05,979497
0,0.212162,1.5e-05,950738
0,0.214865,5e-06,2.29638e+06
0,0.214865,5.13514e-06,2.2288e+06
0,0.214865,5.27027e-06,2.19695e+06
0,0.214865,5.40541e-06,2.13868e+06
0,0.214865,5.54054e-06,2.10267e+06
0,0.214865,5.67568e-06,2.06051e+06
0,0.214865,5.81081e-06,2.00429e+06
0,0.214865,5.94595e-06,1.97625e+06
0,0.214865,6.08108e-06,1.89971e+06
0,0.214865,6.21622e-06,1.9043e+06
0,0.214865,6.35135e-06,1.86174e+06
0,0.214865,6.48649e-06,1.82345e+06
0,0.214865,6.62162e-06,1.78597e+06
0,0.214865,6.75676e-06,1.72994e+06
0,0.214865,6.89189e-06,1.72532e+06
0,0.214865,7.02703e-06,1.68174e+06
0,0.214865,7.16216e-06,1.65984e+06
0,0.214865,7.2973e-06,1.65685e+06
0,0.214865,7.43243e-06,1.6386e+06
0,0.214865,7.56757e-06,1.60569e+06
0,0.214865,7.7027e-06,1.57352e+06
0,0.214865,7.83784e-06,1.54505e+06
0,0.214865,7.97297e-06,1.53434e+06
0,0.214865,8.10811e-06,1.49265e+06
0,0.214865,8.24324e-06,1.48409e+06
0,0.214865,8.37838e-06,1.46304e+06
0,0.214865,8.51351e-06,1.42026e+06
0,0.214865,8.64865e-06,1.42494e+06
0,0.214865,8.78378e-06,1.39991e+06
0,0.214865,8.91892e-06,1.3902e+06
0,0.214865,9.05405e-06,1.38048e+06
0,0.214865,9.18919e-06,1.3405e+06
0,0.214865,9.32432e-06,1.33157e+06
0,0.214865,9.45946e-06,1.3272e+06
0,0.214865,9.59459e-06,1.31023e+06
0,0.214865,9.72973e-06,1.29975e+06
0,0.214865,9.86486e-06,1.27334e+06
0,0.214865,1e-05,1.2849e+06
0,0.214865,1.01351e-05,1.24939e+06
0,0.214865,1.02703e-05,1.23844e+06
0,0.214865,1.04054e-05,1.22228e+06
0,0.214865,1.05405e-05,1.22003e+06
0,0.214865,1.06757e-05,1.19858e+06
0,0.214865,1.08108e-05,1.1861e+06
0,0.214865,1.09459e-05,1.19092e+06
0,0.214865,1.10811e-05,1.1779e+06
0,0.214865,1.12162e-05,1.17679e+06
0,0.214865,1.13514e-05,1.15478e+06
0,0.214865,1.14865e-05,1.15365e+06
0,0.214865,1.16216e-05,1.11258e+06
0,0.214865,1.17568e-05,1.10981e+06
0,0.214865,1.18919e-05,1.12367e+06
0,0.214865,1.2027e-05,1.10632e+06
0,0.214865,1.21622e-05,1.07913e+06
0,0.214865,1.22973e-05,1.09034e+06
0,0.214865,1.24324e-05,1.07792e+06
0,0.214865,1.25676e-05,1.0831e+06
0,0.214865,1.27027e-05,1.06256e+06
0,0.214865,1.28378e-05,1.06097e+06
0,0.214865,1.2973e-05,1.06832e+06
0,0.214865,1.31081e-05,1.03163e+06
0,0.214865,1.32432e-05,1.02572e+06
0,0.214865,1.33784e-05,1.02967e+06
0,0.214865,1.35135e-05,1.01356e+06
0,0.214865,1.36486e-05,1.02565e+06
0,0.214865,1.37838e-05,1.05086e+06
0,0.214865,1.39189e-05,1.00001e+06
0,0.214865,1.40541e-05,1.00974e+06
0,0.214865,1.41892e-05,1.0145e+06
0,0.214865,1.43243e-05,986229
0,0.214865,1.44595e-05,986272
0,0.214865,1.45946e-05,977708
0,0.214865,1.47297e-05,979737
0,0.214865,1.48649e-05,965004
0,0.214865,1.5e-05,954329
0,0.217568,5e-06,2.29059e+06
0,0.217568,5.13514e-06,2.23403e+06
0,0.217568,5.27027e-06,2.17965e+06
0,0.217568,5.40541e-06,2.14504e+06
0,0.217568,5.54054e-06,2.09293e+06
0,0.217568,5.67568e-06,2.04828e+06
0,0.217568,5.81081e-06,2.01022e+06
0,0.217568,5.94595e-06,1.95115e+06
0,0.217568,6.08108e-06,1.91513e+06
0,0.217568,6.21622e-06,1.85122e+06
0,0.217568,6.35135e-06,1.8488e+06
0,0.217568,6.48649e-06,1.81575e+06
0,0.217568,6.62162e-06,1.77809e+06
0,0.217568,6.75676e-06,1.76574e+06
0,0.217568,6.89189e-06,1.71232e+06
0,0.217568,7.02703e-06,1.68302e+06
0,0.217568,7.16216e-06,1.66089e+06
0,0.217568,7.2973e-06,1.64803e+06
0,0.217568,7.43243e-06,1.62279e+06
0,0.217568,7.56757e-06,1.56595e+06
0,0.217568,7.7027e-06,1.57488e+06
0,0.217568,7.83784e-06,1.5471e+06
0,0.217568,7.97297e-06,1.49634e+06
0,0.217568,8.10811e-06,1.50388e+06
0,0.217568,8.24324e-06,1.46841e+06
0,0.217568,8.37838e-06,1.45767e+06
0,0.217568,8.51351e-06,1.42782e+06
0,0.217568,8.64865e-06,1.41692e+06
0,0.217568,8.78378e-06,1.39442e+06
0,0.217568,8.91892e-06,1.37706e+06
0,0.217568,9.05405e-06,1.37997e+06
0,0.217568,9.18919e-06,1.35811e+06
0,0.217568,9.32432e-06,1.31619e+06
0,0.217568,9.45946e-06,1.33216e+06
0,0.217568,9.59459e-06,1.30709e+06
0,0.217568,9.72973e-06,1.29928e+06
0,0.217568,9.86486e-06,1.27349e+06
0,0.217568,1e-05,1.28061e+06
0,0.217568,1.01351e-05,1.26726e+06
0,0.217568,1.02703e-05,1.26532e+06
0,0.217568,1.04054e-05,1.23967e+06
0,0.217568,1.05405e-05,1.2354e+06
0,0.217568,1.06757e-05,1.23408e+06
0,0.217568,1.08108e-05,1.18866e+06
0,0.217568,1.09459e-05,1.20556e+06
0,0.217568,1.10811e-05,1.1832e+06
0,0.217568,1.12162e-05,1.14667e+06
0,0.217568,1.13514e-05,1.14815e+06
0,0.217568,1.14865e-05,1.1371e+06
0,0.217568,1.16216e-05,1.14017e+06
0,0.217568,1.17568e-05,1.14033e+06
0,0.217568,1.18919e-05,1.11394e+06
0,0.217568,1.2027e-05,1.08683e+06
0,0.217568,1.21622e-05,1.10725e+06
0,0.217568,1.22973e-05,1.10703e+06
0,0.217568,1.24324e-05,1.11727e+06
0,0.217568,1.25676e-05,1.07136e+06
0,0.217568,1.27027e-05,1.05268e+06
0,0.217568,1.28378e-05,1.07286e+06
0,0.217568,1.2973e-05,1.04174e+06
0,0.217568,1.31081e-05,1.04943e+06
0,0.217568,1.32432e-05,1.02997e+06
0,0.217568,1.33784e-05,1.03464e+06
0,0.217568,1.35135e-05,1.03058e+06
0,0.217568,1.36486e-05,1.02217e+06
0,0.217568,1.37838e-05,1.02108e+06
0,0.217568,1.39189e-05,995443
0,0.217568,1.40541e-05,1.00925e+06
0,0.217568,1.41892e-05,998961
0,0.217568,1.43243e-05,988185
0,0.217568,1.44595e-05,979753
0,0.217568,1.45946e-05,981552
0,0.217568,1.47297e-05,976659
0,0.217568,1.48649e-05,977753
0,0.217568,1.5e-05,962828
0,0.22027,5e-06,2.31603e+06
0,0.22027,5.13514e-06,2.23829e+06
0,0.22027,5.27027e-06,2.19984e+06
0,0.22027,5.40541e-06,2.12785e+06
0,0.22027,5.54054e-06,2.08482e+06
0,0.22027,5.67568e-06,2.03498e+06
0,0.22027,5.81081e-06,1.98791e+06
0,0.22027,5.94595e-06,1.98015e+06
0,0.22027,6.08108e-06,1.92244e+06
0,0.22027,6.21622e-06,1.90646e+06
0,0.22027,6.35135e-06,1.83744e+06
0,0.22027,6.48649e-06,1.81892e+06
0,0.22027,6.62162e-06,1.80091e+06
0,0.22027,6.75676e-06,1.75827e+06
0,0.22027,6.89189e-06,1.73899e+06
0,0.22027,7.02703e-06,1.69068e+06
0,0.22027,7.16216e-06,1.69286e+06
0,0.22027,7.2973e-06,1.66541e+06
0,0.22027,7.43243e-06,1.6042e+06
0,0.22027,7.56757e-06,1.61384e+06
0,0.22027,7.7027e-06,1.56873e+06
0,0.22027,7.83784e-06,1.54576e+06
0,0.22027,7.97297e-06,1.50457e+06
0,0.22027,8.10811e-06,1.49415e+06
0,0.22027,8.24324e-06,1.48654e+06
0,0.22027,8.37838e-06,1.45761e+06
0,0.22027,8.51351e-06,1.45039e+06
0,0.22027,8.64865e-06,1.43647e+06
0,0.22027,8.78378e-06,1.41313e+06
0,0.22027,8.91892e-06,1.38847e+06
0,0.22027,9.05405e-06,1.37568e+06
0,0.22027,9.18919e-06,1.36882e+06
0,0.22027,9.32432e-06,1.33365e+06
0,0.22027,9.45946e-06,1.32137e+06
0,0.22027,9.59459e-06,1.29807e+06
0,0.22027,9.72973e-06,1.28588e+06
0,0.22027,9.86486e-06,1.28535e+06
0,0.22027,1e-05,1.26916e+06
0,0.22027,1.01351e-05,1.26312e+06
0,0.22027,1.02703e-05,1.24936e+06
0,0.22027,1.04054e-05,1.23212e+06
0,0.22027,1.05405e-05,1.23056e+06
0,0.22027,1.06757e-05,1.20001e+06
0,0.22027,1.08108e-05,1.20577e+06
0,0.22027,1.09459e-05,1.21078e+06
0,0.22027,1.10811e-05,1.18883e+06
0,0.22027,1.12162e-05,1.16348e+06
0,0.22027,1.13514e-05,1.15393e+06
0,0.22027,1.14865e-05,1.11428e+06
0,0.22027,1.16216e-05,1.14628e+06
0,0.22027,1.17568e-05,1.1601e+06
0,0.22027,1.18919e-05,1.12188e+06
0,0.22027,1.2027e-05,1.10559e+06
0,0.22027,1.21622e-05,1.09953e+06
0,0.22027,1.22973e-05,1.09673e+06
0,0.22027,1.24324e-05,1.09565e+06
0,0.22027,1.25676e-05,1.10462e+06
0,0.22027,1.27027e-05,1.06744e+06
0,0.22027,1.28378e-05,1.06545e+06
0,0.22027,1.2973e-05,1.04799e+06
0,0.22027,1.31081e-05,1.04614e+06
0,0.22027,1.32432e-05,1.04675e+06
0,0.22027,1.33784e-05,1.0444e+06
0,0.22027,1.35135e-05,1.05455e+06
0,0.22027,1.36486e-05,1.01104e+06
0,0.22027,1.37838e-05,1.00113e+06
0,0.22027,1.39189e-05,975961
0,0.22027,1.40541e-05,999520
0,0.22027,1.41892e-05,1.01586e+06
0,0.22027,1.43243e-05,996256
0,0.22027,1.44595e-05,984282
0,0.22027,1.45946e-05,969842
0,0.22027,1.47297e-05,981669
0,0.22027,1.48649e-05,976219
0,0.22027,1.5e-05,964182
0,0.222973,5e-06,2.26624e+06
0,0.222973,5.13514e-06,2.25046e+06
0,0.222973,5.27027e-06,2.20452e+06
0,0.222973,5.40541e-06,2.11626e+06
0,0.222973,5.54054e-06,2.12359e+06
0,0.222973,5.67568e-06,2.04915e+06
0,0.222973,5.81081e-06,2.02784e+06
0,0.222973,5.94595e-06,1.98443e+06
0,0.222973,6.08108e-06,1.92228e+06
0,0.222973,6.21622e-06,1.88473e+06
0,0.222973,6.35135e-06,1.88694e+06
0,0.222973,6.48649e-06,1.82099e+06
0,0.222973,6.62162e-06,1.78616e+06
0,0.222973,6.75676e-06,1.77855e+06
0,0.222973,6.89189e-06,1.72526e+06
0,0.222973,7.02703e-06,1.69838e+06
0,0.222973,7.16216e-06,1.68536e+06
0,0.222973,7.2973e-06,1.64433e+06
0,0.222973,7.43243e-06,1.62034e+06
0,0.222973,7.56757e-06,1.60065e+06
0,0.222973,7.7027e-06,1.57196e+06
0,0.222973,7.83784e-06,1.53313e+06
0,0.222973,7.97297e-06,1.54086e+06
0,0.222973,8.10811e-06,1.50288e+06
0,0.222973,8.24324e-06,1.47987e+06
0,0.222973,8.37838e-06,1.48443e+06
0,0.222973,8.51351e-06,1.46142e+06
0,0.222973,8.64865e-06,1.41864e+06
0,0.222973,8.78378e-06,1.41002e+06
0,0.222973,8.91892e-06,1.37486e+06
0,0.222973,9.05405e-06,1.3567e+06
0,0.222973,9.18919e-06,1.36115e+06
0,0.222973,9.32432e-06,1.36065e+06
0,0.222973,9.45946e-06,1.3386e+06
0,0.222973,9.59459e-06,1.3233e+06
0,0.222973,9.72973e-06,1.28692e+06
0,0.222973,9.86486e-06,1.28229e+06
0,0.222973,1e-05,1.25301e+06
0,0.222973,1.01351e-05,1.24411e+06
0,0.222973,1.02703e-05,1.24707e+06
0,0.222973,1.04054e-05,1.2333e+06
0,0.222973,1.05405e-05,1.19938e+06
0,0.222973,1.06757e-05,1.20172e+06
0,0.222973,1.08108e-05,1.20655e+06
0,0.222973,1.09459e-05,1.17928e+06
0,0.222973,1.10811e-05,1.16456e+06
0,0.222973,1.12162e-05,1.1443e+06
0,0.222973,1.13514e-05,1.14794e+06
0,0.222973,1.14865e-05,1.14036e+06
0,0.222973,1.16216e-05,1.15425e+06
0,0.222973,1.17568e-05,1.11272e+06
0,0.222973,1.18919e-05,1.14204e+06
0,0.222973,1.2027e-05,1.12821e+06
0,0.222973,1.21622e-05,1.12101e+06
0,0.222973,1.22973e-05,1.09322e+06
0,0.222973,1.24324e-05,1.09004e+06
0,0.222973,1.25676e-05,1.08164e+06
0,0.222973,1.27027e-05,1.07024e+06
0,0.222973,1.28378e-05,1.05244e+06
0,0.222973,1.2973e-05,1.0505e+06
0,0.222973,1.31081e-05,1.05976e+06
0,0.222973,1.32432e-05,1.04357e+06
0,0.222973,1.33784e-05,1.02429e+06
0,0.222973,1.35135e-05,1.05335e+06
0,0.222973,1.36486e-05,1.01904e+06
0,0.222973,1.37838e-05,1.01767e+06
0,0.222973,1.39189e-05,1.011e+06
0,0.222973,1.40541e-05,1.00939e+06
0,0.222973,1.41892e-05,991282
0,0.222973,1.43243e-05,1.00297e+06
0,0.222973,1.44595e-05,988902
0,0.222973,1.45946e-05,964058
0,0.222973,1.47297e-05,1.01086e+06
0,0.222973,1.48649e-05,956423
0,0.222973,1.5e-05,966195
0,0.225676,5e-06,2.28848e+06
0,0.225676,5.13514e-06,2.22588e+06
0,0.225676,5.27027e-06,2.19104e+06
0,0.225676,5.40541e-06,2.11883e+06
0,0.225676,5.54054e-06,2.08142e+06
0,0.225676,5.67568e-06,2.0407e+06
0,0.225676,5.81081e-06,2.0011e+06
0,0.225676,5.94595e-06,1.96003e+06
0,0.225676,6.08108e-06,1.92355e+06
0,0.225676,6.21622e-06,1.88624e+06
0,0.225676,6.35135e-06,1.84292e+06
0,0.225676,6.48649e-06,1.83219e+06
0,0.225676,6.62162e-06,1.80604e+06
0,0.225676,6.75676e-06,1.75185e+06
0,0.225676,6.89189e-06,1.72956e+06
0,0.225676,7.02703e-06,1.68774e+06
